,dart_AccruedExpensesGross,dart_AccruedIncomeGross,dart_AccumulatedDepreciationBuildingsGross,dart_AccumulatedDepreciationConstructionInProgressGross,dart_AccumulatedDepreciationCurrentBiologicalAssetsGross,dart_AccumulatedDepreciationFixturesAndFittingsGross,dart_AccumulatedDepreciationMachineryGross,dart_AccumulatedDepreciationOfficeEquipmentGross,dart_AccumulatedDepreciationOtherPropertyPlantAndEquipmentGross,dart_AccumulatedDepreciationStructureGross,dart_AccumulatedDepreciationTangibleExplorationAndEvaluationAssetsGross,dart_AccumulatedDepreciationVehiclesGross,dart_AccumulatedImpairmentLossBuildingsGross,dart_AccumulatedImpairmentLossFinishedGoodsGross,dart_AccumulatedImpairmentLossGoodsInTransitGross,dart_AccumulatedImpairmentLossMachineryGross,dart_AccumulatedImpairmentLossMerchandiseGross,dart_AccumulatedImpairmentLossOfficeEquipmentGross,dart_AccumulatedImpairmentLossOtherInventoriesGross,dart_AccumulatedImpairmentLossOtherPropertyPlantAndEquipmentGross,dart_AccumulatedImpairmentLossProductionSuppliesGross,dart_AccumulatedImpairmentLossRawMaterialsGross,dart_AccumulatedImpairmentLossStructureGross,dart_AccumulatedImpairmentLossSuppliesGross,dart_AccumulatedImpairmentLossVehiclesGross,dart_AccumulatedImpairmentLossWorkInProgressGross,dart_AdvancesCustomers,dart_AllowanceForDoubtfulAcccountAccruedIncomeGross,dart_AllowanceForDoubtfulAcccountLongTermAccruedIncomeGross,dart_AllowanceForDoubtfulAcccountLongTermDepositsProvidedGross,dart_AllowanceForDoubtfulAcccountLongTermOtherReceivablesGross,dart_AllowanceForDoubtfulAcccountLongTermTradeReceivablesGross,dart_AllowanceForDoubtfulAcccountNonCurrentLoansAndReceivablesGross,dart_AllowanceForDoubtfulAcccountNonCurrentReceivablesGross,dart_AllowanceForDoubtfulAcccountShortTermAccruedIncome,dart_AllowanceForDoubtfulAcccountShortTermAdvancePayments,dart_AllowanceForDoubtfulAcccountShortTermDepositsProvided,dart_AllowanceForDoubtfulAcccountShortTermLoansAndReceivables,dart_AllowanceForDoubtfulAcccountShortTermOtherReceivables,dart_AllowanceForDoubtfulAcccountShortTermTradeReceivable,dart_AllowanceForDoubtfulAcccountTradeReceivableGross,dart_BrandNamesGross,dart_BuildingsGross,dart_ComputerSoftwareGross,dart_ConstructionInProgressGross,dart_ContributedEquity,dart_CopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRightsGross,dart_CurrentAvailableForSaleFinancialAssets,dart_CurrentBiologicalAssetsGross,dart_CurrentFairValueFinancialAsset,dart_CurrentFinancialAssetsHeldToMaturity,dart_ElementsOfOtherStockholdersEquity,dart_FairValueOfPlanAssets,dart_FinancialAssetsHeldToMaturity,dart_FinancialInstruments,dart_FinishedGoodsGross,dart_FixturesAndFittingsGross,dart_GoodsInTransitGross,dart_GoodwillGross,dart_GovernmentGrantsBrandNamesGross,dart_GovernmentGrantsBuildingsGross,dart_GovernmentGrantsComputerSoftwareGross,dart_GovernmentGrantsConstructionInProgressGross,dart_GovernmentGrantsCopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRightsGross,dart_GovernmentGrantsCurrentBiologicalAssetsGross,dart_GovernmentGrantsFixturesAndFittingsGross,dart_GovernmentGrantsGoodwillGross,dart_GovernmentGrantsIntangibleAssetsUnderDevelopmentGross,dart_GovernmentGrantsLandGross,dart_GovernmentGrantsMachineryGross,dart_GovernmentGrantsMastheadsAndPublishingTitlesGross,dart_GovernmentGrantsOfficeEquipmentGross,dart_GovernmentGrantsOtherIntangibleAssetsGross,dart_GovernmentGrantsOtherPropertyPlantAndEquipmentGross,dart_GovernmentGrantsStructureGross,dart_GovernmentGrantsTangibleExplorationAndEvaluationAssetsGross,dart_GovernmentGrantsVehiclesGross,dart_IntangibleAssetsUnderDevelopmentGross,dart_IntangibleExplorationAndEvaluationAssetsGross,dart_IssuedCapitalOfCommonStock,dart_IssuedCapitalOfPreferredStock,dart_LandGross,dart_LegalReserve,dart_LicencesAndFranchisesGross,dart_LoansAndReceivablesGross,dart_LongTermAccruedExpensesGross,dart_LongTermAccruedIncomeGross,dart_LongTermAdvancePaymentsGross,dart_LongTermAdvancesCustomers,dart_LongTermBorrowingsGross,dart_LongTermDepositsProvidedGross,dart_LongTermFinancialInstruments,dart_LongTermGuaranteeDepositRentGross,dart_LongTermLoansAndReceivablesGross,dart_LongTermOtherPayablesGross,dart_LongTermOtherReceivablesGross,dart_LongTermPrepaidExpenses,dart_LongTermTradeAndOtherNonCurrentPayables,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,dart_LongTermTradePayablesGross,dart_LongTermTradeReceivablesGross,dart_LongTermWithholdingsBanks,dart_MachineryGross,dart_MastheadsAndPublishingTitlesGross,dart_MerchandiseGross,dart_NonCurrentAvailableForSaleFinancialAssets,dart_NonCurrentBiologicalAssetsGross,dart_NonCurrentFairValueFinancialAsset,dart_NonCurrentFinancialAssetsHeldToMaturity,dart_NonCurrentReceivablesGross,dart_OfficeEquipmentGross,dart_OtherCapitalSurplus,dart_OtherComprehensiveIncomeLossAccumulatedAmount,dart_OtherIntangibleAssetsGross,dart_OtherInventoriesGross,dart_OtherPayablesGross,dart_OtherPropertyPlantAndEquipmentGross,dart_OtherReceivablesGross,dart_PaymentsOfIncomeTaxesPayable,dart_PostemploymentBenefitObligations,dart_PresentValueDiscountsLongTermAccruedExpensesGross,dart_PresentValueDiscountsLongTermBorrowingsGross,dart_PresentValueDiscountsLongTermGuaranteeDepositRentGross,dart_PresentValueDiscountsLongTermOtherPayablesGross,dart_PresentValueDiscountsLongTermOtherReceivablesGross,dart_PresentValueDiscountsLongTermTradeReceivablesGross,dart_PresentValueDiscountsNonCurrentLoansAndReceivablesGross,dart_PresentValueDiscountsShortTermLoansAndReceivables,dart_PresentValueDiscountsShortTermOtherPayables,dart_PresentValueDiscountsShortTermOtherReceivables,dart_PresentValueOfDefinedBenefitObligation,dart_ProductionSuppliesGross,dart_RawMaterialsGross,dart_RecipesFormulaeModelsDesignsAndPrototypesGross,dart_RetainedEarningsBeforeAppropriationsAccumulatedDeficitBeforeDisposition,dart_ShortTermAccruedExpenses,dart_ShortTermAccruedIncome,dart_ShortTermAdvancePayments,dart_ShortTermAdvancesCustomers,dart_ShortTermBorrowings,dart_ShortTermDepositsProvided,dart_ShortTermFinancialInstrumentsGross,dart_ShortTermGuaranteeDepositRent,dart_ShortTermLoansAndReceivables,dart_ShortTermOtherPayables,dart_ShortTermOtherReceivables,dart_ShortTermPrepaidExpenses,dart_ShortTermTradePayables,dart_ShortTermTradeReceivable,dart_ShortTermWithholdings,dart_StructureGross,dart_SuppliesGross,dart_TangibleExplorationAndEvaluationAssetsGross,dart_TradePayablesGross,dart_TradeReceivableGross,dart_VehiclesGross,dart_VoluntaryReserves,dart_WithholdingsBanks,dart_WorkInProgressGross,entity_AssetsAbstract,entity_Borrowings,entity_CashAndCashEquivalents,entity_ContributedEquity,entity_CurrentAssets,entity_CurrentLiabilities,entity_CurrentProvisions,entity_CurrentTaxAssets,entity_CurrentTaxLiabilities,entity_DeferredTaxAssets,entity_DeferredTaxLiabilities,entity_ElementsOfOtherStockholdersEquity,entity_Equity,entity_EquityAbstract,entity_IntangibleAssetsOtherThanGoodwill,entity_Inventories,entity_InvestmentAccountedForUsingEquityMethod,entity_InvestmentProperty,entity_InvestmentsInSubsidiariesJointVenturesAndAssociates,entity_IssuedCapital,entity_LiabilitiesAbstract,entity_LongTermBorrowingsGross,entity_LongTermTradeAndOtherNonCurrentPayables,entity_LongTermTradeAndOtherNonCurrentReceivablesGross,entity_NoncurrentAssets,entity_NoncurrentLiabilities,entity_NoncurrentProvisions,entity_OtherCapitalSurplus,entity_OtherComprehensiveIncomeLossAccumulatedAmount,entity_OtherCurrentFinancialAssets,entity_OtherCurrentFinancialLiabilities,entity_OtherCurrentNonfinancialAssets,entity_OtherCurrentNonfinancialLiabilities,entity_OtherEquityInterest,entity_OtherFinancialAssets,entity_OtherNoncurrentFinancialAssets,entity_OtherNoncurrentFinancialLiabilities,entity_OtherNoncurrentNonfinancialAssets,entity_OtherNoncurrentNonfinancialLiabilities,entity_OtherNonfinancialAssets,entity_PaymentsOfIncomeTaxesPayable,entity_PostemploymentBenefitObligations,entity_PropertyPlantAndEquipment,entity_RetainedEarnings,entity_SharePremium,entity_ShortTermBorrowings,entity_StatementOfFinancialPositionAbstract,entity_TradeAndOtherCurrentPayables,entity_TradeAndOtherCurrentReceivables,entity_TradeAndOtherPayables,entity_VoluntaryReserves,ifrs_Assets,ifrs_AssetsAbstract,ifrs_BalancesWithBanks,ifrs_Borrowings,ifrs_Cash,ifrs_CashAndCashEquivalents,ifrs_CashEquivalents,ifrs_CashOnHand,ifrs_CurrentAssets,ifrs_CurrentLiabilities,ifrs_CurrentPortionOfLongtermBorrowings,ifrs_CurrentProvisions,ifrs_CurrentProvisionsForEmployeeBenefits,ifrs_CurrentTaxAssets,ifrs_CurrentTaxLiabilities,ifrs_DeferredTaxAssets,ifrs_DeferredTaxLiabilities,ifrs_Equity,ifrs_EquityAbstract,ifrs_EquityAndLiabilities,ifrs_IntangibleAssetsOtherThanGoodwill,ifrs_Inventories,ifrs_InvestmentAccountedForUsingEquityMethod,ifrs_InvestmentProperty,ifrs_InvestmentsInAssociates,ifrs_InvestmentsInJointVentures,ifrs_InvestmentsInSubsidiaries,ifrs_InvestmentsInSubsidiariesJointVenturesAndAssociates,ifrs_IssuedCapital,ifrs_Liabilities,ifrs_LiabilitiesAbstract,ifrs_LiabilitiesIncludedInDisposalGroupsClassifiedAsHeldForSale,ifrs_LongtermLegalProceedingsProvision,ifrs_LongtermMiscellaneousOtherProvisions,ifrs_LongtermOnerousContractsProvision,ifrs_LongtermProvisionForDecommissioningRestorationAndRehabilitationCosts,ifrs_LongtermRestructuringProvision,ifrs_LongtermWarrantyProvision,ifrs_NoncurrentAssets,ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForDistributionToOwners,ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,ifrs_NoncurrentLiabilities,ifrs_NoncurrentPayables,ifrs_NoncurrentProvisions,ifrs_NoncurrentProvisionsForEmployeeBenefits,ifrs_OtherCashAndCashEquivalents,ifrs_OtherCurrentFinancialAssets,ifrs_OtherCurrentFinancialLiabilities,ifrs_OtherCurrentNonfinancialAssets,ifrs_OtherCurrentNonfinancialLiabilities,ifrs_OtherDemandDeposits,ifrs_OtherEquityInterest,ifrs_OtherFinancialAssets,ifrs_OtherFinancialLiabilities,ifrs_OtherLongtermProvisions,ifrs_OtherNoncurrentFinancialAssets,ifrs_OtherNoncurrentFinancialLiabilities,ifrs_OtherNoncurrentNonfinancialAssets,ifrs_OtherNoncurrentNonfinancialLiabilities,ifrs_OtherNonfinancialAssets,ifrs_OtherShorttermProvisions,ifrs_PropertyPlantAndEquipment,ifrs_Provisions,ifrs_RetainedEarnings,ifrs_SharePremium,ifrs_ShorttermDepositsClassifiedAsCashEquivalents,ifrs_ShorttermLegalProceedingsProvision,ifrs_ShorttermMiscellaneousOtherProvisions,ifrs_ShorttermOnerousContractsProvision,ifrs_ShorttermProvisionForDecommissioningRestorationAndRehabilitationCosts,ifrs_ShorttermRestructuringProvision,ifrs_ShorttermWarrantyProvision,ifrs_TradeAndOtherCurrentPayables,ifrs_TradeAndOtherCurrentReceivables,ifrs_TradeAndOtherPayables,ifrs_TradeAndOtherReceivables,ifrs_TreasuryShares
[016170],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,645,852,500",,,,,,"7,525,487,984",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,196,661,970",,,,,,,,,,,,"8,434,508,597",,,,,,,,,,"1,416,637,830",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,243,159,676",,,,,,,,,"47,481,209,309",,,,,,,,,,,"31,672,983,958",,,,,,,,,,,,,,,,,,,,,,,,,,,"376,195,528,417",,,,,"68,990,575,195",,,"261,435,551,789","109,521,459,056",,,,,"8,552,992,342","9,165,325,891",,"262,808,245,234",,"376,195,528,417","22,174,744,461","537,033,882",,"22,286,998,425",,,,,,"113,387,283,183",,,,,,,,,"114,759,976,628",,,,"3,865,824,127",,,,,"110,000,000,000",,,"26,206,434,580",,,,,,"9,993,305,116",,,"252,524,327",,,"11,032,110,180",,"195,155,695,441",,,,,,,,,"74,762,032,134","60,664,783,036",,,
[067730],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,670,461,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,113,300,028",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"969,780,218","305,104,909",,,,,,,,,,,,,,,,,,,"1,604,830,642",,,,,,,,,,,,,,,,,,,,,,,,,,,"21,335,743,405",,,,,"10,298,337,437",,,"16,579,595,649","3,402,573,789",,,,,"53,649,015","512,284,102",,"15,425,683,003",,"21,335,743,405","208,306,535","447,948,428",,"1,474,460,145",,,,,,"5,910,060,402",,,,,,,,,"4,756,147,756",,,,"2,507,486,613",,"274,186,585",,,,"843,106,288","1,342,990,143","2,200,713,577",,,,,,,"120,000,000",,,,,"935,299,032",,"6,583,357,885",,,,,,,,,,"3,520,539,423",,,
[071280],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"617,314,065",,,,,,,,,,,,,,"114,467,076",,,,,,,,,,,,,,"1,916,846,163",,,,,,,,,,,,,,,,,,,,"4,000,000,000",,,,,,,,,,,,,,,,,,,,,,,,"140,000,000","602,507,066",,,,,,,,"6,433,133,964",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64,718,962,385",,,,,"12,006,483,755",,,"36,974,249,641","21,849,299,292",,,,"1,532,620",,"799,608,201",,"40,952,816,930",,"64,718,962,385","697,720,956","14,999,512,318",,,,,,,,"23,766,145,455",,,,,,,,,"27,744,712,744",,,,"1,916,846,163",,,,,"253,469,300","9,579,166,845","1,083,464,724",,,,,,,"731,781,141",,"1,205,869,140",,,,"24,309,733,306",,"30,407,481,966",,,,,,,,,"7,667,625,381","8,489,786,924",,,
[109960],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,886,191,999",,,,,,"2,629,740,482",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"108,550,000",,,,,,,,,"269,743,432",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,117,232,272",,"420,000,000",,,,,,,,,,,,,,,,,,,,,,"500,000,000","3,164,448,000",,,,,,,,,,,,,,,,,,,"9,677,833,869",,,,,,,,,,,,,,,,,,,,,,,,,,,"41,473,596,628",,,,,"20,928,089,578",,,"28,717,410,695","29,390,944,089",,,,"16,646,510",,0,,"11,590,244,110",,"41,473,596,628","1,477,099,695","1,575,404,657",,,,,,,"8,630,059,000","29,883,352,518",,,,,,,,,"12,756,185,933",,,,"492,408,429",,,,,"420,000,000","1,605,344,256","1,919,010,397","1,019,213,385",,,,,,"753,186,000","20,000,000","86,863,799","363,858,429",,,"491,459,138",,"-8,925,688,371","9,256,132,999",,,,,,,,"484,706,176","2,287,456,848",,,
[032350],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,786,744,533",,,,,,,,,,,,,,,,,,,,"8,400,000,000",,,,,,,,,,,,,,,,,,,,,,,,"7,030,435","9,089,657,154",,,,,,,,0,,,,,,,,,,,"1,636,859,980","51,696,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,"250,753,407,369",,,,,"12,656,563,511",,,"30,378,153,977","31,659,024,617",,,,"7,506,760",,"2,168,606,097",,"161,611,638,219",,"250,753,407,369",,,,,,,,,,"89,141,769,150",,,,,,,,,"220,375,253,392",,,,"57,482,744,533",,,,,,,,,,,,,,,,,,,,"105,072,479,532",,"-142,191,337,527",,,,,,,,,"200,730,000",,,,
[023530],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"157,454,460,000",,,,,,,,,,,,,"485,526,661,097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55,799,019,437","92,432,788,377",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53,978,262,453",,,,,,,,"49,916,859,187",,,,,,,,,,,,"5,440,034,804",,,,,,,,,,,,,,,,,,,,,,,,,,"25,380,667,229,200",,,,,"334,555,168,770",,,"3,272,905,938,416","5,194,529,633,067",,"17,252,696,596",,,,,"1,033,640,578,442","15,562,842,650,115",,"25,380,667,229,200","393,777,729,585","1,892,904,245,634",,"267,691,598,890",,,,"5,303,759,562,800",,"9,817,824,579,085",,,,,,,,,"22,107,761,290,784",,,,"4,623,294,946,018",,,,,"563,285,862,964","396,195,546,398","118,147,785,767","687,108,060,286",,,,,,"1,270,732,382,800","97,090,525,209","810,257,788,455","27,076,657,045",,,"13,576,015,567,157",,"11,126,065,381,687",,,,,,,,,"3,076,986,104,418","364,012,875,281",,,
[004000],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"129,000,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,437,161,489","23,308,145,559",,,,,,,,,,,,,,,,,,,,"5,249,834,183",,,,,,,,,,,,,,,,,,,,,,,,"168,601,528,261",0,,,,,,,,"21,492,844,976",,,,,,,,,,,"36,212,142,881","299,614,170,653",,,,,,,,,,,,,,,,,,,,,,,,,,"1,536,717,035,742",,,,,"225,100,146,524",,,"558,539,708,384","144,248,575,029",0,,,,,"27,660,174,471",0,"1,064,305,942,759",,"1,536,717,035,742","26,035,731,210","133,683,908,854",,,,,,"137,295,518,030",,"472,411,092,983",,,,,,,,,"978,177,327,358",,,,"328,162,517,954",,"5,239,201,742",,,"18,210,718,607","51,672,480,195","11,900,981,138","2,520,723,150",,,,,,"8,668,381,800","1,000,000","1,238,036,225",,,,"740,858,179,573",,"592,079,709,488",,,,,,,,,,,,,
[004990],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"753,110,115",,,,,,,,,,,,,"855,799,981,095",,,,,,,"7,725,944,928",,,,,,,,,,,,,,,,,,,,,,,,,,"2,659,982,333,432",,,,,,,,,,,,,,,,,,,,,,,,"4,055,550,129,236",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,764,314,941,446",,,,,,,,,,,,,
[005300],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,786,015,000",,,,,,"356,067,573,628",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"731,403,236,845",,,,,,,,,"1,968,395,278",,,,,,,,,,,,,,,,,,,,,"36,270,767,053",,,,,,,,,,,,,,,,,,,,"501,190,191,369",,,,,,,,,,,,,,,,,,,,,,,,"7,673,337,823",,,,,,,,,"33,272,192,609",,,,,,,,,,,"37,507,065,207",,,,,,,,,,,,,,,,,,,,,,,,,,,"4,412,817,564,423",,,,,"299,909,440,198",,,"992,963,838,291","1,020,252,093,867",,"435,170,389",,,"30,382,081,558",,"239,698,100,405","2,352,788,553,900",,"4,412,817,564,423","250,631,332,583","218,605,169,284",,"169,978,324,627",,,,"447,162,733,094",,"2,060,029,010,523",,,,,,,,,"3,419,853,726,132",,,,"1,039,776,916,656",,"7,700,833,087",,,"130,000,000,000","14,087,114,538","54,813,353,797","120,750,131,469",,,,,,"5,030,401,414","15,300,238,502","40,987,021","9,403,740,764",,,"1,917,753,964,506",,"1,956,662,772,663",,,,,,,,,"353,407,404,544","281,823,322,189",,,
[011170],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"171,377,095,000",,,,,,"8,613,169,872",,,,,,,,,,,,,,,,,,,,,,,,,,,,"171,377,095,000",,,,,,,,,,"2,475,015,727,138",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,561,167,775",,,,,,,,,,,,,,,,,,,,"814,513,552,178",,,,,,,,,,,,,,,,,,,,,,,,"297,322,429","10,383,765,000",,,,,,,,"771,055,831,115",,,,,,,,,,,"4,710,088,681","2,163,998,000",,,,,,,,,,,,,,,,,,,,,,,,,,"12,339,877,844,822",,,,,"648,988,259,190",,,"2,508,242,653,218","1,675,645,737,855",,,,,"241,382,781,105",,"154,587,769,902","7,969,632,947,331",,"12,339,877,844,822","22,631,289,973","684,260,589,390",,"83,736,756,396","1,474,288,407,302","748,967,729,357","4,736,444,874,622","6,959,701,011,281","171,377,095,000","4,370,244,897,491",,,,,,,,,"9,831,635,191,604",,,,"2,694,599,159,636",,,,,"16,633,690,542","45,896,466,353","47,007,640,893","61,843,817,664",,,,,,"8,198,122,108","16,698,982,473","4,182,800,000","4,571,514,348",,,"2,498,248,262,800",,"7,018,586,851,344",,,,,,,,,"501,625,355,555","858,737,407,983",,,
[002270],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,847,180,000",,,,,,"140,766,429,887",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,926,569,294",,,,,,,,,"148,134,074,603",,,,,,,,,,,,,"72,516,222,881","68,250,467,626",,,,,,"11,554,374,222","6,100,790,328",,,,,,,,,,,,,,,,,,,,"88,916,257,656",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,308,210,589,843",,,,,"86,353,054,695",,,"497,980,569,623","274,701,139,107",,"1,479,124,507",,,,,"60,651,392,867","915,889,246,278",,"1,308,210,589,843","54,696,113,818","166,669,027,376",,"18,693,473,834",,,,"53,452,824,979",,"392,321,343,565",,,,,,,,,"810,230,020,220",,,,"117,620,204,458",,"257,313,512",,,"18,818,966,193","75,224,913,273","12,923,116,366","9,521,983,665",,"-260,620",,,,"16,178,158,321","15,680,277,233","767,387,599","3,861,224",,,"518,307,987,066",,"768,275,636,391",,,,,,,,,"88,004,485,784","213,216,404,993",,,
[071840],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,163,253,787,212",,,,,,"10,459,826,610",,,,,,,"1,683,324,077,729",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,853,306,848","18,420,506,949",,,,,,,,,,,,,,,,,,,,"70,000,000,000",,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,"-713,252,314",,,,,,,,,,,,"648,780,442,504",,,,,,,,,,,,,,,,,,,,,,,,,,"2,978,115,384,668",,,,,"50,272,505,928",,,"710,535,636,928","488,352,371,037",,"3,817,124,800",,,,,"1,871,420,608","1,818,974,724,706",,"2,978,115,384,668","23,089,395,234","554,034,272,659",,"3,087,632,710",,,,,"118,038,560,000","1,159,140,659,962",,,,,,,,,"2,267,579,747,740",,,,"670,788,288,925",,"78,191,040",,,"562,029,781","2,293,000,382","10,484,325,348","52,881,892,412",,,,,,"141,471,873,277","1,502,435,011","6,803,609,101","135,292,813",,,"409,803,159,689",,"645,974,363,198","1,045,215,227,212",,,,,,,,"343,507,046,595","95,182,503,212",,,
[038060],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"132,784,309,687",,,,,,"-6,079,430,225",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,874,988,000",,,,,,,,,,,,,,,,,,,,,,,"749,987,634",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,428,879,296","243,794,680",,,,,,,,,,,,,,,,,,,"31,350,860,117",,,,,,,,,,,,,,,,,,,,,,,,,,,"302,872,598,229",,,,,"29,669,742,070",,,"183,274,145,230","65,462,023,948","5,249,992,000",,,,"1,148,039,929","12,552,860,322",,"215,614,510,258",,"302,872,598,229","3,104,088,448","56,799,569,647",,"7,627,200,484",,,,,"23,638,392,000","87,258,087,971",,,,,,,,,"119,598,452,999",,,,"21,796,064,023",,"3,528,602,921",,,"19,702,115,126","6,464,205,056","6,993,091,925","1,762,249,208",,"-6,829,417,859",,,,"6,468,328,762","1,392,473,102",,,,,"44,288,487,089",,"88,909,630,796","109,145,917,687",,,,,,,,"50,593,743,075","48,460,469,160",,,
[082800],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,968,750,000",,,,,,"-117,692,679",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,194,390,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"436,624,312",,,,,,,,,,,,,,,,,,,,"10,130,000,000",,,,,,,,,,,,,,,,,,,,,,,,"2,043,498,574",,,,,,,,,"64,915,797,159",,,,,,,,,,,"1,058,628,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"48,757,724,188",,,,,"1,162,507,145",,,"35,412,482,591","22,221,919,122","527,832,240",,,"21,971,970",,,,"22,904,790,754",,"48,757,724,188","3,533,416,814","16,913,464,147",,,,,,"1,939,555,425",,"25,852,933,434",,,,,,,,,"13,345,241,597",,,,"3,631,014,312",,,,,"674,015,726","375,447,364",,,,,,,,"362,338,000",,"56,083,026",,,,"6,395,220,332",,"-60,862,063,726",,,,,,,,,"11,188,639,518","14,597,025,029",,,
[085370],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,953,769,352",,,,,,"30,363,910,735",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,022,222,223",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,800,304,587",,,,,,,,,,,,,,,,,,,,,,,,0,"1,005,917,273",,,,,,,,,,,,,,,,,,,"4,883,978,807","-1,508,286,568",,,,,,,,,,,,,,,,,,,,,,,,,,"155,729,741,613",,,,,"2,058,001,855",,,"57,535,397,717","29,777,546,918","622,222,222",,,,,,"5,210,715,400","106,119,312,211",,"155,729,741,613","30,339,915,805","17,847,797,190",,0,,,,,"5,416,987,000","49,610,429,402",,,,,,,,,"98,194,343,896",,,,"19,832,882,484",,,,,,,"3,878,088,111",,,,,,,,,,,,,"25,205,719,497",,"40,801,632,124","29,536,782,352",,,,,,,,,,,,
