,dart_AccruedExpensesGross,dart_AccruedIncomeGross,dart_AccumulatedDepreciationBuildingsGross,dart_AccumulatedDepreciationConstructionInProgressGross,dart_AccumulatedDepreciationCurrentBiologicalAssetsGross,dart_AccumulatedDepreciationFixturesAndFittingsGross,dart_AccumulatedDepreciationMachineryGross,dart_AccumulatedDepreciationOfficeEquipmentGross,dart_AccumulatedDepreciationOtherPropertyPlantAndEquipmentGross,dart_AccumulatedDepreciationStructureGross,dart_AccumulatedDepreciationTangibleExplorationAndEvaluationAssetsGross,dart_AccumulatedDepreciationVehiclesGross,dart_AccumulatedImpairmentLossBuildingsGross,dart_AccumulatedImpairmentLossFinishedGoodsGross,dart_AccumulatedImpairmentLossGoodsInTransitGross,dart_AccumulatedImpairmentLossMachineryGross,dart_AccumulatedImpairmentLossMerchandiseGross,dart_AccumulatedImpairmentLossOfficeEquipmentGross,dart_AccumulatedImpairmentLossOtherInventoriesGross,dart_AccumulatedImpairmentLossOtherPropertyPlantAndEquipmentGross,dart_AccumulatedImpairmentLossProductionSuppliesGross,dart_AccumulatedImpairmentLossRawMaterialsGross,dart_AccumulatedImpairmentLossStructureGross,dart_AccumulatedImpairmentLossSuppliesGross,dart_AccumulatedImpairmentLossVehiclesGross,dart_AccumulatedImpairmentLossWorkInProgressGross,dart_AdvancePaymentsGross,dart_AdvancesCustomers,dart_AllowanceForDoubtfulAcccountAccruedIncomeGross,dart_AllowanceForDoubtfulAcccountLongTermAccruedIncomeGross,dart_AllowanceForDoubtfulAcccountLongTermAdvancePaymentsGross,dart_AllowanceForDoubtfulAcccountLongTermDepositsProvidedGross,dart_AllowanceForDoubtfulAcccountLongTermOtherReceivablesGross,dart_AllowanceForDoubtfulAcccountLongTermTradeReceivablesGross,dart_AllowanceForDoubtfulAcccountNonCurrentLoansAndReceivablesGross,dart_AllowanceForDoubtfulAcccountNonCurrentReceivablesGross,dart_AllowanceForDoubtfulAcccountShortTermAccruedIncome,dart_AllowanceForDoubtfulAcccountShortTermAdvancePayments,dart_AllowanceForDoubtfulAcccountShortTermDepositsProvided,dart_AllowanceForDoubtfulAcccountShortTermLoansAndReceivables,dart_AllowanceForDoubtfulAcccountShortTermOtherReceivables,dart_AllowanceForDoubtfulAcccountShortTermTradeReceivable,dart_AllowanceForDoubtfulAcccountTradeReceivableGross,dart_BrandNamesGross,dart_BuildingsGross,dart_CapitalSurplus,dart_ComputerSoftwareGross,dart_ConstructionInProgressGross,dart_ContributedEquity,dart_CopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRightsGross,dart_CurrentAvailableForSaleFinancialAssets,dart_CurrentBiologicalAssetsGross,dart_CurrentFairValueFinancialAsset,dart_CurrentFinancialAssetsHeldToMaturity,dart_DepositsProvidedGross,dart_ElementsOfOtherStockholdersEquity,dart_FairValueOfPlanAssets,dart_FinancialAssetsHeldToMaturity,dart_FinancialInstruments,dart_FinishedGoodsGross,dart_FixturesAndFittingsGross,dart_GoodsInTransitGross,dart_GoodwillGross,dart_GovernmentGrantsBrandNamesGross,dart_GovernmentGrantsBuildingsGross,dart_GovernmentGrantsComputerSoftwareGross,dart_GovernmentGrantsConstructionInProgressGross,dart_GovernmentGrantsCopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRightsGross,dart_GovernmentGrantsCurrentBiologicalAssetsGross,dart_GovernmentGrantsFixturesAndFittingsGross,dart_GovernmentGrantsGoodwillGross,dart_GovernmentGrantsIntangibleAssetsUnderDevelopmentGross,dart_GovernmentGrantsLandGross,dart_GovernmentGrantsLicencesAndFranchisesGross,dart_GovernmentGrantsMachineryGross,dart_GovernmentGrantsMastheadsAndPublishingTitlesGross,dart_GovernmentGrantsOfficeEquipmentGross,dart_GovernmentGrantsOtherIntangibleAssetsGross,dart_GovernmentGrantsOtherPropertyPlantAndEquipmentGross,dart_GovernmentGrantsRecipesFormulaeModelsDesignsAndPrototypesGross,dart_GovernmentGrantsStructureGross,dart_GovernmentGrantsTangibleExplorationAndEvaluationAssetsGross,dart_GovernmentGrantsVehiclesGross,dart_GuaranteeDepositRentGross,dart_IntangibleAssetsUnderDevelopmentGross,dart_IntangibleExplorationAndEvaluationAssetsGross,dart_InvestedAssetForPostemploymentBenefitContraAccount,dart_IssuedCapitalOfCommonStock,dart_IssuedCapitalOfPreferredStock,dart_LandGross,dart_LegalReserve,dart_LicencesAndFranchisesGross,dart_LoansAndReceivablesGross,dart_LongTermAccruedExpensesGross,dart_LongTermAccruedIncomeGross,dart_LongTermAdvancePaymentsGross,dart_LongTermAdvancesCustomers,dart_LongTermBorrowingsGross,dart_LongTermDepositsProvidedGross,dart_LongTermFinancialInstruments,dart_LongTermGuaranteeDepositRentGross,dart_LongTermLoansAndReceivablesGross,dart_LongTermOtherPayablesGross,dart_LongTermOtherReceivablesGross,dart_LongTermPrepaidExpenses,dart_LongTermTradeAndOtherNonCurrentPayables,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,dart_LongTermTradePayablesGross,dart_LongTermTradeReceivablesGross,dart_LongTermWithholdingsBanks,dart_MachineryGross,dart_MerchandiseGross,dart_NonCurrentAvailableForSaleFinancialAssets,dart_NonCurrentBiologicalAssetsGross,dart_NonCurrentFairValueFinancialAsset,dart_NonCurrentFinancialAssetsHeldToMaturity,dart_NonCurrentReceivablesGross,dart_OfficeEquipmentGross,dart_OtherCapitalSurplus,dart_OtherComprehensiveIncomeLossAccumulatedAmount,dart_OtherCurrentAssets,dart_OtherCurrentLiabilities,dart_OtherIntangibleAssetsGross,dart_OtherInventoriesGross,dart_OtherNonCurrentAssets,dart_OtherNonCurrentLiabilities,dart_OtherPayablesGross,dart_OtherPropertyPlantAndEquipmentGross,dart_OtherReceivablesGross,dart_PaymentsOfIncomeTaxesPayable,dart_PostemploymentBenefitObligations,dart_PrepaidExpensesGross,dart_PresentValueDiscountsLongTermAccruedExpensesGross,dart_PresentValueDiscountsLongTermBorrowingsGross,dart_PresentValueDiscountsLongTermGuaranteeDepositRentGross,dart_PresentValueDiscountsLongTermOtherPayablesGross,dart_PresentValueDiscountsLongTermOtherReceivablesGross,dart_PresentValueDiscountsLongTermTradeReceivablesGross,dart_PresentValueDiscountsNonCurrentLoansAndReceivablesGross,dart_PresentValueDiscountsShortTermLoansAndReceivables,dart_PresentValueDiscountsShortTermOtherPayables,dart_PresentValueDiscountsShortTermOtherReceivables,dart_PresentValueOfDefinedBenefitObligation,dart_ProductionSuppliesGross,dart_RawMaterialsGross,dart_RecipesFormulaeModelsDesignsAndPrototypesGross,dart_RetainedEarningsBeforeAppropriationsAccumulatedDeficitBeforeDisposition,dart_ShortTermAccruedExpenses,dart_ShortTermAccruedIncome,dart_ShortTermAdvancePayments,dart_ShortTermAdvancesCustomers,dart_ShortTermBorrowings,dart_ShortTermDepositsProvided,dart_ShortTermFinancialInstrumentsGross,dart_ShortTermGuaranteeDepositRent,dart_ShortTermLoansAndReceivables,dart_ShortTermOtherPayables,dart_ShortTermOtherReceivables,dart_ShortTermPrepaidExpenses,dart_ShortTermTradePayables,dart_ShortTermTradeReceivable,dart_ShortTermWithholdings,dart_StructureGross,dart_SuppliesGross,dart_TangibleExplorationAndEvaluationAssetsGross,dart_TradePayablesGross,dart_TradeReceivableGross,dart_VehiclesGross,dart_VoluntaryReserves,dart_WithholdingsBanks,dart_WorkInProgressGross,entity_AssetsAbstract,entity_Borrowings,entity_CashAndCashEquivalents,entity_ConstructionInProgressGross,entity_ContributedEquity,entity_CurrentAssets,entity_CurrentLiabilities,entity_CurrentPortionOfLongtermBorrowings,entity_CurrentProvisions,entity_CurrentTaxAssets,entity_CurrentTaxLiabilities,entity_DeferredTaxAssets,entity_DeferredTaxLiabilities,entity_ElementsOfOtherStockholdersEquity,entity_Equity,entity_EquityAbstract,entity_IntangibleAssetsOtherThanGoodwill,entity_Inventories,entity_InvestmentAccountedForUsingEquityMethod,entity_InvestmentProperty,entity_InvestmentsInSubsidiariesJointVenturesAndAssociates,entity_IssuedCapital,entity_LiabilitiesAbstract,entity_LiabilitiesIncludedInDisposalGroupsClassifiedAsHeldForSale,entity_LongTermBorrowingsGross,entity_LongTermTradeAndOtherNonCurrentPayables,entity_LongTermTradeAndOtherNonCurrentReceivablesGross,entity_NonCurrentReceivablesGross,entity_NoncurrentAssets,entity_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,entity_NoncurrentLiabilities,entity_NoncurrentProvisions,entity_OtherCapitalSurplus,entity_OtherComprehensiveIncomeLossAccumulatedAmount,entity_OtherCurrentFinancialAssets,entity_OtherCurrentFinancialLiabilities,entity_OtherCurrentNonfinancialAssets,entity_OtherCurrentNonfinancialLiabilities,entity_OtherEquityInterest,entity_OtherFinancialAssets,entity_OtherNoncurrentFinancialAssets,entity_OtherNoncurrentFinancialLiabilities,entity_OtherNoncurrentNonfinancialAssets,entity_OtherNoncurrentNonfinancialLiabilities,entity_OtherNonfinancialAssets,entity_PaymentsOfIncomeTaxesPayable,entity_PostemploymentBenefitObligations,entity_PropertyPlantAndEquipment,entity_RetainedEarnings,entity_SharePremium,entity_ShortTermBorrowings,entity_StatementOfFinancialPositionAbstract,entity_TradeAndOtherCurrentPayables,entity_TradeAndOtherCurrentReceivables,entity_TradeAndOtherPayables,entity_TradeAndOtherReceivables,entity_VoluntaryReserves,ifrs-full_Assets,ifrs-full_AssetsAbstract,ifrs-full_CashAndCashEquivalents,ifrs-full_CurrentAssets,ifrs-full_CurrentLiabilities,ifrs-full_CurrentProvisions,ifrs-full_CurrentTaxLiabilities,ifrs-full_DeferredTaxAssets,ifrs-full_Equity,ifrs-full_EquityAbstract,ifrs-full_EquityAndLiabilities,ifrs-full_IntangibleAssetsOtherThanGoodwill,ifrs-full_Inventories,ifrs-full_InvestmentAccountedForUsingEquityMethod,ifrs-full_InvestmentProperty,ifrs-full_IssuedCapital,ifrs-full_Liabilities,ifrs-full_LiabilitiesAbstract,ifrs-full_NoncurrentAssets,ifrs-full_NoncurrentLiabilities,ifrs-full_OtherCurrentFinancialLiabilities,ifrs-full_PropertyPlantAndEquipment,ifrs-full_RetainedEarnings,ifrs-full_ShorttermBorrowings,ifrs-full_TradeAndOtherCurrentPayables,ifrs-full_TradeAndOtherCurrentReceivables,ifrs_Assets,ifrs_AssetsAbstract,ifrs_BalancesWithBanks,ifrs_Borrowings,ifrs_Cash,ifrs_CashAndCashEquivalents,ifrs_CashEquivalents,ifrs_CashOnHand,ifrs_CurrentAssets,ifrs_CurrentLiabilities,ifrs_CurrentPortionOfLongtermBorrowings,ifrs_CurrentProvisions,ifrs_CurrentProvisionsForEmployeeBenefits,ifrs_CurrentTaxAssets,ifrs_CurrentTaxLiabilities,ifrs_DeferredTaxAssets,ifrs_DeferredTaxLiabilities,ifrs_Equity,ifrs_EquityAbstract,ifrs_EquityAndLiabilities,ifrs_IntangibleAssetsOtherThanGoodwill,ifrs_Inventories,ifrs_InvestmentAccountedForUsingEquityMethod,ifrs_InvestmentProperty,ifrs_InvestmentsInAssociates,ifrs_InvestmentsInJointVentures,ifrs_InvestmentsInSubsidiaries,ifrs_InvestmentsInSubsidiariesJointVenturesAndAssociates,ifrs_IssuedCapital,ifrs_Liabilities,ifrs_LiabilitiesAbstract,ifrs_LiabilitiesIncludedInDisposalGroupsClassifiedAsHeldForSale,ifrs_LongtermLegalProceedingsProvision,ifrs_LongtermMiscellaneousOtherProvisions,ifrs_LongtermOnerousContractsProvision,ifrs_LongtermProvisionForDecommissioningRestorationAndRehabilitationCosts,ifrs_LongtermRestructuringProvision,ifrs_LongtermWarrantyProvision,ifrs_NoncurrentAssets,ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForDistributionToOwners,ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,ifrs_NoncurrentLiabilities,ifrs_NoncurrentPayables,ifrs_NoncurrentProvisions,ifrs_NoncurrentProvisionsForEmployeeBenefits,ifrs_OtherCashAndCashEquivalents,ifrs_OtherCurrentFinancialAssets,ifrs_OtherCurrentFinancialLiabilities,ifrs_OtherCurrentNonfinancialAssets,ifrs_OtherCurrentNonfinancialLiabilities,ifrs_OtherDemandDeposits,ifrs_OtherEquityInterest,ifrs_OtherFinancialAssets,ifrs_OtherFinancialLiabilities,ifrs_OtherLongtermProvisions,ifrs_OtherNoncurrentFinancialAssets,ifrs_OtherNoncurrentFinancialLiabilities,ifrs_OtherNoncurrentNonfinancialAssets,ifrs_OtherNoncurrentNonfinancialLiabilities,ifrs_OtherNonfinancialAssets,ifrs_OtherShorttermProvisions,ifrs_PropertyPlantAndEquipment,ifrs_Provisions,ifrs_RetainedEarnings,ifrs_SharePremium,ifrs_ShorttermBorrowings,ifrs_ShorttermDepositsClassifiedAsCashEquivalents,ifrs_ShorttermInvestmentsClassifiedAsCashEquivalents,ifrs_ShorttermLegalProceedingsProvision,ifrs_ShorttermMiscellaneousOtherProvisions,ifrs_ShorttermOnerousContractsProvision,ifrs_ShorttermProvisionForDecommissioningRestorationAndRehabilitationCosts,ifrs_ShorttermRestructuringProvision,ifrs_ShorttermWarrantyProvision,ifrs_TradeAndOtherCurrentPayables,ifrs_TradeAndOtherCurrentReceivables,ifrs_TradeAndOtherPayables,ifrs_TradeAndOtherReceivables,ifrs_TreasuryShares
[058470],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,621,185,000",,,,,,,"-384,402,210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"389,508,370",,"4,618,466,140",,,,,,,,,,,,"833,392,644",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"181,701,669","251,942,930",,,,,,,"-5,002,868,350",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"188,340,682,135",,,,,"21,881,029,196",,,"105,138,052,393","9,357,418,797",,,,,"4,597,173,838","1,006,586,602",,"178,149,870,694",,"188,340,682,135","1,541,494,305","4,600,574,034",,,,,,,"7,621,185,000","10,190,811,441",,,,,,,,,"83,202,629,742",,,,"833,392,644",,,,,"63,819,662,000",,,,,,,,,"16,517,874,182",,,,,,"63,747,166,283",,"170,913,087,904",,,,,,,,,,,,,,,
[039980],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,349,793,990",,,,,,,"2,036,503,383",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,998,076,500",,,"516,652,345",,,,,,,,,,,,,,,,"3,812,243,366",,,,,,,,,,,,"4,194,928,743","230,820,600",,,,,,,,,,,"8,664,179",,,,,,,,,,,,,,,,"34,466,405,912",,,,,"18,698,555,323",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98,775,453,903",,,,,"11,155,000,219",,,"76,574,918,426","30,981,424,873",,,,,"3,739,358,823","1,518,350,063",,"67,369,355,630",,"98,775,453,903","2,119,813,404","34,078,260,038",,"4,823,682,000",,,,"1,077,867,810","17,998,076,500","31,406,098,273",,,,,,,,,"22,200,535,477",,,,"424,673,400",,"211,009,221",,,"21,773,797,461","813,305,761","314,129,651","2,228,833,440",,,,,,"5,814,401,230","205,000,000",,0,,,"3,034,177,604",,"34,983,058,257","12,351,717,490",,,,,,,,,,"5,501,371,526","7,746,877,721",,,"2,389,245,960"
[197210],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,310,519,000",,,,,,,"164,988,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33,320,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,280,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"4,759,847,000","458,000",,,,,,,,,"18,209,000",,,,,,,,,,,,,"166,622,000",,"1,435,720,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,209,516,000",,,,,"914,534,000",,,"24,632,515,000","12,163,265,000","66,640,000",,,,"377,166,000","856,321,000",,"9,900,932,000",,"27,209,516,000","164,451,000","586,622,000",,,,,,"52,800,000",,"17,308,584,000",,,,,,,,,"2,577,001,000",,,,"5,145,319,000",,"677,779,000",,,"48,199,000","1,278,000,000","762,172,000","2,613,839,000",,,,,,"414,791,000",,,,,,"922,016,000",,"1,602,669,000",,,,,,,,,,,"5,955,296,000","17,069,566,000",,,
[012700],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,777,741,000",,,,,,,"34,259,090,813",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,777,741,000",,,,,,,,,,"50,685,507,788",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,898,193,276",,,,,,,,,,,,,,,,,,,,,"294,129,797,341",,,,,,,,,,,,,,,,,,,,,,,,,"522,480,681,815",,,,,,,,,,"-4,029,383",,,,,,,,,,,,,"7,100,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"608,616,559,416",,,,,"10,845,875,497",,,"561,819,804,990","315,183,541,496",,,,,"9,995,399,349","15,017,333,403",,"239,499,316,856",,"608,616,559,416","962,445,698","721,673,361",,"8,910,393,496",,,,,"13,777,741,000","369,117,242,560",,,,,,,,,"46,796,754,426",,,,"53,933,701,064",,,,,"8,482,891,674","8,912,164,168","5,402,484,261","1,879,282,570",,,,,,"5,262,264,783","350,000,000",,,,,"8,054,482,922",,"185,272,500,849",,,,,,,,,,,"266,898,068","6,764,228,271",,,
[038340],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,443,476,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"356,901,200","2,500,000",,,,,,,"356,901,200",,,,,,"2,746,000,000",,,,,,,,,,,,,,,,,,"381,362,410",,,,,,,,,,,,,,,,,"239,604,207","223,360,477","3,380,197,151","60,414,626","1,450,000,000",,,,"2,016,738,400","1,381,555,305","545,948,975","11,949,653","544,309,917","2,549,576,057","15,643,930",,,,,,,,,,,,,,,,,,,,,,,,,"918,584,860",,,,,,,,,,,,,,,"20,873",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,972,686,012",,,,,"167,883,634",,,"10,350,047,306","3,691,527,985",,,,"78,310",,,,"17,899,774,744",,"21,972,686,012",,"1,454,314,649",,,,,"3,503,000,000","3,503,000,000",,"4,072,911,268",,,,,,,,,"11,622,638,706",,,,"381,383,283",,,,,"2,016,738,400",,,,,,,,,"2,748,500,000",,,,,,"4,065,237,506",,"-37,428,466,390",,,,,,,,,,,"2,241,527,985","6,711,032,313",,,
[131100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,794,013,613",,,,,,,"930,558,948",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,916,740,000",,,,,,,,"1,604,360,000",,,,,,,,,,,"353,741,436",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,924,678,818",,,,,,,,,,,,,,,,,,,,"3,863,979,774",,,,,,"4,265,346,304",,,,,,,,,,,,,,,,,,,,,,"599,415,950",,"13,600,534",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"93,550,943,162",,,,,"341,733,425",,,"11,730,040,957","41,483,092,868","4,566,200,000",,,,,,,"34,533,149,760",,"93,550,943,162","3,494,535,286","4,009,504,450","4,442,210,007","14,252,644,416",,,,,"6,307,875,000","59,017,793,402",,,,,,,,,"77,956,922,431",,,,"17,534,700,534",,,,,,"1,727,105,000","470,806,186","622,684,396",,,,,,"5,700,000,000",,"1,693,227,126",,,,"47,421,148,210",,"-5,191,422,801","32,486,138,613",,,,,,,,,,"5,377,078,350","6,907,996,896",,,
[042500],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,293,439,000",,,,,,,"-1,419,912,161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,293,439,000",,,,,,,,,,,,,,,,,,,"3,426,186,029",,,,,,,,,,,,,,,,,,,,,,,,"152,389,173",,,,,,,,,,,,,,,,,,,,,"462,940,000",,,,,,,,,,,,,,,,,,,,,,,,,"25,195,244,455",,,,,,,,,,"10,339,835,195",,,,,,,,,,,,,"446,588,120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78,711,586,159",,,,,"18,879,799,155",,,"72,204,900,419","31,922,221,830",,,,,"518,033,592",,"83,517,222","46,548,457,934",,"78,711,586,159","580,105,002","2,005,347,162",,,,,,,"7,293,439,000","32,163,128,225",,,,,,,,,"6,506,685,740",,,,"240,906,395",,,,,,,"2,833,427,342","1,485,772,957",,,,,,"1,158,760,798","5,000,000",,,,,"895,045,791",,"30,335,095,900",,,,,,,,,,,"29,455,475,281","23,291,082,305",,,
[027740],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,687,738,500",,,"7,782,012,479",,,,"-2,000,521,790",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,375,310,000",,,,,,,,,"7,821,000",,,,,,,,,,,,,,,,,,,,,,,,"1,732,374,538",,,,,,,,,,,,,,,,,,,,,"63,294,241,998",,,,,,,,,,,,,,,,,,,,,,,,,,"1,075,013,282",,,,,,,,,"42,189,975,877",,,,,,,,,,,,,"3,297,505,000",,"8,734,135,932",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"194,617,943,221",,,,,"17,759,078,585",,,"69,734,269,606","103,330,977,796","944,380,000",,,"358,165,841",,,,"75,388,914,105",,"194,617,943,221","870,182,318","5,112,319,211",,"28,511,573,078",,,,"14,430,000,000",,"119,229,029,116",,,,,,,,,"124,883,673,615",,,,"15,898,051,320",,,,,"9,688,078,135","9,993,003,939","943,396,113","945,068,455",,,,,,"10,516,345,135",,"95,254,326","56,230,850",,,"67,154,992,758",,"-6,488,278,482",,,,,,,,,,,"27,079,270,122","28,091,219,242",,,
[098120],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,156,388,451",,,,,,,"328,484",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"202,709,085","625,212,590",,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,"567,352,467","1,486,509,264",,,,,,,,,"-14,401,460",,,,,,,,,,,,,"77,950,000",,"8,840,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47,974,438,124",,,,,"4,118,420,538",,,"23,326,005,362","4,407,748,957","500,000,000",,,,,"63,537,953",,"42,932,636,577",,"47,974,438,124","630,449,157","5,264,206,808",,"45,679,554",,,,,"4,156,383,000","5,041,801,547",,,,,,,,,"24,648,432,762",,,,"634,052,590",,,,,"253,662,750","313,853,473",,,,,,,,,,,,,,"12,754,907,325",,"38,790,321,102","5,451",,,,,,,,,,"1,904,677,135","4,123,034,671",,,
[035480],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,510,601,000",,,,,,,"199,078,373",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,947,563,947",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,008,574,841",,,,,,,,,,,,,,,,,,,,,,,"2,108,578,085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53,298,611,117",,,,,"10,227,693,810",,,"26,261,161,903","8,434,562,783",,,,"19,477,290",,"1,297,642,326",,"41,916,484,387",,"53,298,611,117",,"351,857,189",,,,,,,,"11,382,126,730",,,,,,,,,"27,037,449,214",,,,"2,947,563,947",,,,,,,,,,,,,,,,,,,,"5,491,685,679",,"-42,954,997,588",,,,,,,,,,,,,,,
[038290],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,618,683,824",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"798,100,573","1,539,070,769",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"759,866,402","2,574,649,484",,,,,,,,,"47,663,840,684",,,,,,,,,,,,,"2,000,709,649",,"29,328,498,866",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128,538,003,114",,,,,"3,087,907,546",,,"82,051,706,462","21,426,187,041",,,,0,,"2,207,434,641",,"75,348,256,438",,"128,538,003,114","481,796,920","9,971,154,590",,,,,,"7,221,437,031",,"53,189,746,676",,,,,,,,,"46,486,296,652",,,,"31,763,559,635",,,,,,,,"15,153,249,198",,,,,,,"895,990,000","783,393,205",,,,"26,891,062,624",,"21,608,192,430",,,,,,,,,,,"2,900,187,786","25,784,961,048",,,
[204320],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58,734,087,339",,,,,,,,"33,114,605,063",,,,,,,,,,,,,,,,,,,,,,,,,"203,177,713,285",,,,,,,,,,,,,,,,,,,,,"10,000,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"7,500,000,000","212,815,683,973",,,,,,,,,"-2,653,975,243",,,,,,,,,,,,,"3,128,152,500",,"299,261,608,788",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,756,020,642,695",,,,,"55,181,584,214",,,"859,306,289,400","1,149,278,596,329","441,750,583,687","8,526,424,590",,"21,397,408,530","1,986,157,231","58,862,657,499",,"999,723,537,172",,"2,756,020,642,695","135,319,457,698","134,679,476,427",,,,,,"596,279,534,691",,"1,756,297,105,523",,,,,,,,,"1,896,714,353,295",,,,"607,018,509,194",,"9,240,612,123",,,,"9,339,813,181","41,111,331,603","22,272,359,912",,,,,,,"2,361,678,781",,"1,128,203,815",,,"996,063,404,169",,"40,559,943,306",,,,,,,,,,,,,,,
