,dart_AdvertisingExpenses,dart_AllowanceForOtherDoubtfulAccounts,dart_AmortisationExpense,dart_AmortizationOnNegativeGoodwill,dart_BadDebtExpenses,dart_Commissions,dart_CommunicationExpenses,dart_ConferenceExpenses,dart_CostOfSalesFromConstruction,dart_CostOfSalesFromConstructionContracts,dart_CostOfSalesFromRenderingOfServices,dart_CostOfSalesFromRenderingOfServicesCommission,dart_CostOfSalesFromRenderingOfServicesProcession,dart_CostOfSalesFromRenderingOfServicesRental,dart_CostOfSalesFromRenderingOfServicesTransportation,dart_CostOfSalesFromSaleOfGoods,dart_CostOfSalesFromSaleOfGoodsMerchandises,dart_CostOfSalesFromSaleOfGoodsProduct,dart_CostOfSalesFromSaleOfGoodsRealEstate,dart_CostOfSalesFromServices,dart_DepreciationExpense,dart_DividendIncome,dart_DividendIncomeNonOperating,dart_Donations,dart_EmployeeBenefits,dart_EngagementExpenses,dart_EntertainmentExpenses,dart_ExclusiveLineUseExpense,dart_ExpensesOfProvisionsForRestoration,dart_ExportOverallExpense,dart_FreightExpenses,dart_GainOnForeignExchangeTranslations,dart_GainsForeignCurrencyTransactions,dart_GainsFromCommission,dart_GainsFromFinancialGuaranteeFinancialIncome,dart_GainsFromGovernmentGrants,dart_GainsOnDisposalsOfAvailableForSaleFinancialAssets,dart_GainsOnDisposalsOfAvailableForSaleFinancialAssetsFinancialIncome,dart_GainsOnDisposalsOfFairValueFinancialAsset,dart_GainsOnDisposalsOfHeldForTradingFinancialAssets,dart_GainsOnDisposalsOfIntangibleAssets,dart_GainsOnDisposalsOfInventory,dart_GainsOnDisposalsOfPropertyPlantAndEquipment,dart_GainsOnForeignCurrencyTransactionsFiancialIncome,dart_GainsOnForeignExchangeTranslationsFinancialIncome,dart_GainsOnSaleOfInvestmentsInAssociates,dart_GainsOnTransactionOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnTransactionOfForeignExchangeForwardFinancialIncome,dart_GainsOnValuationOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnValuationOfFairValueFinancialAsset,dart_GainsOnValuationOfForeignExchangeForwardFinancialIncome,dart_GainsOnValuationOfHeldForTradingFinancialAssets,dart_GainsOnValuationOfHeldForTradingFinancialAssetsFinancialIncome,dart_GainsOnValuationOfLongTermFinancialInstruments,dart_GainsOnValuationOfShortTermInvestmentAssetsFinancialIncome,dart_ImpairmentLossesOnAssociates,dart_ImpairmentLossesOnAvailableForSaleFinancialAssets,dart_ImpairmentLossesOnAvailableForSaleFinancialAssetsFinancialExpense,dart_ImpairmentLossesOnIntangibleAssets,dart_InsurancePremiums,dart_InterestExpenseFinanceExpense,dart_InterestIncomeFinanceIncome,dart_LeaseholdAdministrationExpense,dart_LentIncome,dart_LossOnForeignExchangeTranslations,dart_LossesForeignCurrencyTransactions,dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,dart_LossesOnDisposalOfAvailableForSaleFinancialAssets,dart_LossesOnDisposalOfFairValueFinancialAsset,dart_LossesOnDisposalOfHeldForTradingFinancialAssets,dart_LossesOnDisposalOfIntangibleAssets,dart_LossesOnDisposalOfInvestmentProperty,dart_LossesOnDisposalsOfAvailableForSaleFinancialAssetsFinancialExpense,dart_LossesOnDisposalsOfInvestments,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,dart_LossesOnDispositionOfReceivablesFinancialExpense,dart_LossesOnForeignCurrencyTransactionsFiancialExpense,dart_LossesOnForeignExchangeTranslationsFinancialExpense,dart_LossesOnLitigationSettlements,dart_LossesOnTransactionOfDerivativeFinancialInstrument,dart_LossesOnTransactionOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnValuationOfDerivativeFinancialInstrument,dart_LossesOnValuationOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnValuationOfFairValueFinancialAsset,dart_LossesOnValuationOfFairValueFinancialAssetFinancialExpense,dart_LossesOnValuationOfForeignExchangeForwardFiancialExpense,dart_LossesOnValuationOfHeldForTradingFinancialAssets,dart_MembershipExpenses,dart_MiscellaneousExpenses,dart_MiscellaneousIncome,dart_MiscellaneousLosses,dart_NetworkContactSettleExpense,dart_OperatingExpenses,dart_OperatingIncomeLoss,dart_OrdinaryDevelopmentExpense,dart_OtherCostOfSales,dart_OtherFinancialExpenses,dart_OtherFinancialIncome,dart_OtherGains,dart_OtherLosses,dart_PackingExpenses,dart_ProductWarrantyExpensesRecovery,dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,dart_ProvisionForSeveranceIndemnities,dart_PublicationExpenses,dart_RentalExpenses,dart_RepairExpenses,dart_RevenueFromConstruction,dart_RevenueFromRenderingOfServicesCommission,dart_RevenueFromRenderingOfServicesProcession,dart_RevenueFromRenderingOfServicesRental,dart_RevenueFromRenderingOfServicesTransportation,dart_RevenueFromSaleOfGoodsMerchandise,dart_RevenueFromSaleOfGoodsProduct,dart_RevenueFromSaleOfGoodsRealEstate,dart_RevenueFromServices,dart_ReversalOfImpairmentLossesOnIntangibleAssets,dart_ReversalsOfAllowanceForOtherDoubtfulAccounts,dart_ReversalsOfInventories,dart_SalariesWages,dart_SalesPromotionExpenses,dart_SamplesExpenses,dart_SupplyExpenses,dart_TaxesDues,dart_TotalSellingGeneralAdministrativeExpenses,dart_TrainingExpenses,dart_TravelExpenses,dart_UtilityExpenses,dart_VehicleMaintenanceExpenses,dart_WarrantyExpenses,dart_WritedownsOfInventories,entity_BasicEarningsLossPerShare,entity_BasicEarningsLossPerShareFromContinuingOperations,entity_BasicEarningsLossPerShareFromDiscontinuedOperations,entity_CostOfSales,entity_DilutedEarningsLossPerShare,entity_DilutedEarningsLossPerShareFromContinuingOperations,entity_DilutedEarningsLossPerShareFromDiscontinuedOperations,entity_EarningsPerShareAbstract,entity_FinanceCosts,entity_FinanceIncome,entity_GrossProfit,entity_IncomeStatementAbstract,entity_OperatingExpenses,entity_OperatingIncomeLoss,entity_OtherGains,entity_OtherLosses,entity_ProfitLoss,entity_ProfitLossAttributableToAbstract,entity_ProfitLossAttributableToNoncontrollingInterests,entity_ProfitLossAttributableToOwnersOfParent,entity_ProfitLossFromContinuingOperations,entity_ProfitLossFromDiscontinuedOperations,entity_Revenue,entity_RevenueFromRenderingOfServices,entity_TotalSellingGeneralAdministrativeExpenses,ifrs_BasicEarningsLossPerShare,ifrs_BasicEarningsLossPerShareFromContinuingOperations,ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs_CostOfSales,ifrs_DilutedEarningsLossPerShare,ifrs_DilutedEarningsLossPerShareFromContinuingOperations,ifrs_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs_EarningsPerShareAbstract,ifrs_EmployeeBenefitsExpense,ifrs_FinanceCosts,ifrs_FinanceIncome,ifrs_GainsArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs_GainsLossesArisingFromDifferenceBetweenPreviousCarryingAmountAndFairValueOfFinancialAssetsReclassifiedAsMeasuredAtFairValue,ifrs_GainsLossesOnNetMonetaryPosition,ifrs_GrossProfit,ifrs_IncomeTaxExpenseContinuingOperations,ifrs_LossesArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs_OtherRevenue,ifrs_ProfitLoss,ifrs_ProfitLossAttributableToAbstract,ifrs_ProfitLossAttributableToNoncontrollingInterests,ifrs_ProfitLossAttributableToOwnersOfParent,ifrs_ProfitLossBeforeTax,ifrs_ProfitLossFromContinuingOperations,ifrs_ProfitLossFromDiscontinuedOperations,ifrs_Revenue,ifrs_RevenueFromConstructionContracts,ifrs_RevenueFromRenderingOfServices,ifrs_RevenueFromSaleOfGoods,ifrs_SharebasedPaymentTransactions
[003550],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"615,566,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77,894,000,000",,,,,,,,,,,,,,,,,,,,"23,909,000,000",,,,,,,,,"504,128,000,000",,,,,,"1,895,149,000,000",,,,,,,,,,,"693,460,000,000","38,066,000,000",,"100,603,000,000","753,458,000,000",,"5,626,000,000","747,832,000,000","779,960,000,000","741,894,000,000","11,564,000,000","2,588,609,000,000","523,685,000,000","454,997,000,000","1,005,196,000,000",
[001120],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81,446,701,619",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"129,030,658,712",,,,,,,,,,,,,,,,,,"1,201,287,608",,,,,,,,,,,,,,"1,184",,,"2,847,362,459,997","1,184",,,,,,,,,,"210,477,360,331","21,388,713,990",,,"53,726,942,936",,"7,970,633,509","45,756,309,427","75,115,656,926",,,"3,057,839,820,328",,,,
[051900],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"259,829,063,893",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"639,657,385,206",,,,,,,,,,,,,,,,,,"1,154,883,244",,,,,,,,,,,,,,,,,"659,154,372,362","10,561",,,,,"5,229,668,877","1,558,228,716",,,,"899,486,449,099","64,767,406,061",,,"180,466,496,382",,"3,472,459,153","176,994,037,229","245,233,902,443",,,"1,558,640,821,461",,,,
[032640],,,,,,"1,410,134,000,000",,,,,,,,,,,,,,,"420,027,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"202,828,000,000",,,,,"16,079,000,000","18,203,000,000",,,,,,,,,,,,,,,,,,,,"209,279,000,000",,,,,"2,039,440,000,000",,,,,,,,,,,,,,,,,,"211,000,000",,,,,,,,,,,,,,304,,,"639,709,000,000",,,,,,"35,527,000,000","5,668,000,000",,,,"2,242,268,000,000","38,591,000,000",,,"132,465,000,000",,"-47,000,000","132,512,000,000","171,056,000,000",,,"2,881,977,000,000",,,,
[011070],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66,827,924,822",,,,,"55,697,698,154","65,372,601,601",,,,,,,,,,,,,,,,,,,,,,,,,"138,375,164,898",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78,521,407,410","1,545",,,"1,439,530,736,736","1,545",,,,,"11,352,957,434","7,366,836,356",,,,"205,203,089,720","16,600,354,138",,,"36,566,546,159",,,"36,566,546,159","53,166,900,297",,,"1,644,733,826,456",,,,
[066570],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"921,536,000,000",,,,,"460,901,000,000","411,445,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"2,772,668,000,000",,,,,,,"4,428",,,,,,,,,,,"230,041,000,000",,,,,,,,,,,,,"325,320,000,000",,,,"10,962,990,000,000",,,,,,"232,114,000,000","122,938,000,000",,,,"3,694,204,000,000","256,166,000,000",,,"835,691,000,000",,"40,342,000,000","795,349,000,000","1,091,857,000,000",,,"14,657,194,000,000",,,,
[108670],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,119,000,000",,,,,"3,244,000,000","11,634,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"155,498,000,000",,,,,,,,,,,,,,,,,,"-53,000,000",,,,,,,0,"-60,000,000",,,,,,,"1,288",-6,"558,099,000,000",,"1,301",-6,,,"6,621,000,000","1,741,000,000",,,,"189,617,000,000","7,926,000,000",,,"12,810,000,000",,0,"12,810,000,000","20,796,000,000","12,870,000,000","-60,000,000","747,716,000,000",,,,
[051910],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"796,908,000,000",,,,,"209,564,000,000","267,160,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"616,707,000,000",,,,,,,,,,,,,,"6,949",,,,"3,231,000,000",,,,,,,,,,,,,,,,,"5,073,053,000,000",,,,,,"107,297,000,000","63,055,000,000",,,,"1,413,615,000,000","150,204,000,000",,,"548,097,000,000",,"16,607,000,000","531,490,000,000","698,301,000,000",,,"6,486,668,000,000",,,,
[104200],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,133,916,571",,,,,"37,012,674","44,815,053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-422,402,556",,,,,,,,,,,,,,-114,,,,-114,,,,,"279,208,271","175,066,468",,,,,"56,724,394",,,"-1,724,987,703",,"-164,150,740","-1,560,836,963","-1,668,263,309",,,"23,179,271,883",,,,
[010060],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70,740,978,000",,,,,"15,524,404,000","2,696,396,000",,,,,,,,,,,,,,,,,,,,,,,,,"55,478,986,000",,,,,,,,,,,,,,,,,,"3,377,992,000",,,,,,,,,,,,,,"1,426",,,"1,012,089,655,000","1,160",,,,,"90,031,155,000","49,187,105,000",,,,"126,219,964,000","18,597,921,000",,,"35,628,232,000",,"1,630,091,000","33,998,141,000","46,102,928,000","27,505,007,000","8,123,225,000","1,138,309,619,000",,,,
[017670],"85,428,000,000",,,,,"1,363,336,000,000",,,,,,,,,,,,,,,"761,716,000,000",,,,,,,"87,816,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"221,080,000,000","3,823,863,000,000","410,502,000,000",,,,,,,,,,,,"133,071,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36,254,000,000","306,413,000,000",,,,,,,,,,"4,234,365,000,000",,,"8,344",,,,"8,344",,,,"462,841,000,000","91,314,000,000","52,541,000,000",,,,,"140,739,000,000",,,"583,481,000,000",,"-5,653,000,000","589,134,000,000","724,220,000,000",,,"4,234,365,000,000",,,,
[005610],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,601,845,265",,,,,"970,124,849","382,479,809",,,,,,,,,,,,,,,,,,,,,,,,,"58,548,718,984",,,,,,,,,,,,,,,,,,"-248,356,514",,,,,,,,,,,,,,"1,239",,,"417,780,845,897",,,,,,"1,128,614,420","61,747,406",,,,"87,398,757,381","2,668,857,571",,,"10,205,409,206",,"3,887,345","10,201,521,861","12,874,266,777","10,205,409,206",0,"505,179,603,278",,,,
[009450],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,943,112,833",,,,,"2,052,083,571","5,330,020,670",,,,,,,,,,,,,,,,,,,,,,,,,"41,781,509,721",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466,,,"85,085,809,557",466,,,,,"287,066,539","72,753,119",,,,"53,724,622,554","2,361,446,844",,,"6,089,415,470",,"211,011,008","5,878,404,462","8,450,862,314",,,"138,810,432,111",,,,
[000050],"134,349,018",,"11,025,813",,"19,032,606","12,616,110,166","18,636,667","8,568,265",,,,,,"13,354,113,002",,"50,268,456,784",,,,,"1,086,515,601","9,154,000",,,"87,894,554",,"59,832,610",,,,"349,154,527","278,096,168","833,322,148",,,,,,,,,,"14,006,455",,,,,,,,,,,,,,,,,"14,267,846","1,756,307,834","101,658,945",,,"1,508,225,560","812,545,285",,,,,,,,,"7,000",,,,,,,,,,,,,,"20,807,727","45,528,762","20,985,895",,,"11,852,477,699","1,271,710",,"1,004,098,943",,"1,170,953,533","2,341,763,740",,,,"66,866,661",,"7,910,179","80,238,900",,,,"28,139,562,606",,,,,,,,,"880,629,996",,,"17,983,063","361,168,258","16,488,478,979","2,234,790","77,073,742","551,443,353","15,462,927",,,,,,,,,,,,,,"-123,686,248",,,,,,,,,,,,,,225,,,"63,622,569,786",,,,,,"2,760,406,777","110,812,945",,,,"28,340,956,678","1,735,547,355",,"197,955,748","6,172,840,057",,"-1,959,600","6,174,799,657","7,908,387,412",,,"91,963,526,464",,,"63,626,008,110",
[013580],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,558,976,290",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,136,186,648",,,,,,,,,,,,,,,,,,"7,201,744,678",,,,,,,,,,,,,,423,,,"415,445,339,452",,,,,,"4,384,825,285","1,980,833,886",,,,"40,695,162,938","1,965,094,471",,,"4,357,413,424",,"735,242,541","3,622,170,883","6,322,507,895",,,"456,140,502,390",,,,
[011780],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65,749,349,758",,,,,"23,645,562,291","30,474,703,692",,,,,,,,,,,,,,,,,,,,,,,,,"39,204,447,667",,,,,,,,,,,,,,,,,,"18,398,035,825",,,,,,,,,,,,,,"2,474",,,"1,303,256,557,638",,,,,,"35,355,838,561","46,457,171,936",,,,"104,953,797,425","17,982,624,135",,,"70,436,953,422",,"1,376,797,795","69,060,155,627","88,419,577,557",,,"1,408,210,355,063",,,,
[000270],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"695,138,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,"1,390,568,000,000",,,,,"382,775,000,000",,,,"216,771,000,000","257,978,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,"2,085,706,000,000",,,,,,,,,,,,,,,,"89,948,000,000",,"312,958,000,000",,,,,,,,,,,,,,"1,909",,,"10,375,415,000,000",,,,,,,"126,823,000,000",,,,"2,468,481,000,000","1,899,000,000",,,"765,378,000,000",,,"765,378,000,000","767,277,000,000",,,"12,843,896,000,000",,,,
[089600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,529,705,754",,,,,"113,081,909","4,352",,,,,,,,,,,,,,,,,,,,,,,,,"20,670,041,598",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617,,,,,,,,,"137,822,734","175,030,817",,,,"28,199,747,352","1,665,668,653",,,"6,014,322,741",,"613,160,140","5,401,162,601","7,679,991,394",,,,,,,
[004270],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,130,428,793",,,,,"139,561,925","131,232,314",,,,,,,,,,,,,,,,,,,,,,,,,"4,654,694,090",,,,,,,,,,,,,,,,,,"115,424,743",,,,,,,,,,,,,,,28,,"16,698,352,657",,,,,,"6,147,127,759","4,613,140,224",,,,"6,785,122,883","94,451,893",,,"625,743,719",,"1,626,821","624,116,898","720,195,612",,,"23,483,475,540",,,,
[095660],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"238,463,066",,,,,"823,770,532","125,379,793",,,,,,,,,,,,,,,,,,,,,,,,,"17,691,196,313",,,,,,,,,,,,,,,,,,"-3,374,970,083",,,,,,,,,,,,,,-86,,,"20,270,305,934",,,,,,"469,587,265","38,858,105",,,,"17,929,451,457","-382,968,843",,,"-2,029,844,024",,"-207,691,458","-1,822,152,566","-2,412,812,867",,,"38,199,757,391",,,,
[042420],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235,925,906",,,,,"890,008,792","150,512,021",,,,,,,,,,,,,,,,,,,,,,,,,"18,619,492,891",,,,,,,,,,,,,,,,,,"-3,388,254,230",,,,,,,,,,,,,,66,,,"21,851,052,562",,,,,,"643,067,150","2,407,666,718",,,,"18,892,710,875","48,594,147",,,"-696,826,132",,"-1,287,773,818","590,947,686","-648,231,985",,,"40,743,763,437",,,,
[090350],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,587,542,807",,,,,"830,808,864","129,801,741",,,,,,,,,,,,,,,,,,,,,,,,,"22,767,122,846",,,,,,,,,,,,,,,,,,"657,858,548",,,,,,,,,,,,,,62,,,"87,420,750,305",62,,,,,"3,804,583,189","1,729,063,409",,,,"27,354,665,653","1,331,204,544",,,"1,273,234,389",,0,"1,273,234,389","2,604,438,933",,,"114,775,415,958",,,,
[000320],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"840,065,380",,,,,"690,424,932","548,508,105",,,,,,,,,,,,,,,,,,,,,,,,,"43,119,405,597",,,,,,,,,,,,,,-50,,,,"146,006,517",,,,,,,,,,,,,,,,,"128,623,492,050",,,,,,"7,264,595,719","2,086,981,405",,,,"43,959,470,977","190,077,101",,,"715,556,040",,"1,254,027,802","-538,471,762","905,633,141",,,"172,582,963,027",,,,
[004370],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,462,718,669",,,,,"4,359,156,908","839,694,178",,,,,,,,,,,,,,,,,,,,,,,,,"154,683,836,807",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,138",,,"368,223,985,904","5,138",,,,,"3,287,625,518","7,503,504,286",,,,"187,146,555,476","10,428,365,770",,,"29,769,694,397",,"57,401,144","29,712,293,253","40,198,060,167",,,"555,370,541,380",,,,
[054050],"204,779,784",,"10,721,387",,"74,629,977","587,937,329","45,096,784",,,,,,,,,,,,,,"428,510,537","9,978,599",,"69,937,518","528,154,912",,"248,985,918",,,,"379,664,247",,,,,,,,,,,,"39,595,128",,"251,610,617",,,0,,,0,,,,,,,,,"241,418,761","103,242,486","24,392,437",,,,,,,,,"5,500,000",,,,"4,254,660",,"362,952,972","1,136,013,621",,,,,,,,,,,,"73,641,974","34,943,319",,,"5,844,861,523","3,181,402,132",,,,"710,504,733","338,052,130","32,485,571",,,"237,582,853","6,254,178","96,495,798","26,392,208",,,,,,,,,,,,,"3,280,502,357","95,269,089",,"17,640,382","140,149,938","10,877,201,117","35,389,898","327,338,412","147,362,483","265,338,117",,,,,,"3,081,808,800",,,,,,"137,164,922",,,,,"597,267,631","53,828,000","7,969,373",,,,,,"4,096,844,828",,"42,083,962",284,,,"11,254,458,706",284,,,,,"1,602,209,079","423,146,575",,,,"16,722,062,640","973,685,224",,,"4,064,566,398",,,,"5,038,251,622",,,"27,976,521,346",,,,
[064260],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,847,595,869",,,,,"1,568,389,809","976,365,504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,51,,,,,"625,355,983","416,322,305",,,,,"1,065,347,682",,,"2,009,597,904",,"-882,971,782","2,892,569,686","3,074,945,586",,,"38,985,752,727",,,,
[019680],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,137,236,448",,,,,"8,556,738,972",,,,,,,,,,,,,,,,,,,,,,,,,,"31,246,515,138",,,,,,,151,,,,151,,,,,,,0,,,,,,,,,,,,,,,,,"167,055,010,214",,,,,,"461,364,129","433,050,252",,"-31,989,542",,"43,383,751,586","3,949,399,770",,,"13,265,857,225",,"119,171,373","13,146,685,852","17,215,256,995",,,"210,438,761,800",,,,
[006370],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,082,232,960",,,,,"1,412,563,321","684,408,835",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43,529,718,356",,,,,,,,,,,,,,-314,,,,-314,,,,,"1,070,105,544","657,287,020",,,,,"-358,133,131",,,"-1,408,763,867",,"1,001,062,715","-2,409,826,582","-1,766,896,998",,,"41,447,485,396",,,,
[000210],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"113,983,699,447",,,,,"145,451,973,480","158,878,171,459",,,,,,,,,,,,,,,,,,,,,,,,,"153,847,207,593",,,,,,,,,,,,,,"3,613",,,,"158,538,797,765",,,,,,,,,,,,,,"3,600",,,"2,243,528,046,240","3,600",,,,,"83,787,078,721","17,351,656,444",,,,"267,830,907,040","43,314,738,962",,,"149,346,137,994",,"10,336,993,946","139,009,144,048","192,660,876,956",,,"2,511,358,953,280",,,,
[045390],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,359,262,981",,,,,"119,636,379","51,291,067",,,,,,,,,,,,,,,,,,,,,,,,,"3,697,186,247",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,"14,378,123,733",,,,,,,"149,232,766",,,,"6,056,449,228","391,324,283",,,"2,185,516,776",,"-113,662,200","2,299,178,976","2,576,841,059",,,"20,434,572,961",,,,
[047040],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"221,108,946,326",,,,,"134,943,728,286","112,994,625,631",,,,,,,,,,,,,,,,,,,,,,,,,"88,384,592,460",,,,,,,,,,,,,,,,,,"-5,895,504,000",,,,,,,,,,,,,,468,,,"2,330,651,231,820",467,,,,,"21,381,391,085","6,918,677,737",,,,"309,493,538,786","30,779,774,261",,,"191,920,057,372",,"-180,976,361","192,101,033,733","222,699,831,633",,,"2,640,144,770,606",,,,
