,dart_AdvertisingExpenses,dart_AllowanceForOtherDoubtfulAccounts,dart_AmortisationExpense,dart_BadDebtExpenses,dart_Commissions,dart_CommunicationExpenses,dart_ConferenceExpenses,dart_CostOfSalesFromConstruction,dart_CostOfSalesFromConstructionContracts,dart_CostOfSalesFromRenderingOfServices,dart_CostOfSalesFromRenderingOfServicesCommission,dart_CostOfSalesFromRenderingOfServicesProcession,dart_CostOfSalesFromRenderingOfServicesRental,dart_CostOfSalesFromRenderingOfServicesTransportation,dart_CostOfSalesFromSaleOfGoods,dart_CostOfSalesFromSaleOfGoodsMerchandises,dart_CostOfSalesFromSaleOfGoodsProduct,dart_CostOfSalesFromSaleOfGoodsRealEstate,dart_CostOfSalesFromServices,dart_DepreciationExpense,dart_DividendIncome,dart_DividendIncomeNonOperating,dart_Donations,dart_EmployeeBenefits,dart_EngagementExpenses,dart_EntertainmentExpenses,dart_ExclusiveLineUseExpense,dart_ExpensesOfProvisionsForRestoration,dart_ExportOverallExpense,dart_FreightExpenses,dart_GainOnForeignExchangeTranslations,dart_GainsForeignCurrencyTransactions,dart_GainsFromCommission,dart_GainsFromFinancialGuaranteeFinancialIncome,dart_GainsFromGovernmentGrants,dart_GainsFromRedemptionOfBondsFinancialIncome,dart_GainsOnDisposalsOfAvailableForSaleFinancialAssets,dart_GainsOnDisposalsOfFairValueFinancialAssetFinancialIncome,dart_GainsOnDisposalsOfIntangibleAssets,dart_GainsOnDisposalsOfInventory,dart_GainsOnDisposalsOfInvestmentProperty,dart_GainsOnDisposalsOfPropertyPlantAndEquipment,dart_GainsOnForeignCurrencyTransactionsFiancialIncome,dart_GainsOnForeignExchangeTranslationsFinancialIncome,dart_GainsOnTransactionOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnValuationOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnValuationOfFairValueFinancialAsset,dart_GainsOnValuationOfFairValueFinancialAssetFinancialIncome,dart_GainsOnValuationOfLongTermFinancialInstruments,dart_GainsOnValuationOfShortTermInvestmentAssetsFinancialIncome,dart_ImpairmentLossRecoveryOfAccountsReceivables,dart_ImpairmentLossesOnAvailableForSaleFinancialAssets,dart_ImpairmentLossesOnAvailableForSaleFinancialAssetsFinancialExpense,dart_ImpairmentLossesOnIntangibleAssets,dart_InsurancePremiums,dart_InterestExpenseFinanceExpense,dart_InterestIncomeFinanceIncome,dart_LeaseholdAdministrationExpense,dart_LentIncome,dart_LossOnForeignExchangeTranslations,dart_LossesForeignCurrencyTransactions,dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,dart_LossesOnDisposalOfIntangibleAssets,dart_LossesOnDisposalsOfFairValueFinancialAssetFinancialExpense,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,dart_LossesOnDispositionOfReceivablesFinancialExpense,dart_LossesOnForeignCurrencyTransactionsFiancialExpense,dart_LossesOnForeignExchangeTranslationsFinancialExpense,dart_LossesOnTransactionOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnValuationOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnValuationOfFairValueFinancialAsset,dart_LossesOnValuationOfFairValueFinancialAssetFinancialExpense,dart_MembershipExpenses,dart_MiscellaneousExpenses,dart_MiscellaneousIncome,dart_MiscellaneousLosses,dart_NetworkContactSettleExpense,dart_OperatingExpenses,dart_OperatingIncomeLoss,dart_OrdinaryDevelopmentExpense,dart_OtherCostOfSales,dart_OtherFinancialExpenses,dart_OtherFinancialIncome,dart_OtherGains,dart_OtherLosses,dart_PackingExpenses,dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,dart_ProvisionForSeveranceIndemnities,dart_PublicationExpenses,dart_RentalExpenses,dart_RepairExpenses,dart_RevenueFromConstruction,dart_RevenueFromRenderingOfServicesCommission,dart_RevenueFromRenderingOfServicesProcession,dart_RevenueFromRenderingOfServicesRental,dart_RevenueFromRenderingOfServicesTransportation,dart_RevenueFromSaleOfGoodsMerchandise,dart_RevenueFromSaleOfGoodsProduct,dart_RevenueFromSaleOfGoodsRealEstate,dart_RevenueFromServices,dart_ReversalsOfAllowanceForOtherDoubtfulAccounts,dart_ReversalsOfInventories,dart_SalariesWages,dart_SamplesExpenses,dart_SupplyExpenses,dart_TaxesDues,dart_TotalSellingGeneralAdministrativeExpenses,dart_TrainingExpenses,dart_TravelExpenses,dart_UtilityExpenses,dart_VehicleMaintenanceExpenses,dart_WarrantyExpenses,dart_WritedownsOfPropertyPlantAndEquipment,entity_BasicEarningsLossPerShare,entity_BasicEarningsLossPerShareFromContinuingOperations,entity_BasicEarningsLossPerShareFromDiscontinuedOperations,entity_CostOfSales,entity_DilutedEarningsLossPerShare,entity_DilutedEarningsLossPerShareFromContinuingOperations,entity_DilutedEarningsLossPerShareFromDiscontinuedOperations,entity_EarningsPerShareAbstract,entity_FinanceCosts,entity_FinanceIncome,entity_GrossProfit,entity_IncomeStatementAbstract,entity_OperatingExpenses,entity_OperatingIncomeLoss,entity_OtherGains,entity_OtherLosses,entity_ProfitLoss,entity_ProfitLossAttributableToAbstract,entity_ProfitLossAttributableToNoncontrollingInterests,entity_ProfitLossAttributableToOwnersOfParent,entity_Revenue,entity_TotalSellingGeneralAdministrativeExpenses,ifrs-full_BasicEarningsLossPerShare,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs-full_CostOfSales,ifrs-full_DifferenceBetweenCarryingAmountOfNoncashAssetsDistributedAndCarryingAmountOfDividendsPayable,ifrs-full_DilutedEarningsLossPerShare,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs-full_EarningsPerShareAbstract,ifrs-full_EmployeeBenefitsExpense,ifrs-full_FinanceCosts,ifrs-full_FinanceIncome,ifrs-full_GainsArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs-full_GainsLossesArisingFromDifferenceBetweenPreviousCarryingAmountAndFairValueOfFinancialAssetsReclassifiedAsMeasuredAtFairValue,ifrs-full_GainsLossesOnNetMonetaryPosition,ifrs-full_GrossProfit,ifrs-full_IncomeTaxExpenseContinuingOperations,ifrs-full_OtherRevenue,ifrs-full_ProfitLoss,ifrs-full_ProfitLossAttributableToAbstract,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,ifrs-full_ProfitLossAttributableToOwnersOfParent,ifrs-full_ProfitLossBeforeTax,ifrs-full_ProfitLossFromContinuingOperations,ifrs-full_ProfitLossFromDiscontinuedOperations,ifrs-full_Revenue,ifrs-full_RevenueFromConstructionContracts,ifrs-full_RevenueFromRenderingOfServices,ifrs-full_RevenueFromSaleOfGoods,ifrs_BasicEarningsLossPerShare,ifrs_CostOfSales,ifrs_DilutedEarningsLossPerShare,ifrs_EarningsPerShareAbstract,ifrs_FinanceCosts,ifrs_FinanceIncome,ifrs_GrossProfit,ifrs_IncomeTaxExpenseContinuingOperations,ifrs_ProfitLoss,ifrs_ProfitLossAttributableToAbstract,ifrs_ProfitLossAttributableToNoncontrollingInterests,ifrs_ProfitLossAttributableToOwnersOfParent,ifrs_ProfitLossBeforeTax,ifrs_Revenue
[082740],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-13,036,966,004",,,,,"10,410,681,708","24,716,396",,,,,,,,,,,,,,,,,,,,,,"8,703,412,712",,,,,,,,,,,,,,,,,,"-22,926,832",,,,,,,,,,,-210,,,"142,295,343,099",,-210,,,,,"3,050,963,607","-1,586,597,304",,,,"-4,333,553,292","-391,043,747",,"-6,920,444,688",,,"-6,920,444,688","-7,311,488,435","-6,920,444,688",,"137,961,789,807",,,,,,,,,,,,,,,,,
[024120],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,916,124,130",,,,,"-20,248,117","80,068,776",,,,,,,,,,,,,,,,,,,,,,"1,623,668,955",,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,"30,889,310,304",,,,,,,"1,903,896,917","-631,426,543",,,,"4,539,793,085","62,876,979",,"217,606,798",,,"217,606,798","280,483,777",,,"35,429,103,389",,,,,,,,,,,,,,,,,
[003550],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"486,225,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"73,735,000,000",,,,,,,,,,,,,,"2,383",,,,,,"6,839,000,000",,,,,,,"387,141,000,000",,,,,"1,339,670,000,000",,,,,,,,,,,,"559,960,000,000","43,855,000,000","124,238,000,000","460,589,000,000",,"2,074,000,000","458,515,000,000","477,853,000,000","433,998,000,000","26,591,000,000","1,899,630,000,000","476,064,000,000","764,279,000,000","147,908,000,000",,,,,,,,,,,,,,
[001120],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,978,952,829",,,,,,,,,,,,,,,,,,,,,,,,,,,,"137,653,216,321",,,,,,,,,,,,,,,,,,"1,073,126,190",,,,,,,,,,,600,,,"2,387,355,562,853",,600,,,,,,,,,,"184,632,169,150","14,485,108,540",,"29,505,216,480",,"6,306,158,644","23,199,057,836","43,990,325,020",,,"2,571,987,732,003",,,,,,,,,,,,,,,,,
[051900],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"277,539,279,012",,,,,"2,816,714,177","8,446,367,915",,,,,,,,,,,,,,,,,,,,,,"751,465,430,397",,,,,,,,,,,,,,,,,,"1,196,752,052",,,,,,,,,,,"12,163",,,"708,232,956,000",,"12,176",,,,,"3,031,381,971","1,118,829,731",,,,"1,029,004,709,409","64,020,826,085",,"207,172,999,001",,"3,338,026,636","203,834,972,365","271,193,825,086",,,"1,737,237,665,409",,,,,,,,,,,,,,,,,
[032640],,,,,"1,408,101,000,000",,,,,,,,,,,,,,,"412,139,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"228,120,000,000",,,,,"7,677,000,000",,,,,,,,,,,,,,,,,,,"239,829,000,000",,,,"2,060,069,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,352,,,"703,663,000,000","8,614,000,000",,,,,,"26,961,000,000","7,752,000,000","-113,000,000",,,"2,288,189,000,000","54,106,000,000",,"153,755,000,000",,"-8,000,000","155,763,000,000","207,861,000,000",,,"2,991,852,000,000",,,,,,,,,,,,,,,,,
[011070],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"129,695,202,177",,,,,"27,996,743,401","23,586,289,572",,,,,,,,,,,,,,,,,,,,,,"153,255,034,994",,,,,,,,,,,,,,,,,,,,,,,,,,,,"81,284,680,263","3,959",,,"2,030,232,100,895",,"3,959",,,,,"26,718,038,240","9,538,699,421",,,,"282,950,237,171","23,247,601,844",,"93,678,715,343",,,"93,678,715,343","116,926,317,187",,,"2,313,182,338,066",,,,,,,,,,,,,,,,,
[066570],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"748,789,000,000",,,,,"275,065,000,000","322,492,000,000",,,,,,,,,,,,,,,,,,,,,,"3,117,540,000,000",,,,,,,"2,291",,,,,,,,,,,"5,142,000,000",,,,,,,,,,"334,016,000,000",,,,"11,560,721,000,000",,,,,,,"214,539,000,000","123,522,000,000",,,,"3,866,329,000,000","118,379,000,000",,"497,108,000,000",,"86,690,000,000","410,418,000,000","615,487,000,000",,,"15,427,050,000,000",,,,,,,,,,,,,,,,,
[108670],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,096,000,000",,,,,"12,489,000,000","5,625,000,000",,,,,,,,,,,,,,,,,,,,,,"166,842,000,000",,,,,,,,,,,,,,,,,,"-1,187,000,000",,,,,,,0,"-6,839,000,000",,,,381,-685,"629,901,000,000",,,393,-685,,,"12,386,000,000","2,786,000,000",,,,"179,938,000,000","5,354,000,000",,"-3,020,000,000",,0,"-3,020,000,000","9,173,000,000","3,819,000,000","-6,839,000,000","809,839,000,000",,,,,,,,,,,,,,,,,
[051910],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"602,379,000,000",,,,,"207,388,000,000","259,623,000,000",,,,,,,,,,,,,,,,,,,,,,"764,929,000,000",,,,,,,,,,,,,,"4,475",,,,"3,670,000,000",,,,,,,,,,,,,,"5,867,550,000,000",,,,,,,"113,404,000,000","44,676,000,000",,,,"1,367,308,000,000","138,486,000,000",,"346,600,000,000",,"3,211,000,000","343,389,000,000","485,086,000,000",,,"7,234,858,000,000",,,,,,,,,,,,,,,,,
[104200],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,870,316,214",,,,,"153,896,520","5,878,380",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146,588,450",,,,,,,,,,,180,,,,,180,,,,,"669,146","247,352,899",,,,,"57,740,236",,"2,353,866,321",,"-22,486,490","2,376,352,811","2,411,606,557",,,"22,224,468,718",,,,,,,,,,,,,,,,,
[010060],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,591,960,000",,,,,"5,517,350,000","11,847,191,000",,,,,,,,,,,,,,,,,,,,,,"53,539,014,000",,,,,,,,,,,,,,,,,,"1,677,072,000",,,,,,,,,,,307,,,"696,500,484,000",,309,,,,,"17,688,240,000","12,634,847,000",,,,"69,130,974,000","-2,351,100,000",,"8,177,500,000",,"855,608,000","7,321,892,000","5,885,798,000","8,236,898,000","-59,398,000","765,631,458,000",,,,,,,,,,,,,,,,,
[017670],"119,923,000,000",,,,"1,266,093,000,000",,,,,,,,,,,,,,,"767,529,000,000",,,,,,,"79,594,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"212,229,000,000","3,882,284,000,000","304,108,000,000",,,,,,,,,,,"134,139,000,000",,,,,,,,,,"4,186,392,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"41,178,000,000","345,961,000,000",,,,,,,,,,"14,555",,,,,"14,555",,,,"538,528,000,000","95,954,000,000","106,285,000,000",,,,,"252,109,000,000",,"1,049,823,000,000",,"18,448,000,000","1,031,375,000,000","1,301,932,000,000",,,"4,186,392,000,000",,,,,,,,,,,,,,,,,
[063440],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-345,444,355",,,,,"1,594","41,589,992",,,,,,,,,,,,,,,,,,,,,,"1,182,113,427",,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7,-7,0,"1,813,978,293",,,,,,,0,"69,852,752",,,,"836,669,072",0,,"-317,180,001",,"-17,912,896","-299,267,105","-317,180,001","-317,180,001",,"2,650,647,365",,,,,,,,,,,,,,,,,
[005610],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,651,664,573",,,,,"963,284,713","1,302,967,544",,,,,,,,,,,,,,,,,,,,,,"59,408,959,934",,,,,,,,,,,,,,,,,,"-58,972,134",,,,,,,,,,,977,,,"467,426,955,345",,,,,,,"1,316,819,717","214,460,454",,,,"83,427,924,042","1,222,525,275",,"7,928,125,070",,"9,371,484","7,918,753,586","9,150,650,345","7,928,125,070",0,"550,854,879,387",,,,,,,,,,,,,,,,,
[009450],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,726,699,949",,,,,"209,429,483","3,776,700,811",,,,,,,,,,,,,,,,,,,,,,"46,976,460,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,,,"104,994,882,715",,221,,,,,"1,204,347,066","52,471,107",,,,"54,703,159,949","224,405,878",,"2,783,146,784",,"-4,191,066","2,787,337,850","3,007,552,662",,,"159,698,042,664",,,,,,,,,,,,,,,,,
[000050],"67,586,547",,"11,621,834","-2,604,171","11,643,930,192","15,767,013","7,570,411",,,,,,,,,,,,,"1,092,631,391","2,400,612",,,"106,669,865",,"49,503,364",,,,"339,751,132","-81,635,240","366,299,017",,,,,,"52,482,024",,,,"79,959,800",,,,,,,,,,,,,"12,736,637","2,083,154,596","16,497,589",,,"921,785,881","752,398,331",,,"23,060,523",,,,,,"402,180,000",,,,"47,462,888","130,941,347","119,261,575",,,"10,969,408,488","11,798,173",,"1,259,649,604","20,151,209","495,564,924","1,793,445,787",,,"55,836,963",,"7,823,111","156,913,454",,,,,,,,,,,,"719,037,064",,"30,383,885","394,303,116","15,590,225,128","7,287,135","101,243,594","692,678,375","20,293,155",,,,,,,,,,,,,,"91,182,147",,,,,,,,,,,177,,,"56,798,184,985",,177,,,,,"3,768,044,723","91,531,434",,,,"26,559,633,616","1,687,378,383",,"4,809,730,422",,"-38,395","4,809,768,817","6,497,108,805",,,"83,357,818,601",,,,,,,,,,,,,,,,,
[013580],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,277,512,475",,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,418,816,341",,,,,,,,,,,,,,,,,,"-820,711,438",,,,,,,,,,,"2,709",,,"495,553,276,406",,,,,,,"4,307,740,733","1,076,771,389",,,,"59,696,328,816","7,527,976,294",,"24,325,129,399",,"1,144,471,367","23,180,658,032","31,853,105,693",,,"555,249,605,222",,,,,,,,,,,,,,,,,
[011780],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"150,964,857,912",,,,,"17,683,514,866","19,535,678,114",,,,,,,,,,,,,,,,,,,,,,"37,030,759,308",,,,,,,,,,,,,,,,,,"25,681,694,252",,,,,,,,,,,"4,386",,,"1,262,574,154,207",,,,,,,"26,326,270,236","13,957,890,694",,,,"187,995,617,220","39,913,821,432",,"122,512,187,942",,"112,480,947","122,399,706,995","162,426,009,374",,,"1,450,569,771,427",,,,,,,,,,,,,,,,,
[000270],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"730,174,000,000",,,,,,,,,,,,,,,,"1,227,529,000,000",,,,,"117,282,000,000",,,,"89,505,000,000","200,806,000,000",,,,,,,,,,,,,,,,,,,,,,,"1,957,703,000,000",,,,,,,,,,,,,,,,"53,087,000,000",,"115,169,000,000",,,,,,,,,,,743,,,"11,999,321,000,000",,,,,,,,"36,418,000,000",,,,"2,074,985,000,000","18,623,000,000",,"297,741,000,000",,,"297,741,000,000","316,364,000,000",,,"14,074,306,000,000",,,,,,,,,,,,,,,,,
[089600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,017,626,464",,,,,"87,065,092","8,067,518",,,,,,,,,,,,,,,,,,,,,,"19,869,369,197",,,,,,,,,,,,,,,,,,0,,,,,"266,242,662",,,,,,453,,,,,,,,,,"22,861,675","325,251,491",,,,"24,886,995,661","1,211,621,683",,"4,228,823,321",,,,"5,440,445,004",,,,,,,,,,,,,,,,,,,,
[004270],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,603,098,638",,,,,"103,159,648","-74,017,148",,,,,,,,,,,,,,,,,,,,,,"4,884,945,319",,,,,,,,,,,,,,,,,,"103,616,631",,,,,,,,,,,10,10,,"15,046,396,811",,,,,,,"843,750,766","-694,107,196",,,,"6,488,043,957","69,232,571",,"276,801,532",,"-460,932","277,262,464","346,034,103",,,"21,534,440,768",,,,,,,,,,,,,,,,,
[095660],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,999,203,211",,,,,"1,048,152,159","4,314,488",,,,,,,,,,,,,,,,,,,,,,"16,939,624,511",,,,,,,,,,,,,,,,,,"-1,143,606,734",,,,,,,,,,,63,,,"29,283,709,248",,,,,,,"199,802,295","413,137,195",,,,"19,938,827,722","1,933,290,549",,"1,426,156,358",,"88,179,228","1,337,977,130","3,359,446,907",,,"49,222,536,970",,,,,,,,,,,,,,,,,
[042420],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,508,902,547",,,,,"1,148,217,823","861,081,127",,,,,,,,,,,,,,,,,,,,,,"17,427,865,431",,,,,,,,,,,,,,,,,,"198,835,348",,,,,,,"16,914,702","16,806,793",,,86,84,2,"29,285,217,244",,,,,,,"178,719,206","-943,324,149",,,,"19,936,767,978","1,623,616,305",,"1,771,191,597",,"1,031,064,072","740,127,525","3,361,086,407","1,737,470,102","33,721,495","49,221,985,222",,,,,,,,,,,,,,,,,
[000320],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"720,550,339",,,,,"240,059,114","418,580,900",,,,,,,,,,,,,,,,,,,,,,"42,104,823,870",,,,,,,,,,,,,,-335,,,,"210,368,393",,,,,,,,,,,-336,,,"163,043,135,402",,,,,,,"2,570,873,419","824,679,236",,,,"42,825,374,209","2,820,094,107",,"-2,048,792,169",,"1,449,512,653","-3,498,304,822","771,301,938",,,"205,868,509,611",,,,,,,,,,,,,,,,,
[004370],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,718,304,810",,,,,"3,903,848,140","450,206,185",,,,,,,,,,,,,,,,,,,,,,"149,894,754,631",,,,,,,,,,,,,,,,,,"-53,366,597",,,,,,,,,,,"3,371",,,"394,418,470,233",,"3,371",,,,,"3,279,692,667","4,516,085,816",,,,"171,613,059,441","6,809,548,591",,"19,545,424,726",,"52,631,047","19,492,793,679","26,354,973,317",,,"566,031,529,674",,,,,,,,,,,,,,,,,
[054050],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,653,910,657",,,,,"1,219,838,830","355,384,884",,,,,,,,,,,,,,,,,,,,,,"10,838,611,237",,,,,,,,,,,,,,,,,,,,,,,"4,175,670",,,,,,126,,,"9,858,404,392",,126,,,,,"1,067,420,892","320,888,224",,,,"12,492,521,894","258,936,932",,"2,030,768,867",,,,"1,771,831,935",,,"22,350,926,286",,,,,,,,,,,,,,,,,
[064260],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,112,136,049",,,,,"-259,506,420","506,581,636",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,"1,287,726,219","425,712,911",,,,,"635,655,378",,"784,834,995",,"-1,301,163,896","2,085,998,891","770,822,581","135,167,203","649,667,792","47,702,536,001",,,,,,,,,,,,,,,,,
[019680],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,380,138,158",,,,,"727,908,767","2,816,537,742",,,,,,,,,,,,,,,,,,,,,,"26,634,004,361",,,,,,,48,,,,47,,,,,,,"846,567,866",,,,,,,,,,,,,,"151,487,974,809",,,,,,,"239,718,727","2,308,213",,"389,828,302",,"34,409,361,658","2,236,715,932",,"3,968,195,620",,"-192,949,826","4,161,145,446","6,204,911,552",,,"185,897,336,467",,,,,,,,,,,,,,,,,
[006370],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-9,354,121,037",,,,,"108,681,684","2,809,328,433",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,158,949,152",,,,,,,,,,,"-1,506",,,,,"-1,506",,,,,"1,228,123,917","21,866,476",,,,,"5,942,543",,"-13,266,967,770",,"-1,745,859,442","-11,521,108,328","-13,261,025,227",,,"28,804,828,115",,,,,,,,,,,,,,,,,
[000210],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"205,491,973,968",,,,,"21,391,187,574","29,939,553,701",,,,,,,,,,,,,,,,,,,,,,"136,902,527,300",,,,,,,,,,,,,,,,,,"76,459,344,025",,,,,,,,,,,"4,680",,,"2,121,409,596,711",,"4,693",,,,,"46,964,714,654","33,209,567,366",,,,"342,394,501,268","72,347,754,416",,"187,300,050,162",,"6,612,447,550","180,687,602,612","259,647,804,578",,,"2,463,804,097,979",,,,,,,,,,,,,,,,,
[045390],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"783,296,863",,,,,"882,085,647","502,639,363",,,,,,,,,,,,,,,,,,,,,,"4,125,776,872",,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,"20,190,995,382",,,,,,,"93,150","104,174,142",,,,"4,909,073,735","157,832,640",,"1,108,991,499",,"-102,809,773","1,211,801,272","1,266,824,139",,,"25,100,069,117",,,,,,,,,,,,,,,,,
[047040],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"191,468,609,805",,,,,"21,244,516,749","47,656,908,637",,,,,,,,,,,,,,,,,,,,,,"95,405,445,264",,,,,,,,,,,,,,,,,,"1,522,632,742",,,,,,,,,,,165,,,"2,441,628,519,361",,165,,,,,"31,910,869,599","8,953,328,164",,,,"286,874,055,069","75,938,118,238",,"67,683,190,986",,"-224,819,761","67,908,010,747","143,621,309,224",,,"2,728,502,574,430",,,,,,,,,,,,,,,,,
[042660],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"176,980,748,960",,,,,"33,873,155,871","17,310,969,385",,,,,,,,,,,,,,,,,,,,,,"17,355,495,377",,,,,,,,,,,,,,,,,,"865,296,495",,,,,,,,,,,"-3,076",,,"2,038,120,276,976",,"-3,076",,,,,"42,383,543,781","-9,647,485,800",,,,"159,182,440,773","7,098,606,406",,"-323,934,858,912",,"-230,987,192","-323,703,871,720","-316,836,252,506",,,"2,197,302,717,749",,,,,,,,,,,,,,,,,
