,dart_AdvertisingExpenses,dart_AmortisationExpense,dart_BadDebtExpenses,dart_Commissions,dart_CommunicationExpenses,dart_ConferenceExpenses,dart_CostOfSalesFromConstruction,dart_CostOfSalesFromRenderingOfServices,dart_CostOfSalesFromRenderingOfServicesCommission,dart_CostOfSalesFromRenderingOfServicesProcession,dart_CostOfSalesFromRenderingOfServicesRental,dart_CostOfSalesFromRenderingOfServicesTransportation,dart_CostOfSalesFromSaleOfGoods,dart_CostOfSalesFromSaleOfGoodsMerchandises,dart_CostOfSalesFromSaleOfGoodsProduct,dart_CostOfSalesFromSaleOfGoodsRealEstate,dart_CostOfSalesFromServices,dart_DepreciationExpense,dart_DividendIncome,dart_DividendIncomeNonOperating,dart_Donations,dart_EmployeeBenefits,dart_EngagementExpenses,dart_EntertainmentExpenses,dart_ExclusiveLineUseExpense,dart_ExpensesOfProvisionsForRestoration,dart_ExportOverallExpense,dart_FreightExpenses,dart_GainOnForeignExchangeTranslations,dart_GainsForeignCurrencyTransactions,dart_GainsFromCommission,dart_GainsFromFinancialGuaranteeFinancialIncome,dart_GainsOnDisposalsOfAvailableForSaleFinancialAssets,dart_GainsOnDisposalsOfAvailableForSaleFinancialAssetsFinancialIncome,dart_GainsOnDisposalsOfFairValueFinancialAsset,dart_GainsOnDisposalsOfHeldForTradingFinancialAssets,dart_GainsOnDisposalsOfIntangibleAssets,dart_GainsOnDisposalsOfInventory,dart_GainsOnDisposalsOfInvestmentProperty,dart_GainsOnDisposalsOfPropertyPlantAndEquipment,dart_GainsOnForeignCurrencyTransactionsFiancialIncome,dart_GainsOnForeignExchangeTranslationsFinancialIncome,dart_GainsOnSaleOfInvestmentsInAssociates,dart_GainsOnTransactionOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnTransactionOfForeignExchangeForwardFinancialIncome,dart_GainsOnValuationOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnValuationOfFairValueFinancialAsset,dart_GainsOnValuationOfFairValueFinancialAssetFinancialIncome,dart_GainsOnValuationOfForeignExchangeForwardFinancialIncome,dart_GainsOnValuationOfHeldForTradingFinancialAssets,dart_GainsOnValuationOfLongTermFinancialInstruments,dart_ImpairmentLossesOnAssociates,dart_ImpairmentLossesOnAvailableForSaleFinancialAssets,dart_ImpairmentLossesOnAvailableForSaleFinancialAssetsFinancialExpense,dart_ImpairmentLossesOnIntangibleAssets,dart_InsurancePremiums,dart_InterestExpenseFinanceExpense,dart_InterestIncomeFinanceIncome,dart_LeaseholdAdministrationExpense,dart_LentIncome,dart_LossOnForeignExchangeTranslations,dart_LossesForeignCurrencyTransactions,dart_LossesOnDisposalOfAvailableForSaleFinancialAssets,dart_LossesOnDisposalOfFairValueFinancialAsset,dart_LossesOnDisposalOfHeldForTradingFinancialAssets,dart_LossesOnDisposalOfIntangibleAssets,dart_LossesOnDisposalsOfAvailableForSaleFinancialAssetsFinancialExpense,dart_LossesOnDisposalsOfInvestments,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,dart_LossesOnDispositionOfReceivablesFinancialExpense,dart_LossesOnForeignCurrencyTransactionsFiancialExpense,dart_LossesOnForeignExchangeTranslationsFinancialExpense,dart_LossesOnLitigationSettlements,dart_LossesOnTransactionOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnValuationOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnValuationOfFairValueFinancialAssetFinancialExpense,dart_LossesOnValuationOfHeldForTradingFinancialAssets,dart_MembershipExpenses,dart_MiscellaneousExpenses,dart_MiscellaneousIncome,dart_MiscellaneousLosses,dart_NetworkContactSettleExpense,dart_OperatingExpenses,dart_OperatingIncomeLoss,dart_OrdinaryDevelopmentExpense,dart_OtherCostOfSales,dart_OtherFinancialExpenses,dart_OtherFinancialIncome,dart_OtherGains,dart_OtherLosses,dart_PackingExpenses,dart_PersonalExpense,dart_ProductWarrantyExpensesRecovery,dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,dart_ProvisionForSeveranceIndemnities,dart_PublicationExpenses,dart_RentalExpenses,dart_RepairExpenses,dart_RevenueFromConstruction,dart_RevenueFromRenderingOfServicesCommission,dart_RevenueFromRenderingOfServicesProcession,dart_RevenueFromRenderingOfServicesRental,dart_RevenueFromRenderingOfServicesTransportation,dart_RevenueFromSaleOfGoodsMerchandise,dart_RevenueFromSaleOfGoodsProduct,dart_RevenueFromSaleOfGoodsRealEstate,dart_RevenueFromServices,dart_ReversalOfImpairmentLossesOnIntangibleAssets,dart_ReversalsOfAllowanceForOtherDoubtfulAccounts,dart_SalariesWages,dart_SalesPromotionExpenses,dart_SamplesExpenses,dart_SupplyExpenses,dart_TaxesDues,dart_TotalSellingGeneralAdministrativeExpenses,dart_TrainingExpenses,dart_TravelExpenses,dart_UtilityExpenses,dart_VehicleMaintenanceExpenses,dart_WarrantyExpenses,entity_BasicEarningsLossPerShare,entity_CostOfSales,entity_DilutedEarningsLossPerShare,entity_EarningsPerShareAbstract,entity_FinanceCosts,entity_FinanceIncome,entity_GrossProfit,entity_IncomeStatementAbstract,entity_OperatingExpenses,entity_OperatingIncomeLoss,entity_OtherGains,entity_OtherLosses,entity_Revenue,entity_RevenueFromRenderingOfServices,entity_TotalSellingGeneralAdministrativeExpenses,ifrs_BasicEarningsLossPerShare,ifrs_BasicEarningsLossPerShareFromContinuingOperations,ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs_CostOfSales,ifrs_DilutedEarningsLossPerShare,ifrs_DilutedEarningsLossPerShareFromContinuingOperations,ifrs_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs_EarningsPerShareAbstract,ifrs_EmployeeBenefitsExpense,ifrs_FinanceCosts,ifrs_FinanceIncome,ifrs_GainsLossesArisingFromDifferenceBetweenPreviousCarryingAmountAndFairValueOfFinancialAssetsReclassifiedAsMeasuredAtFairValue,ifrs_GrossProfit,ifrs_IncomeTaxExpenseContinuingOperations,ifrs_LossesArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,ifrs_OtherRevenue,ifrs_ProfitLoss,ifrs_ProfitLossBeforeTax,ifrs_ProfitLossFromContinuingOperations,ifrs_ProfitLossFromDiscontinuedOperations,ifrs_Revenue,ifrs_RevenueFromDividends,ifrs_RevenueFromRenderingOfServices,ifrs_RevenueFromRoyalties,ifrs_RevenueFromSaleOfGoods,ifrs_SharebasedPaymentTransactions
[083470],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"708,480,709","429,531,901",,,,,,,,,,,,,,,"243,437,027","114,507,259",,,,,,,,,,,,,"1,406,620,751","2,561,250,332",,,,,,,,,,,,"-65,646,353",,,,,"19,043,690",0,,,,,,,,,,,,,,,,,,,,,,,,,"1,958,929,615",,,,,,,,,,,,,"683,742,927",,,,,,,,-142,,,"18,960,455,838",-142,,,,,"4,211,308,110","1,252,519,869",,"2,577,026,189",0,,,,"-3,005,390,904","-3,005,390,904",,,"21,537,482,027",,,,,
[036030],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,016,798,363",,,,,"17,866,128","437,453,764",,,,,,,,,,,,,,,,,,,,,,,,,"2,714,955,984",,,,,,,,,,,,,,,,,,,,,26,,,"50,648,804,738",,,,,,"186,163,351","706,058,548",,"3,731,754,347","213,536,708",,"26,700,309",,"930,269,525","1,143,806,233",,,"54,380,559,085",,,,,
[060370],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"463,848,165",,,,,"108,324,880","34,515,876",,,,,,,,,,,,,,,,,,,,,,,,,"1,089,739,995",,,,,,,,,,,,,,,,,,,,,64,,,"11,420,353,519",,,,,,"915,075,304","2,054,992,228",,"1,553,588,160","372,387,004",,,,"1,305,187,089","1,677,574,093",,,"12,973,941,679",,,,,
[003550],,,,,,,,,,,,,,,,,,"4,978,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,256,000,000",,,,"46,717,000,000","362,109,000,000",,,,,,,,"9,483,000,000",,,,,,,,,,"27,242,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,"32,000,000",,,,,,,,,,,,,,,,,,,,,"37,923,000,000",,,,"583,086,000,000","621,009,000,000",,,"408,826,000,000","314,665,000,000",,"66,919,000,000",,
[001120],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,253,857,223",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,876,636,599",,,,,,,,,"1,167",,,,"1,052,465,976",,,,,,,,,,,"653,229,139,989",,,,,,,,,"66,130,493,822","11,269,063,003",,,,"45,111,757,341","56,380,820,344",,,"719,359,633,811",,,,,
[051900],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"198,871,380,971",,,,,"1,865,861,332","9,626,449,997",,,,,,,,,,,,,,,,,,,,,,,,,"369,113,630,980",,,,,,,,,,,,,,,,,,,,,,,,"408,913,661,394","10,369",,,,,"4,454,005,349","40,596,349,574",,"567,985,011,951","53,492,588,083",,,,"173,760,548,448","227,253,136,531",,,"976,898,673,345",,,,,
[032640],,,,"1,445,374,000,000",,,,,,,,,,,,,,"418,495,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"208,502,000,000",,,,,"15,996,000,000","17,808,000,000",,,,,,,,,,,,,,,,,,,,"166,181,000,000",,,,,"2,030,050,000,000",,,,,,,,,,,,,,,,,,,,,318,,,"639,673,000,000",,,,,,"35,298,000,000","5,590,000,000",,"2,238,552,000,000","38,263,000,000",,,,"138,719,000,000","176,982,000,000",,,"2,878,225,000,000",,,,,
[011070],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58,647,447,544",,,,,"69,547,247,200","61,030,800,100",,,,,,,,,,,,,,,,,,,,,,,,,"127,296,892,396",,,,,,,,,,,,,,,,,,,,"76,620,458,023","2,019",,,"1,363,912,496,949","2,019",,,,,"10,124,617,978","5,939,636,730",,"185,944,339,940","15,210,316,121",,,,"47,768,597,275","62,978,913,396",,,"1,549,856,836,889",,,,,
[066570],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"297,294,000,000",,,,,"387,826,000,000","231,548,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"1,371,963,000,000",,,,,,"1,667",,,,,,,,,,,,,,"129,577,000,000",,,,"6,034,974,000,000",,,,,,"139,230,000,000","53,490,000,000",,"1,669,257,000,000","69,632,000,000",,,,"298,200,000,000","367,832,000,000",,,"7,704,231,000,000",,,,,
[108670],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,197,000,000",,,,,"3,712,000,000","10,897,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"119,846,000,000",,,,,,,,,,,,,,,,,,,,,,"1,366",-6,"499,367,000,000",,"1,379",-6,,,"4,360,000,000","872,000,000",,"148,043,000,000","3,878,000,000",,,,"13,587,000,000","17,524,000,000","13,646,000,000","-59,000,000","647,410,000,000",,,,,
[051910],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"591,596,000,000",,,,,"170,269,000,000","229,074,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"519,983,000,000",,,,,,,,,"5,391",,,,,,,,,,,,,,,"4,075,736,000,000",,,,,,"81,225,000,000","61,803,000,000",,"1,111,579,000,000","101,239,000,000",,,,"412,130,000,000","513,369,000,000",,,"5,187,315,000,000",,,,,
[104200],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-827,021,636",,,,,"37,012,093","44,377,458",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,217,842,342",,,,,,,,-117,,,,-117,,,,,"197,275,788","166,462,909",,,"92,366,479",,"-641,212,295",,"-1,598,778,654","-1,506,412,175",,,"22,390,820,706",,,,,
[010060],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53,135,684,000",,,,,"22,372,351,000","1,857,167,000",,,,,,,,,,,,,,,,,,,,,,,,,"34,738,088,000",,,,,,,,,,,,,,,,,,,,,,,,"491,677,522,000","1,312",,,,,"80,986,452,000","51,520,963,000",,"87,873,772,000","12,891,801,000",,,,"31,293,578,000","44,185,379,000","31,293,578,000",,"579,551,294,000",,,,,
[017670],"22,444,000,000",,,"1,197,517,000,000",,,,,,,,,,,,,,"585,471,000,000",,,,,,,"75,898,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"156,734,000,000","2,648,560,000,000","439,396,000,000",,,,,,,,,,,,,"111,521,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"206,662,000,000",,,,"3,087,956,000,000",,,"5,498",,,,"5,498",,,,"156,878,000,000","66,879,000,000","128,068,000,000",,,"101,427,000,000",,,,"388,206,000,000","489,633,000,000",,,"3,087,956,000,000",,,,,
[005610],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,327,011,655",,,,,"357,730,543","110,407,727",,,,,,,,,,,,,,,,,,,,,,,,,"43,199,637,453",,,,,,,,,,,,,"-17,530,926",,,,,,,,488,,,"195,875,259,876",,,,,,"564,015,933","49,820,116",,"62,395,134,555","1,021,138,163",,,,"4,021,469,565","5,042,607,728",,,"258,270,394,431",,,,,
[009450],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,137,437,611",,,,,"706,491,012","5,070,564,611",,,,,,,,,,,,,,,,,,,,,,,,,"26,228,064,908",,,,,,,,,,,,,,,,,,,,,131,,,"81,027,706,295",131,,,,,"32,116,075","37,809,952",,"32,365,502,519","122,432,018",,,,"1,656,625,871","1,779,057,889",,,"113,393,208,814",,,,,
