,dart_AccruedExpensesGross,dart_AccruedIncomeGross,dart_AccumulatedDepreciationBuildingsGross,dart_AccumulatedDepreciationConstructionInProgressGross,dart_AccumulatedDepreciationCurrentBiologicalAssetsGross,dart_AccumulatedDepreciationFixturesAndFittingsGross,dart_AccumulatedDepreciationMachineryGross,dart_AccumulatedDepreciationOfficeEquipmentGross,dart_AccumulatedDepreciationOtherPropertyPlantAndEquipmentGross,dart_AccumulatedDepreciationStructureGross,dart_AccumulatedDepreciationTangibleExplorationAndEvaluationAssetsGross,dart_AccumulatedDepreciationVehiclesGross,dart_AccumulatedImpairmentLossBuildingsGross,dart_AccumulatedImpairmentLossFinishedGoodsGross,dart_AccumulatedImpairmentLossGoodsInTransitGross,dart_AccumulatedImpairmentLossMachineryGross,dart_AccumulatedImpairmentLossMerchandiseGross,dart_AccumulatedImpairmentLossOfficeEquipmentGross,dart_AccumulatedImpairmentLossOtherInventoriesGross,dart_AccumulatedImpairmentLossOtherPropertyPlantAndEquipmentGross,dart_AccumulatedImpairmentLossProductionSuppliesGross,dart_AccumulatedImpairmentLossRawMaterialsGross,dart_AccumulatedImpairmentLossStructureGross,dart_AccumulatedImpairmentLossSuppliesGross,dart_AccumulatedImpairmentLossVehiclesGross,dart_AccumulatedImpairmentLossWorkInProgressGross,dart_AdvancesCustomers,dart_AllowanceForDoubtfulAcccountAccruedIncomeGross,dart_AllowanceForDoubtfulAcccountLongTermAccruedIncomeGross,dart_AllowanceForDoubtfulAcccountLongTermDepositsProvidedGross,dart_AllowanceForDoubtfulAcccountLongTermOtherReceivablesGross,dart_AllowanceForDoubtfulAcccountLongTermTradeReceivablesGross,dart_AllowanceForDoubtfulAcccountNonCurrentLoansAndReceivablesGross,dart_AllowanceForDoubtfulAcccountNonCurrentReceivablesGross,dart_AllowanceForDoubtfulAcccountShortTermAccruedIncome,dart_AllowanceForDoubtfulAcccountShortTermAdvancePayments,dart_AllowanceForDoubtfulAcccountShortTermDepositsProvided,dart_AllowanceForDoubtfulAcccountShortTermLoansAndReceivables,dart_AllowanceForDoubtfulAcccountShortTermOtherReceivables,dart_AllowanceForDoubtfulAcccountShortTermTradeReceivable,dart_AllowanceForDoubtfulAcccountTradeReceivableGross,dart_BrandNamesGross,dart_BuildingsGross,dart_ComputerSoftwareGross,dart_ConstructionInProgressGross,dart_ContributedEquity,dart_CopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRightsGross,dart_CurrentAvailableForSaleFinancialAssets,dart_CurrentBiologicalAssetsGross,dart_CurrentFairValueFinancialAsset,dart_CurrentFinancialAssetsHeldToMaturity,dart_ElementsOfOtherStockholdersEquity,dart_FairValueOfPlanAssets,dart_FinancialAssetsHeldToMaturity,dart_FinancialInstruments,dart_FinishedGoodsGross,dart_FixturesAndFittingsGross,dart_GoodsInTransitGross,dart_GoodwillGross,dart_GovernmentGrantsBrandNamesGross,dart_GovernmentGrantsBuildingsGross,dart_GovernmentGrantsComputerSoftwareGross,dart_GovernmentGrantsConstructionInProgressGross,dart_GovernmentGrantsCopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRightsGross,dart_GovernmentGrantsCurrentBiologicalAssetsGross,dart_GovernmentGrantsFixturesAndFittingsGross,dart_GovernmentGrantsGoodwillGross,dart_GovernmentGrantsIntangibleAssetsUnderDevelopmentGross,dart_GovernmentGrantsIntangibleExplorationAndEvaluationAssetsGross,dart_GovernmentGrantsLandGross,dart_GovernmentGrantsMachineryGross,dart_GovernmentGrantsOfficeEquipmentGross,dart_GovernmentGrantsOtherIntangibleAssetsGross,dart_GovernmentGrantsOtherPropertyPlantAndEquipmentGross,dart_GovernmentGrantsStructureGross,dart_GovernmentGrantsTangibleExplorationAndEvaluationAssetsGross,dart_GovernmentGrantsVehiclesGross,dart_IntangibleAssetsUnderDevelopmentGross,dart_IntangibleExplorationAndEvaluationAssetsGross,dart_IssuedCapitalOfCommonStock,dart_IssuedCapitalOfPreferredStock,dart_LandGross,dart_LegalReserve,dart_LicencesAndFranchisesGross,dart_LoansAndReceivablesGross,dart_LongTermAccruedExpensesGross,dart_LongTermAccruedIncomeGross,dart_LongTermAdvancePaymentsGross,dart_LongTermAdvancesCustomers,dart_LongTermBorrowingsGross,dart_LongTermDepositsProvidedGross,dart_LongTermFinancialInstruments,dart_LongTermGuaranteeDepositRentGross,dart_LongTermLoansAndReceivablesGross,dart_LongTermOtherPayablesGross,dart_LongTermOtherReceivablesGross,dart_LongTermPrepaidExpenses,dart_LongTermTradeAndOtherNonCurrentPayables,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,dart_LongTermTradePayablesGross,dart_LongTermTradeReceivablesGross,dart_LongTermWithholdingsBanks,dart_MachineryGross,dart_MerchandiseGross,dart_NonCurrentAvailableForSaleFinancialAssets,dart_NonCurrentBiologicalAssetsGross,dart_NonCurrentFairValueFinancialAsset,dart_NonCurrentFinancialAssetsHeldToMaturity,dart_NonCurrentReceivablesGross,dart_OfficeEquipmentGross,dart_OtherCapitalSurplus,dart_OtherComprehensiveIncomeLossAccumulatedAmount,dart_OtherIntangibleAssetsGross,dart_OtherInventoriesGross,dart_OtherPayablesGross,dart_OtherPropertyPlantAndEquipmentGross,dart_OtherReceivablesGross,dart_PaymentsOfIncomeTaxesPayable,dart_PostemploymentBenefitObligations,dart_PresentValueDiscountsLongTermAccruedExpensesGross,dart_PresentValueDiscountsLongTermBorrowingsGross,dart_PresentValueDiscountsLongTermGuaranteeDepositRentGross,dart_PresentValueDiscountsLongTermOtherPayablesGross,dart_PresentValueDiscountsLongTermOtherReceivablesGross,dart_PresentValueDiscountsLongTermTradeReceivablesGross,dart_PresentValueDiscountsNonCurrentLoansAndReceivablesGross,dart_PresentValueDiscountsShortTermLoansAndReceivables,dart_PresentValueDiscountsShortTermOtherPayables,dart_PresentValueDiscountsShortTermOtherReceivables,dart_PresentValueOfDefinedBenefitObligation,dart_ProductionSuppliesGross,dart_RawMaterialsGross,dart_RecipesFormulaeModelsDesignsAndPrototypesGross,dart_RetainedEarningsBeforeAppropriationsAccumulatedDeficitBeforeDisposition,dart_ShortTermAccruedExpenses,dart_ShortTermAccruedIncome,dart_ShortTermAdvancePayments,dart_ShortTermAdvancesCustomers,dart_ShortTermBorrowings,dart_ShortTermDepositsProvided,dart_ShortTermFinancialInstrumentsGross,dart_ShortTermGuaranteeDepositRent,dart_ShortTermLoansAndReceivables,dart_ShortTermOtherPayables,dart_ShortTermOtherReceivables,dart_ShortTermPrepaidExpenses,dart_ShortTermTradePayables,dart_ShortTermTradeReceivable,dart_ShortTermWithholdings,dart_StructureGross,dart_SuppliesGross,dart_TangibleExplorationAndEvaluationAssetsGross,dart_TradePayablesGross,dart_TradeReceivableGross,dart_VehiclesGross,dart_VoluntaryReserves,dart_WithholdingsBanks,dart_WorkInProgressGross,entity_AssetsAbstract,entity_Borrowings,entity_CashAndCashEquivalents,entity_ContributedEquity,entity_CurrentAssets,entity_CurrentLiabilities,entity_CurrentProvisions,entity_CurrentTaxAssets,entity_CurrentTaxLiabilities,entity_DeferredTaxAssets,entity_DeferredTaxLiabilities,entity_ElementsOfOtherStockholdersEquity,entity_Equity,entity_EquityAbstract,entity_IntangibleAssetsOtherThanGoodwill,entity_Inventories,entity_InvestmentAccountedForUsingEquityMethod,entity_InvestmentProperty,entity_InvestmentsInSubsidiariesJointVenturesAndAssociates,entity_IssuedCapital,entity_LiabilitiesAbstract,entity_LiabilitiesIncludedInDisposalGroupsClassifiedAsHeldForSale,entity_LongTermBorrowingsGross,entity_LongTermTradeAndOtherNonCurrentPayables,entity_LongTermTradeAndOtherNonCurrentReceivablesGross,entity_NonCurrentReceivablesGross,entity_NoncurrentAssets,entity_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,entity_NoncurrentLiabilities,entity_NoncurrentProvisions,entity_OtherCapitalSurplus,entity_OtherComprehensiveIncomeLossAccumulatedAmount,entity_OtherCurrentFinancialAssets,entity_OtherCurrentFinancialLiabilities,entity_OtherCurrentNonfinancialAssets,entity_OtherCurrentNonfinancialLiabilities,entity_OtherEquityInterest,entity_OtherFinancialAssets,entity_OtherNoncurrentFinancialAssets,entity_OtherNoncurrentFinancialLiabilities,entity_OtherNoncurrentNonfinancialAssets,entity_OtherNoncurrentNonfinancialLiabilities,entity_OtherNonfinancialAssets,entity_PaymentsOfIncomeTaxesPayable,entity_PostemploymentBenefitObligations,entity_PropertyPlantAndEquipment,entity_RetainedEarnings,entity_SharePremium,entity_ShortTermBorrowings,entity_StatementOfFinancialPositionAbstract,entity_TradeAndOtherCurrentPayables,entity_TradeAndOtherCurrentReceivables,entity_TradeAndOtherPayables,entity_VoluntaryReserves,ifrs_Assets,ifrs_AssetsAbstract,ifrs_BalancesWithBanks,ifrs_Borrowings,ifrs_Cash,ifrs_CashAndCashEquivalents,ifrs_CashEquivalents,ifrs_CashOnHand,ifrs_CurrentAssets,ifrs_CurrentLiabilities,ifrs_CurrentPortionOfLongtermBorrowings,ifrs_CurrentProvisions,ifrs_CurrentProvisionsForEmployeeBenefits,ifrs_CurrentTaxAssets,ifrs_CurrentTaxLiabilities,ifrs_DeferredTaxAssets,ifrs_DeferredTaxLiabilities,ifrs_Equity,ifrs_EquityAbstract,ifrs_EquityAndLiabilities,ifrs_IntangibleAssetsOtherThanGoodwill,ifrs_Inventories,ifrs_InvestmentAccountedForUsingEquityMethod,ifrs_InvestmentProperty,ifrs_InvestmentsInAssociates,ifrs_InvestmentsInJointVentures,ifrs_InvestmentsInSubsidiaries,ifrs_InvestmentsInSubsidiariesJointVenturesAndAssociates,ifrs_IssuedCapital,ifrs_Liabilities,ifrs_LiabilitiesAbstract,ifrs_LiabilitiesIncludedInDisposalGroupsClassifiedAsHeldForSale,ifrs_LongtermLegalProceedingsProvision,ifrs_LongtermMiscellaneousOtherProvisions,ifrs_LongtermOnerousContractsProvision,ifrs_LongtermProvisionForDecommissioningRestorationAndRehabilitationCosts,ifrs_LongtermRestructuringProvision,ifrs_LongtermWarrantyProvision,ifrs_NoncurrentAssets,ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForDistributionToOwners,ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,ifrs_NoncurrentLiabilities,ifrs_NoncurrentPayables,ifrs_NoncurrentProvisions,ifrs_NoncurrentProvisionsForEmployeeBenefits,ifrs_OtherCashAndCashEquivalents,ifrs_OtherCurrentFinancialAssets,ifrs_OtherCurrentFinancialLiabilities,ifrs_OtherCurrentNonfinancialAssets,ifrs_OtherCurrentNonfinancialLiabilities,ifrs_OtherDemandDeposits,ifrs_OtherEquityInterest,ifrs_OtherFinancialAssets,ifrs_OtherFinancialLiabilities,ifrs_OtherLongtermProvisions,ifrs_OtherNoncurrentFinancialAssets,ifrs_OtherNoncurrentFinancialLiabilities,ifrs_OtherNoncurrentNonfinancialAssets,ifrs_OtherNoncurrentNonfinancialLiabilities,ifrs_OtherNonfinancialAssets,ifrs_OtherShorttermProvisions,ifrs_PropertyPlantAndEquipment,ifrs_Provisions,ifrs_RetainedEarnings,ifrs_SharePremium,ifrs_ShorttermDepositsClassifiedAsCashEquivalents,ifrs_ShorttermLegalProceedingsProvision,ifrs_ShorttermMiscellaneousOtherProvisions,ifrs_ShorttermOnerousContractsProvision,ifrs_ShorttermProvisionForDecommissioningRestorationAndRehabilitationCosts,ifrs_ShorttermRestructuringProvision,ifrs_ShorttermWarrantyProvision,ifrs_TradeAndOtherCurrentPayables,ifrs_TradeAndOtherCurrentReceivables,ifrs_TradeAndOtherPayables,ifrs_TradeAndOtherReceivables,ifrs_TreasuryShares
[002350],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53,457,938,500",,,,,,"20,302,161,615",,,,,,,"3,199,503,981",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"570,392,063,232",,,,,,,,,,,,,,,,,,,,,,"-2,029,253,958",,,,,,,"206,804,685,561",,,,,,,,,,,,,,,,,,,,"164,123,998,729",,,,,,,,,,,,,,,,,,,,,,,,"19,149,845,510","81,321,697,084",,,,,,,,"25,960,661,750",,,,,,,,,,,,,"26,542,844,610",,"2,916,940,000",,,,,,,,,,,,,,,,,,,,,,,,,,"2,170,768,201,818",,,,,"41,552,351,817",,,"642,630,997,500","351,920,745,942",,,,,"26,157,756,700","14,499,690,424",,"1,020,345,368,009",,"2,170,768,201,818","7,671,314,198","117,649,556,869",,"2,821,194,257",,,,"134,898,417,619",,"1,150,422,833,809",,,,,,,,,"1,528,137,204,318",,,,"798,502,087,867",,"3,704,861,735",,,,,"17,477,809,083","22,716,055,440",,"22,331,415,573",,,,"1,537,402,976","6,640,401,180","11,948,034,041","8,043,136,159",,,"1,325,018,802,212",,"920,624,606,144",,,,,,,,,"57,601,237,989","362,319,423,400",,,
[073070],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"528,935,005",,"7,250,000,000",,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"173,740,000",,,,,,,,,,,,,,,,,,,,,,,,,,"431,515,661",,,,,,,,,,,,,,,,,,,,,,,,"5,500,000,000","24,322,317",,,,,,,,"3,505,754,308",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56,789,833,482",,,,,"3,860,359,912",,,"37,006,398,479","12,899,645,940",,,,,"344,815,909","468,150,803",,"42,971,266,863",,"56,789,833,482","702,675,005","11,116,157,054","6,461,063,445",,,,,,"7,250,000,000","13,818,566,619",,,,,,,,,"19,783,435,003",,,,"918,920,679",,"918,920,679",,,"1,290,074",,"1,770,032,298","3,566,931,791",,,,,,"405,162,000",,,,,,"11,741,383,750",,"32,215,512,555",,,,,,,,,"8,532,060,262","14,758,559,141",,,
[110570],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80,447,453,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,696,405,136","13,813,851,385",,,,,,,,0,,,,,,,,,,,,,"36,178,488,844",,"55,049,241,733",,,,,,,,,,,,,,,,,,,,,,,,,,"483,164,066,461",,,,,"1,329,925,364",,,"53,633,422,982","52,326,149,487",,,,"6,971,290",,,,"4,339,945,560",,"483,164,066,461",,"25,855,253,981",,,,,,,"80,447,453,500","478,824,120,901",,,,,,,,,"429,530,643,479",,,,"426,497,971,414",,,,,,,,,,,,,,,,,,,,"384,384,237,536",,"-183,408,047,330",0,,,,,,,,,,,,
[089140],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,400,000,000",,,,,,"-3,957,912,185",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,012,710,173",,,,,,,,,,,,,,,,,,,,"20,490,017",,,,,,,,,,,,,,,,,,,,,,,,,"16,489,374",,,,,,,,"14,140,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,335,774,847",,,,,"18,338,218,928",,,"32,778,262,032","2,218,740,656","338,833,612",,,,"49,049,882","344,154,899",,"38,104,324,018",,"41,335,774,847","285,359,867","7,640,847,855",,,,,,,,"3,231,450,829",,,,,,,,,"8,557,512,815",,,,"1,012,710,173",,,,,"5,248,999,452","492,311,125","101,644,673",,,,,,,"194,040,000",,,,,,"7,733,958,049",,"24,522,236,203",,,,,,,,,"1,301,566,646","1,448,551,124",,,
[065170],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,991,664,000",,,,,,"-148,462,873",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"598,954,091",,,,,,,,,,,,,,,,,,,,"2,790,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,014,000,000",,,,,,,,,,,,,"16,558,966,361",,,,,,,,,,,,,,,,,,,,,,,,,,,,"40,767,082,524",,,,,"263,405,428",,,"9,967,774,185","6,063,045,787",,,,"946,230",,"1,369,688,467",,"34,088,082,680",,"40,767,082,524","152,004,674","4,589,507,325",,"568,501,967",,,,,,"6,678,999,844",,,,,,,,,"30,799,308,339",,,,"615,954,057",,,,,"2,889,967,386","43,341,263","651,414,428","544,446,176",,,,,,"1,975,963,156","16,999,966","3,860,163,441",,,,"3,709,640,050",,"-22,237,823,016",,,,,,,,,"2,685,258,348","1,572,533,388",,,
[139670],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,672,357,227",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,532,332,638",,,,,,,,"4,591,779,192",,,,,,,,,,,,,"145,243,253",,"463,213,879",,,,,,,,,,,,,,,,,,,,,,,,,,"27,437,023,736",,,,,"21,622,827,491",,,"23,589,385,194","4,305,782,504",,,,,,"1,233,713,226",,"21,866,271,568",,"27,437,023,736",,,,,,,,,,"5,570,752,168",,,,,,,,,"3,847,638,542",,,,"1,264,969,664",,,,,,,,,,,,,,,,,,,,"359,734,494",,"16,438,394,103",,,,,,,,,"162,845,000","1,208,721,335",,,
[137940],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,340,071,858",,,,,,"-1,921,794,603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"749,840,000",,,,,,,,,"1,086,786,027",,,,,,,,,,,,,"17,998,099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,314,557,319",,,,,,,,,,,,,,,,,,,,,"5,962,131,831",,"10,000,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,"64,199,352,080",,,,,"6,772,846,016",,,"35,061,072,198","4,965,619,409","749,840,000",,,,"347,402,893","397,283,256",,"48,143,122,671",,"64,199,352,080","601,849,744","847,676,652",,"10,002,421,941",,,,,"5,197,577,000","16,056,229,409",,,,,,,,,"29,138,279,882",,,,"11,090,610,000",,,,,"2,579,219,544","640,716,423",,,,"220,037,415",,,,,"340,770,000",,,,,"10,265,818,548",,"27,724,845,416","17,142,494,858",,,,,,,,"1,913,102,774","4,429,066,517",,,"2,159,830,117"
[092600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,648,750,000",,,,,,"12,478,619,564",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"646,253,269",,,,,,,,,,,,,,,,,,,,"4,037,250,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,300,624,977",,,,,,,,,,,,,"2,990,116,100",,,,,,,,,,,,,,,,,,,,,,,,,,,,"69,417,338,219",,,,,"9,655,991,027",,,"48,454,390,036","11,662,958,169",,,,"139,912,160",,,,"56,318,425,732",,"69,417,338,219","734,444,758","10,785,582,558",,"10,397,771,969",,,,,,"13,098,912,487",,,,,,,,,"20,962,948,183",,,,"1,435,954,318",,,,,"25,023,635,831","998,941,282","1,370,510,703","1,162,024,523",,,,,,"6,262,584,131","789,701,049",,,,,"578,031,225",,"33,890,431,191",,,,,,,,,"5,464,742,364","1,478,757,757",,,
[041140],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-681,230,635",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,500,000,000","325,743,395",,,,,,,,"64,619,487,136",,,,,,,,,,,,,"1,347,786,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"154,632,489,450",,,,,"15,446,282,798",,,"140,151,867,837","16,158,456,260",,,,,"4,089,147,518","3,145,528,223",,"136,855,455,399",,"154,632,489,450","1,192,141,530",,,"370,574,000",,,,,,"17,777,034,051",,,,,,,,,"14,480,621,613",,,,"1,618,577,791",,"489,500,000",,,"3,810,137,064","3,708,310,889","185,475,443","8,035,254,458",,,,,,"7,342,467,000","299,410,650",,"829,667,141",,,"1,079,624,860",,"55,230,537,898",,,,,,,,,,"21,209,972,532",,,
[090350],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,231,563,000",,,,,,,,,,,,,"6,304,362,377",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"89,941,829,728",,,,,,,,"381,418,502","6,986,341,827",,,,,,,,,,,,,,,,,,,,"11,945,191,413",,,,,,,,,,,,,,,,,,,,"62,992,051,784",,,,,,,,,,,,,,,,,,,,,,,,"36,445,000","174,794,050",,,,,,,,"-23,310,267",,,,,,,,,,,,,"34,950,769,715",,"26,738,921",,,,,,,,,,,,,,,,,,,,,,,,,,"536,844,388,543",,,,,"3,886,559,115",,,"203,502,633,661","159,211,244,874",,,,,"2,216,739,600",,"31,992,255,480","242,724,750,692",,"536,844,388,543",,"54,188,517,937",,"29,927,849,001",,,,,,"294,119,637,851",,,,,,,,,"333,341,754,882",,,,"134,908,392,977",,"620,958,933",,,,"47,305,623","1,332,982,371","3,226,254,637",,,,,,,,,,,,"255,046,515,962",,"127,842,974,526",,,,,,,,,"68,385,302,436","130,831,787,081",,,
[000320],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,500,200,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,000,000,000",,,,,,,,"1,572,374,417","1,555,201,909",,,,,,,,,,,,,,,,,,,,"6,108,291,666",,,,,,,,,,,,,,,,,,,,"15,000,000,000",,,,,,,,,,,,,,,,,,,,,,,,"324,204,160","6,380,927,073",,,,,,,,"110,855,315",,,,,,,,,,,,,"1,839,793,198",,"97,003,044",,,,,,,,,,,,,,,,,,,,,,,,,,"314,353,517,107",,,,,"17,720,306,925",,,"42,478,306,341","22,101,562,113",,,,"112,735,690",,,"1,244,196,465","248,180,527,253",,"314,353,517,107","2,754,597,837",,,"3,923,576,873",,,,"253,492,130,469",,"66,172,989,854",,,,,,,,,"271,875,210,766",,,,"44,071,427,741",,,,,,"5,420,421","343,721,974","715,214,619",,,,,,0,,"183,300,783","49,562,149",,,"8,126,609,697",,"222,825,980,385",,,,,,,,,,,,,
[006280],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58,432,690,000",,,,,,"-13,911,996,125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,759,927,000","6,005,613,500",,,,,,,,,,,,,,,,,,,"21,624,689,604","17,604,346,735",,,,,,,,,,,,,,,,,,,,"167,600,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,234,284,061",,,,,,,,,,,,,"34,526,178,372",,"6,139,952,152",,,,,,,,,,,,,,,,,,,,,,,,,,"1,351,198,941,960",,,,,"17,360,263,671",,,"676,658,504,324","336,207,944,730","11,374,148,888",,,,"9,994,190,764","7,369,923,302",,"946,519,409,099",,"1,351,198,941,960","40,587,872,399","323,649,406,812",,"8,519,076,260",,,,"64,961,746,546",,"404,679,532,861",,,,,,,,,"674,540,437,636",,,,"68,471,588,131",,,,,"74,977,500,000",,"12,817,621,057",,,,,,,"24,364,343,028",,,,,,"488,205,684,229",,"574,145,314,522",,,,,,,,,"125,614,915,474","247,853,712,784",,,
[031390],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,847,969,500",,,,,,"-223,047,250",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"182,763,994",,,,,,,,,,,,,,,,,,,,"780,750,762",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,126,077,218",,,,,,,,,"-551,052,782",,,,,,,,,,,,,"1,282,986,202",,,,,,,,,,,,,,,,,,,,,,,,,,,,"42,851,634,710",,,,,"7,701,193,360",,,"25,805,128,666","972,908,743",,,,,,,,"40,984,620,075",,"42,851,634,710",,"1,012,461,608",,,,,,"5,142,486,571","5,847,969,500","1,867,014,635",,,,,,,,,"17,046,506,044",,,,"894,105,892",,,,,"4,002,400,000",,"953,539,466","30,060,675",,,,,,"5,500,000",,,"113,355,130",,,"8,410,003,654",,"3,079,447,378",,,,,,,,,"942,848,068","1,142,588,374",,,
[142280],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,925,911,700",,,,,,"-314,000,000",,,,,,,"197,077,425",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,570,338,867",,,,,,,,,,,,,,,,,,,,"15,636,639,385",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,612,270,406",,,,,,,,,,,,,,,,,,,,,,,,,,"64,550,611,458",,,,,"1,925,170,669",,,"43,667,364,283","29,107,574,152",,"121,109,332",,"84,022,994",,"951,128,736",,"31,873,331,878",,"64,550,611,458","2,871,328,618","14,348,352,102",,,,,,"6,579,992,634","4,780,000,000","32,677,279,580",,,,,,,,,"20,883,247,175",,,,"3,569,705,428",,,,,,,"2,033,959,447","1,368,304,415",,,,,,"87,375,000",,"980,675,730","387,096,155",,,"9,215,669,032",,"15,261,420,178","12,145,911,700",,,,,,,,"11,981,521,020","25,275,859,071",,,
[005250],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,579,335,000",,,,,,"-18,288,787,670",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,000,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,697,345,579",,,,,,,,,,,,,,,,,,,,"154,385,732,420",,,,,,,,,,,,,,,,,,,,,,,,"1,141,355,747","13,193,248,430",,,,,,,,"19,230,380,871",,,,,,,,,,,,,"2,342,632,492",,"5,719,303,000",,,,,,,,,,,,,,,,,,,,,,,,,,"840,667,926,630",,,,,"4,873,610,462",,,"170,302,262,393","174,922,921,479",,"386,750,000",,,"3,700,404,065",,"52,632,301,794","553,696,054,778",,"840,667,926,630","2,641,884,252","157,225,665,180","19,569,540,462","139,480,869,316",,,,"375,181,509,224",,"286,971,871,852",,,,,,,,,"670,365,664,237",,,,"112,048,950,373",,,,,,,,"1,558,093,050",,,,,,"62,675,046,492",,,,,,"68,474,181,999",,"445,111,151,692",,,,,,,,,,,,,
