,dart_AccruedExpensesGross,dart_AccruedIncomeGross,dart_AccumulatedDepreciationBuildingsGross,dart_AccumulatedDepreciationConstructionInProgressGross,dart_AccumulatedDepreciationCurrentBiologicalAssetsGross,dart_AccumulatedDepreciationFixturesAndFittingsGross,dart_AccumulatedDepreciationMachineryGross,dart_AccumulatedDepreciationOfficeEquipmentGross,dart_AccumulatedDepreciationOtherPropertyPlantAndEquipmentGross,dart_AccumulatedDepreciationStructureGross,dart_AccumulatedDepreciationTangibleExplorationAndEvaluationAssetsGross,dart_AccumulatedDepreciationVehiclesGross,dart_AccumulatedImpairmentLossBuildingsGross,dart_AccumulatedImpairmentLossFinishedGoodsGross,dart_AccumulatedImpairmentLossGoodsInTransitGross,dart_AccumulatedImpairmentLossMachineryGross,dart_AccumulatedImpairmentLossMerchandiseGross,dart_AccumulatedImpairmentLossOfficeEquipmentGross,dart_AccumulatedImpairmentLossOtherInventoriesGross,dart_AccumulatedImpairmentLossOtherPropertyPlantAndEquipmentGross,dart_AccumulatedImpairmentLossProductionSuppliesGross,dart_AccumulatedImpairmentLossRawMaterialsGross,dart_AccumulatedImpairmentLossStructureGross,dart_AccumulatedImpairmentLossSuppliesGross,dart_AccumulatedImpairmentLossVehiclesGross,dart_AccumulatedImpairmentLossWorkInProgressGross,dart_AdvancesCustomers,dart_AllowanceForDoubtfulAcccountAccruedIncomeGross,dart_AllowanceForDoubtfulAcccountLongTermAccruedIncomeGross,dart_AllowanceForDoubtfulAcccountLongTermAdvancePaymentsGross,dart_AllowanceForDoubtfulAcccountLongTermDepositsProvidedGross,dart_AllowanceForDoubtfulAcccountLongTermOtherReceivablesGross,dart_AllowanceForDoubtfulAcccountLongTermTradeReceivablesGross,dart_AllowanceForDoubtfulAcccountNonCurrentLoansAndReceivablesGross,dart_AllowanceForDoubtfulAcccountNonCurrentReceivablesGross,dart_AllowanceForDoubtfulAcccountShortTermAccruedIncome,dart_AllowanceForDoubtfulAcccountShortTermAdvancePayments,dart_AllowanceForDoubtfulAcccountShortTermDepositsProvided,dart_AllowanceForDoubtfulAcccountShortTermLoansAndReceivables,dart_AllowanceForDoubtfulAcccountShortTermOtherReceivables,dart_AllowanceForDoubtfulAcccountShortTermTradeReceivable,dart_AllowanceForDoubtfulAcccountTradeReceivableGross,dart_BrandNamesGross,dart_BuildingsGross,dart_ComputerSoftwareGross,dart_ConstructionInProgressGross,dart_ContributedEquity,dart_CopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRightsGross,dart_CurrentAvailableForSaleFinancialAssets,dart_CurrentBiologicalAssetsGross,dart_CurrentFairValueFinancialAsset,dart_CurrentFinancialAssetsHeldToMaturity,dart_ElementsOfOtherStockholdersEquity,dart_FairValueOfPlanAssets,dart_FinancialAssetsHeldToMaturity,dart_FinancialInstruments,dart_FinishedGoodsGross,dart_FixturesAndFittingsGross,dart_GoodsInTransitGross,dart_GoodwillGross,dart_GovernmentGrantsBrandNamesGross,dart_GovernmentGrantsBuildingsGross,dart_GovernmentGrantsComputerSoftwareGross,dart_GovernmentGrantsConstructionInProgressGross,dart_GovernmentGrantsCopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRightsGross,dart_GovernmentGrantsCurrentBiologicalAssetsGross,dart_GovernmentGrantsFixturesAndFittingsGross,dart_GovernmentGrantsGoodwillGross,dart_GovernmentGrantsIntangibleAssetsUnderDevelopmentGross,dart_GovernmentGrantsLandGross,dart_GovernmentGrantsLicencesAndFranchisesGross,dart_GovernmentGrantsMachineryGross,dart_GovernmentGrantsOfficeEquipmentGross,dart_GovernmentGrantsOtherIntangibleAssetsGross,dart_GovernmentGrantsOtherPropertyPlantAndEquipmentGross,dart_GovernmentGrantsStructureGross,dart_GovernmentGrantsTangibleExplorationAndEvaluationAssetsGross,dart_GovernmentGrantsVehiclesGross,dart_IntangibleAssetsUnderDevelopmentGross,dart_IntangibleExplorationAndEvaluationAssetsGross,dart_IssuedCapitalOfCommonStock,dart_IssuedCapitalOfPreferredStock,dart_LandGross,dart_LegalReserve,dart_LicencesAndFranchisesGross,dart_LoansAndReceivablesGross,dart_LongTermAccruedExpensesGross,dart_LongTermAccruedIncomeGross,dart_LongTermAdvancePaymentsGross,dart_LongTermAdvancesCustomers,dart_LongTermBorrowingsGross,dart_LongTermDepositsProvidedGross,dart_LongTermFinancialInstruments,dart_LongTermGuaranteeDepositRentGross,dart_LongTermLoansAndReceivablesGross,dart_LongTermOtherPayablesGross,dart_LongTermOtherReceivablesGross,dart_LongTermPrepaidExpenses,dart_LongTermTradeAndOtherNonCurrentPayables,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,dart_LongTermTradePayablesGross,dart_LongTermTradeReceivablesGross,dart_LongTermWithholdingsBanks,dart_MachineryGross,dart_MerchandiseGross,dart_NonCurrentAvailableForSaleFinancialAssets,dart_NonCurrentBiologicalAssetsGross,dart_NonCurrentFairValueFinancialAsset,dart_NonCurrentFinancialAssetsHeldToMaturity,dart_NonCurrentReceivablesGross,dart_OfficeEquipmentGross,dart_OtherCapitalSurplus,dart_OtherComprehensiveIncomeLossAccumulatedAmount,dart_OtherIntangibleAssetsGross,dart_OtherInventoriesGross,dart_OtherPayablesGross,dart_OtherPropertyPlantAndEquipmentGross,dart_OtherReceivablesGross,dart_PaymentsOfIncomeTaxesPayable,dart_PostemploymentBenefitObligations,dart_PresentValueDiscountsLongTermAccruedExpensesGross,dart_PresentValueDiscountsLongTermBorrowingsGross,dart_PresentValueDiscountsLongTermGuaranteeDepositRentGross,dart_PresentValueDiscountsLongTermOtherPayablesGross,dart_PresentValueDiscountsLongTermOtherReceivablesGross,dart_PresentValueDiscountsLongTermTradeReceivablesGross,dart_PresentValueDiscountsNonCurrentLoansAndReceivablesGross,dart_PresentValueDiscountsShortTermLoansAndReceivables,dart_PresentValueDiscountsShortTermOtherPayables,dart_PresentValueDiscountsShortTermOtherReceivables,dart_PresentValueOfDefinedBenefitObligation,dart_ProductionSuppliesGross,dart_RawMaterialsGross,dart_RecipesFormulaeModelsDesignsAndPrototypesGross,dart_RetainedEarningsBeforeAppropriationsAccumulatedDeficitBeforeDisposition,dart_ShortTermAccruedExpenses,dart_ShortTermAccruedIncome,dart_ShortTermAdvancePayments,dart_ShortTermAdvancesCustomers,dart_ShortTermBorrowings,dart_ShortTermDepositsProvided,dart_ShortTermFinancialInstrumentsGross,dart_ShortTermGuaranteeDepositRent,dart_ShortTermLoansAndReceivables,dart_ShortTermOtherPayables,dart_ShortTermOtherReceivables,dart_ShortTermPrepaidExpenses,dart_ShortTermTradePayables,dart_ShortTermTradeReceivable,dart_ShortTermWithholdings,dart_StructureGross,dart_SuppliesGross,dart_TangibleExplorationAndEvaluationAssetsGross,dart_TradePayablesGross,dart_TradeReceivableGross,dart_VehiclesGross,dart_VoluntaryReserves,dart_WithholdingsBanks,dart_WorkInProgressGross,entity_AssetsAbstract,entity_Borrowings,entity_CashAndCashEquivalents,entity_ContributedEquity,entity_CurrentAssets,entity_CurrentLiabilities,entity_CurrentProvisions,entity_CurrentTaxAssets,entity_CurrentTaxLiabilities,entity_DeferredTaxAssets,entity_DeferredTaxLiabilities,entity_ElementsOfOtherStockholdersEquity,entity_Equity,entity_EquityAbstract,entity_IntangibleAssetsOtherThanGoodwill,entity_Inventories,entity_InvestmentAccountedForUsingEquityMethod,entity_InvestmentProperty,entity_IssuedCapital,entity_LiabilitiesAbstract,entity_LongTermBorrowingsGross,entity_LongTermTradeAndOtherNonCurrentPayables,entity_LongTermTradeAndOtherNonCurrentReceivablesGross,entity_NoncurrentAssets,entity_NoncurrentLiabilities,entity_NoncurrentProvisions,entity_OtherCapitalSurplus,entity_OtherComprehensiveIncomeLossAccumulatedAmount,entity_OtherCurrentFinancialAssets,entity_OtherCurrentFinancialLiabilities,entity_OtherCurrentNonfinancialAssets,entity_OtherCurrentNonfinancialLiabilities,entity_OtherEquityInterest,entity_OtherFinancialAssets,entity_OtherNoncurrentFinancialAssets,entity_OtherNoncurrentFinancialLiabilities,entity_OtherNoncurrentNonfinancialAssets,entity_OtherNoncurrentNonfinancialLiabilities,entity_OtherNonfinancialAssets,entity_PaymentsOfIncomeTaxesPayable,entity_PostemploymentBenefitObligations,entity_PropertyPlantAndEquipment,entity_RetainedEarnings,entity_SharePremium,entity_ShortTermBorrowings,entity_StatementOfFinancialPositionAbstract,entity_TradeAndOtherCurrentPayables,entity_TradeAndOtherCurrentReceivables,entity_TradeAndOtherPayables,entity_VoluntaryReserves,ifrs_Assets,ifrs_AssetsAbstract,ifrs_BalancesWithBanks,ifrs_Borrowings,ifrs_Cash,ifrs_CashAndCashEquivalents,ifrs_CashEquivalents,ifrs_CashOnHand,ifrs_CurrentAssets,ifrs_CurrentLiabilities,ifrs_CurrentPortionOfLongtermBorrowings,ifrs_CurrentProvisions,ifrs_CurrentProvisionsForEmployeeBenefits,ifrs_CurrentTaxAssets,ifrs_CurrentTaxLiabilities,ifrs_DeferredTaxAssets,ifrs_DeferredTaxLiabilities,ifrs_Equity,ifrs_EquityAbstract,ifrs_EquityAndLiabilities,ifrs_IntangibleAssetsOtherThanGoodwill,ifrs_Inventories,ifrs_InvestmentAccountedForUsingEquityMethod,ifrs_InvestmentProperty,ifrs_InvestmentsInAssociates,ifrs_InvestmentsInJointVentures,ifrs_InvestmentsInSubsidiaries,ifrs_InvestmentsInSubsidiariesJointVenturesAndAssociates,ifrs_IssuedCapital,ifrs_Liabilities,ifrs_LiabilitiesAbstract,ifrs_LiabilitiesIncludedInDisposalGroupsClassifiedAsHeldForSale,ifrs_LongtermLegalProceedingsProvision,ifrs_LongtermMiscellaneousOtherProvisions,ifrs_LongtermOnerousContractsProvision,ifrs_LongtermProvisionForDecommissioningRestorationAndRehabilitationCosts,ifrs_LongtermRestructuringProvision,ifrs_LongtermWarrantyProvision,ifrs_NoncurrentAssets,ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForDistributionToOwners,ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,ifrs_NoncurrentLiabilities,ifrs_NoncurrentPayables,ifrs_NoncurrentProvisions,ifrs_NoncurrentProvisionsForEmployeeBenefits,ifrs_OtherCashAndCashEquivalents,ifrs_OtherCurrentFinancialAssets,ifrs_OtherCurrentFinancialLiabilities,ifrs_OtherCurrentNonfinancialAssets,ifrs_OtherCurrentNonfinancialLiabilities,ifrs_OtherDemandDeposits,ifrs_OtherEquityInterest,ifrs_OtherFinancialAssets,ifrs_OtherFinancialLiabilities,ifrs_OtherLongtermProvisions,ifrs_OtherNoncurrentFinancialAssets,ifrs_OtherNoncurrentFinancialLiabilities,ifrs_OtherNoncurrentNonfinancialAssets,ifrs_OtherNoncurrentNonfinancialLiabilities,ifrs_OtherNonfinancialAssets,ifrs_OtherShorttermProvisions,ifrs_PropertyPlantAndEquipment,ifrs_Provisions,ifrs_RetainedEarnings,ifrs_SharePremium,ifrs_ShorttermDepositsClassifiedAsCashEquivalents,ifrs_ShorttermLegalProceedingsProvision,ifrs_ShorttermMiscellaneousOtherProvisions,ifrs_ShorttermOnerousContractsProvision,ifrs_ShorttermProvisionForDecommissioningRestorationAndRehabilitationCosts,ifrs_ShorttermRestructuringProvision,ifrs_ShorttermWarrantyProvision,ifrs_TradeAndOtherCurrentPayables,ifrs_TradeAndOtherCurrentReceivables,ifrs_TradeAndOtherPayables,ifrs_TradeAndOtherReceivables,ifrs_TreasuryShares
[021040],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47,909,814,516",,,,,,"-1,317,613,489",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,221,150,000",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"8,144,684,954",,,,,,,,,,,,,,,,,,,,"79,850,905,971",,,,,,,,,,,,,,,,,,,,,,,,"164,170,296","208,206,341",,,,,,,,"4,370,907,991",,,,,,,,,,"3,628,276,379",,,,,,,,,,,,,,,,,,,,,,,,,,,"149,914,682,229",,,,,"8,385,452,288",,,"80,361,310,536","99,442,293,712",,,,,0,0,,"41,106,553,563",,"149,914,682,229","20,129,900,408","25,124,401,727",,,,,,,"27,177,646,000","108,808,128,666",,,,,,,,,"69,553,371,693",,,,"9,365,834,954",,,,,,,,,,,,,,"143,642,100",,,,,,"44,145,485,686",,"-9,856,555,455","20,732,168,516",,,,,,,,"16,202,448,560","46,383,946,438",,,
[067080],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,960,190,037",,,,,,"-139,354,438",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,966,589,832",,,,,,,"3,888,640,000",,,,,,,,"2,052,734,616",,,,,,,,,,,,,,,,,,,,,"8,254,249,234",,,,,,,,,,,,,,,"17,871,900,071",,,,,"36,700,000,000",,,,,,,,,,,,,,,,,"14,028,509,432",,,,,,,,"914,786,724",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127,158,151,736",,,,,"1,461,837,975",,,"30,657,487,071","47,166,790,436",,,,,"618,992,003","1,367,452,460",,"64,687,834,934",,"127,158,151,736","5,515,467,326","9,275,329,457",,"3,192,684,917",,,,"13,309,413,800","9,112,487,000","62,470,316,802",,,,,,,,,"96,500,664,665",,,,"15,303,526,366",,"837,922,516",,,"3,970,000,000",,,,,"1,994,816,798",,,,"7,243,415,000","269,980,000",,,,,"65,872,231,162",,"33,866,999,335","21,847,703,037",,,,,,,,"8,933,011,709","15,950,319,639",,,"2,134,171,236"
[192080],,,,,,,,"186,546,467",,"111,149,309",,"24,996,875",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"130,602,058",,,,"199,114,031",,"281,905,852,656","9,402,871",,,,,"-11,371,934,302","1,343,244,018",,,,,,,,,,,,,,,,,,,,,,,,,,,"8,592,278,000",,,,,,,,,,,"2,491,841,310","30,647,281,860",,0,,,,,"2,491,841,310",,,,,,"25,499,455",,,"20,000,000,000",,"720,863,127",,"-1,644,041,542",,,,,,"1,677,947,516","3,462,409,811",,,,,,,,,,,"4,805,653,829",,,,"101,065,818,478","6,576,723,887","2,777,534,334","28,229,980",,,,"296,718,700,000",,,"170,372,626","58,607,376","672,399,007",,"13,060,205,822","379,028,824","653,690,200",,,,,"78,937,503",,,,,,,,"221,648,631",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,852,956,192",,,,"385,719,175,688",,"9,814,657,164",,"9,814,888,481","9,814,888,481",,"104,870","323,221,611,573","10,657,029,045",,,,0,,"5,523,907,574",,"371,599,736,832",,"385,719,175,688","208,516,902",,,,"31,007,808",,"2,438,711,027","2,469,718,835","8,592,278,000","14,119,438,856",,,,,,,,,"62,497,564,115",,,,"3,462,409,811",,,,,"296,718,700,000",,,,"126,447","20,330,657,990",,,,"50,672,781,315",,,,,,"1,130,798,179",,"101,065,818,478","273,313,574,656",,,,,,,,"8,979,081,529","16,466,374,461",,,"30,058,550,750"
[012510],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,836,350,000",,,,,,"49,721,414,688",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,000,000,000",,,,,,,,"43,343,561",,,,,,,,,,,,,,,,,,,,,"8,639,467,902",,,,,,,,,,,,,,,,,,,,"3,000,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"743,768,885",,,,,,,,"-2,517,567",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"226,235,142,351",,,,,"32,171,737,947",,,"97,347,334,922","58,177,628,495","10,000,000,000",,,,"3,589,352,873","4,341,292,804",,"144,026,856,599",,"226,235,142,351","26,843,751,550","726,879,100","8,000,001,300","6,172,529,970",,,,"3,783,968,030",,"82,208,285,752",,,,,,,,,"128,887,807,429",,,,"24,030,657,257",,,,,"24,627,494,120","295,059,241","4,009,566,432","22,953,920,307",,,,,,"6,770,361,430","326,050,200",,"21,795,594",,,"72,975,902,345",,"79,471,609,478",,,,,,,,,"17,595,527,189","35,811,657,323",,,
[213420],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,401,554,000",,,,,,"3,219,380,378",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"780,000,000",,,,,,,,,,,,,,,,,,,,"1,295,245,122",,,,,,,,,,,,,,,,,,,,"1,000,000,000",,,,,,,,,,,,,,,,,,,,,,,,"1,762,792,950",,,,,,,,,"96,207,839,510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"115,182,871,551",,,,,"30,463,561,757",,,"49,138,819,475","4,173,995,424",,,,"60,610,365",0,,"2,634,197,890","106,223,380,056",,"115,182,871,551","29,178,609,558","4,693,539,665",,,,,,,,"8,959,491,495",,,,,,,,,"66,044,052,076",,,,"4,785,496,071",,,,,"10,000,000,000","1,660,786,171",,"428,139,440",,,,,,,"734,023,993",,"122,029,066",,,"36,085,442,518",,"4,394,606,168",,,,,,,,,"1,085,069,813","1,408,650,365",,,
[077360],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,288,714,924",,,,,,"-93,466,093,948",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"373,519,135",,,,,,,,,,,,,"-366,029,373",,,,,,,"1,700,587,796",,,,,,,,,,,,,,,,,,,,"1,580,005,440",,,,,,,,"1,238,589,265",,,,,,,,,,,,,,,,"569,762,815","24,202,624",,,,,,,,,,,,,,,,,,"1,413,313,497",,,,,,,,,,,,,,,,,,,,,,,,,,,"182,891,821,306",,,,,"27,782,859,736",,,"66,218,259,114","5,227,422,828",,,,,"771,229,161",,"1,134,684,261","173,532,474,187",,"182,891,821,306",,"4,858,040,044",,"2,698,561,352",,,,"72,491,728,363","4,543,700,200","9,359,347,119",,,,,,,,,"116,673,562,192",,,,"4,131,924,291","208,562,072",,,,"6,500,000,000","1,613,396,338",,,,"-93,100,064,575",,,,"2,462,677,471","1,088,090,162",,,,,"23,331,116,241",,"167,709,853,211","94,745,014,724",,,,,,,,"1,238,589,265",,,,
[004830],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,536,000,000",,,,,,"715,055,521",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,216,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,556,837,947",,,,,,,,,,,,,,,,,,,,"17,415,259,040",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,199,242,227",,,,,,,,,,"675,800,212","98,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,"104,868,197,663",,,,,"4,439,822,497",,,"64,820,716,575","31,937,587,740","965,800,000",,,,"490,756,749","2,523,501,590",,"65,059,271,976",,"104,868,197,663","780,195,968","17,284,985,869",,"133,590,000","841,985,234",,"4,308,915,898","5,150,901,132","8,536,000,000","39,808,925,687",,,,,,,,,"40,047,481,088",,,,"7,871,337,947",,,,,"749,356,070",,,"1,867,985,015",,,,,,,,,,,,"24,320,036,768",,"47,608,974,228",,,,,,,,,"11,197,786,936","20,726,407,452",,,
[090410],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,006,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,695,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,758,969,923",,,,,,,,,,,,,,,,,,,,"43,193,536,399",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,197,404,683",,,,,,,,,,"357,621,816",,,,,,,,,,,,,,,,,,,,,,,,,,,"126,217,490,939",,,,,"1,738,179,427",,,"71,340,742,808","62,575,385,135",,,,,,"2,702,181,912",,"58,664,507,618",,"126,217,490,939","1,835,126,846","28,183,355,915",,"1,193,123,032",,,,"4,444,603,124",,"67,552,983,321",,,,,,,,,"54,876,748,131",,,,"4,977,598,186",,"350,628,263",,,"7,529,261,906","4,493,591,968","248,243,680","6,515,898,923",,,,,,"455,318,611","173,000,000",,,,,"43,702,271,836",,"41,598,648,604",,,,,,,,,"8,372,357,845","33,641,701,880",,,
[024900],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,090,034,268",,,,,,"15,638,671,939",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53,450,000,000",,,,,,,,,"2,138,395,180",,,,,,,,,,,,,,,,,,,,"15,430,120,872",,,,,,,,,,,,,,,,,,,,"4,400,000,000",,,,,,,,,,,,,,,,,,,,,,,,"9,960,000","17,691,326,193",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"257,979,095,547",,,,,"22,015,692,698",,,"100,263,506,622","139,496,918,056","6,150,000,000",,,"417,694,445",0,0,"1,079,508,134","47,085,972,198",,"257,979,095,547","9,232,740,873","2,814,201,517",,"5,284,233,272",,,"60,639,578,412","60,639,578,412","16,282,490,000","210,893,123,349",,,,,,,,,"157,715,588,925",,,,"71,396,205,293",,,,,,,"8,137,930,893","3,680,240,679",,,,,,"264,355,462",,,"1,436,576,287",,,"80,156,285,726",,"1,357,265,991","13,807,544,268",,,,,,,,"107,575,351,184","58,836,726,136",,,
[194480],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,546,795,000",,,"180,250,798",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,070,185,065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84,429,521,939",,,,,,,,,"104,719,348,831",,,,,,,,,,"2,332,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"151,499,547,196",,,,,"585,500,797",,,"127,874,648,624","748,897,924",,,,"309,343,399",,"328,792,569",,"149,598,902,007",,"151,499,547,196","2,224,951,914","365,708,366",,,,,,"11,000,000,000",,"1,900,645,189",,,,,,,,,"23,624,898,572",,,,"1,151,747,265","81,562,200",,,,"40,500,000,000","607,393,573","626,062,532","141,504,351",,,,,,"4,314,179,960",,,,,,"3,424,974,129",,"39,332,758,176",,,,,,,,,,"878,260,793",,,
[017680],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,129,436,922",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,965,963,360",,,,,,,,,,,,,,,,,,,,,,,,"200,000,000","7,571,465,360",,,,,,,,"-925,699,210",,,,,,,,,,"4,615,639,296",0,,,,,,,,,,,,,,,,,,,,,,,,,,"57,204,253,953",,,,,"5,100,274,202",,,"37,603,204,006","12,733,553,714",,,,,,,,"43,954,496,825",,"57,204,253,953","8,508,018,908","13,760,279,842",,"393,815,027",,,,,,"13,249,757,128",,,,,,,,,"19,601,049,947",,,,"516,203,414",,,,,,,"207,629,640","196,124,994",,,,,,,,"376,588,578","339,568",,,"1,280,865,817",,"-9,623,218,678",,,,,,,,,,"18,335,020,322",,,
[206560],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64,576,341,002",,,,,,"2,510,464,447",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,"1,656,135,976",,,,,,,,,,"900,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,"4,323,537,088",,,,,,,,,,,,,,,,,,,0,"3,000,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,"84,659,270,393",,,,,"5,811,106,751",,,"70,186,230,664","2,975,363,075",,,,,"402,208,453","1,417,835,243",,"78,450,075,060",,"84,659,270,393","703,698,426",,,,,,,,"5,439,322,000","6,209,195,333",,,,,,,,,"14,473,039,729",,,,"3,233,832,258","233,832,258",0,,,"30,282,052,590",,"8,856,424,995","234,700,945",,,,,,,,,,,,"7,631,370,084",,"11,363,269,611","59,137,019,002",,,,,,,,"2,338,453,677","17,892,602,880",,,
[008000],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-463,127,172",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39,111,597,396",,,,,,,,,,,,,,,,,,,,,,,,0,"2,238,567,846",,,,,,,,"1,773,846,316",,,,,,,,,,"5,506,677,850","114,655,909",,,,,,,,,,,,,,,,,,,,,,,,,,"696,107,714,826",,,,,"16,112,207,579",,,"205,443,885,563","383,803,949,196",,,,0,"14,385,345","14,699,721,881",,"293,689,950,451",,"696,107,714,826",,"86,114,219,663",,"13,862,159,677",,,,,,"402,417,764,375",,,,,,,,,"490,663,829,263",,,,"18,613,815,179",,,,,,0,,,,,,,,,0,,,,,"375,389,454,617",,,,,,,,,,,,,,,
[067990],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,131,654,000",,,,,,"-2,210,491,318",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,843,862,409",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,980,318,001",,,,,,,,,,,,,,,,,,,,"200,953,949,138",,,,,,,,,,,,,,,,,,,,,,,,"6,939,583,672",,,,,,,,,"18,691,667,324",,,,,,,,,,"1,253,332",,,,,,,,,,,,,,,,,,,,,,,,,,,"302,772,549,046",,,,,"11,242,919,026",,,"151,051,765,280","224,793,289,207",0,,,"14,079,460",0,"2,929,302,507",,"61,233,217,873",,"302,772,549,046","3,557,585,549","91,850,221,451",,"2,019,803,500",,,,"30,271,200,000",,"241,539,331,173",,,,,,,,,"151,720,783,766",,,,"16,746,041,966",,"8,861,861,556",,,"11,392,471,362","54,500,000","1,415,252,044","5,499,433,155",,,,,,"7,300,922,765","60,000,000","936,836,635",,,,"104,703,879,478",,"31,620,387,867",,,,,,,,,"18,285,406,914","28,197,238,265",,,
[002150],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47,442,873,120",,,,,,"4,767,804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"211,348,910",,,,,,,,,,,,,,,,,,,,"458,000,000",,,,,,,,,,,,,,,,,,,,,,,"30,582,873,120","1,474,818,942","55,159,328,377",,,,,,,,,,,,,,,,,,"29,880,016,740",,,,,,,,,,,,,,,,,,,,,,,,,,,"295,201,522,981",,,,,"15,290,747,497",,,"86,632,123,477","77,135,878,267",,,,,"8,407,539,164","3,191,062,387",,"217,854,295,804",,"295,201,522,981","4,278,249,966",,,0,,,,,"16,860,000,000","77,347,227,177",,,,,,,,,"208,569,399,504",,,0,"211,348,910",,0,,,"2,015,182,569","7,500,000","730,034,000","3,576,583,159",,,,,,"5,220,821,825",0,"1,372,476,642",,,,"164,623,771,944",,"170,406,654,880",,,,,,,,,"9,526,927,567","6,650,358,465",,,
