,dart_AdvertisingExpenses,dart_AllowanceForOtherDoubtfulAccounts,dart_AmortisationExpense,dart_BadDebtExpenses,dart_Commissions,dart_CommunicationExpenses,dart_ConferenceExpenses,dart_CostOfSalesFromConstruction,dart_CostOfSalesFromConstructionContracts,dart_CostOfSalesFromRenderingOfServices,dart_CostOfSalesFromRenderingOfServicesCommission,dart_CostOfSalesFromRenderingOfServicesProcession,dart_CostOfSalesFromRenderingOfServicesRental,dart_CostOfSalesFromRenderingOfServicesTransportation,dart_CostOfSalesFromSaleOfGoods,dart_CostOfSalesFromSaleOfGoodsMerchandises,dart_CostOfSalesFromSaleOfGoodsProduct,dart_CostOfSalesFromSaleOfGoodsRealEstate,dart_CostOfSalesFromServices,dart_DepreciationExpense,dart_DividendIncome,dart_DividendIncomeNonOperating,dart_Donations,dart_EmployeeBenefits,dart_EngagementExpenses,dart_EntertainmentExpenses,dart_ExclusiveLineUseExpense,dart_ExpensesOfProvisionsForRestoration,dart_ExportOverallExpense,dart_FreightExpenses,dart_GainOnForeignExchangeTranslations,dart_GainsArisingFromDifferenceBetweenPreviousAmortisedCostAndFairValueOfFinancialAssetsReclassifiedOutOfAmortisedCostIntoFairValueThroughProfitOrLossMeasurementCategory,dart_GainsForeignCurrencyTransactions,dart_GainsFromFinancialGuaranteeFinancialIncome,dart_GainsOnDisposalsOfFairValueFinancialAsset,dart_GainsOnDisposalsOfFairValueFinancialAssetFinancialIncome,dart_GainsOnDisposalsOfIntangibleAssets,dart_GainsOnDisposalsOfInventory,dart_GainsOnDisposalsOfInvestmentProperty,dart_GainsOnDisposalsOfNoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,dart_GainsOnDisposalsOfPropertyPlantAndEquipment,dart_GainsOnForeignCurrencyTransactionsFiancialIncome,dart_GainsOnForeignExchangeTranslationsFinancialIncome,dart_GainsOnTransactionOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnValuationOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnValuationOfFairValueFinancialAssetFinancialIncome,dart_GainsOnValuationOfForeignExchangeForwardFinancialIncome,dart_GainsOnValuationOfLongTermFinancialInstruments,dart_ImpairmentLossRecoveryOfAccountsReceivables,dart_ImpairmentLossesOnAssociates,dart_ImpairmentLossesOnIntangibleAssets,dart_InsurancePremiums,dart_InterestExpenseFinanceExpense,dart_InterestIncomeFinanceIncome,dart_LeaseholdAdministrationExpense,dart_LentIncome,dart_LossOnForeignExchangeTranslations,dart_LossesArisingFromDifferenceBetweenPreviousAmortisedCostAndFairValueOfFinancialAssetsReclassifiedOutOfAmortisedCostIntoFairValueThroughProfitOrLossMeasurementCategory,dart_LossesForeignCurrencyTransactions,dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,dart_LossesOnDisposalOfFairValueFinancialAsset,dart_LossesOnDisposalOfIntangibleAssets,dart_LossesOnDisposalOfNonCurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,dart_LossesOnDisposalsOfFairValueFinancialAssetFinancialExpense,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,dart_LossesOnForeignCurrencyTransactionsFiancialExpense,dart_LossesOnForeignExchangeTranslationsFinancialExpense,dart_LossesOnSaleOfInvestmentsInSubsidiaries,dart_LossesOnTransactionOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnValuationOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnValuationOfFairValueFinancialAssetFinancialExpense,dart_LossesOnValuationOfForeignExchangeForwardFiancialExpense,dart_MembershipExpenses,dart_MiscellaneousExpenses,dart_MiscellaneousIncome,dart_MiscellaneousLosses,dart_NetworkContactSettleExpense,dart_OperatingExpenses,dart_OperatingIncomeLoss,dart_OrdinaryDevelopmentExpense,dart_OtherCostOfSales,dart_OtherFinancialExpenses,dart_OtherFinancialIncome,dart_OtherGains,dart_OtherLosses,dart_PackingExpenses,dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,dart_ProvisionForSeveranceIndemnities,dart_PublicationExpenses,dart_RentalExpenses,dart_RepairExpenses,dart_RevenueFromConstruction,dart_RevenueFromRenderingOfServicesCommission,dart_RevenueFromRenderingOfServicesProcession,dart_RevenueFromRenderingOfServicesRental,dart_RevenueFromRenderingOfServicesTransportation,dart_RevenueFromSaleOfGoodsMerchandise,dart_RevenueFromSaleOfGoodsProduct,dart_RevenueFromSaleOfGoodsRealEstate,dart_RevenueFromServices,dart_ReversalsOfAllowanceForOtherDoubtfulAccounts,dart_SalariesWages,dart_SamplesExpenses,dart_SupplyExpenses,dart_TaxesDues,dart_TotalSellingGeneralAdministrativeExpenses,dart_TrainingExpenses,dart_TravelExpenses,dart_UtilityExpenses,dart_VehicleMaintenanceExpenses,dart_WarehouseExpenses,dart_WarrantyExpenses,entity_BasicEarningsLossPerShare,entity_BasicEarningsLossPerShareFromContinuingOperations,entity_BasicEarningsLossPerShareFromDiscontinuedOperations,entity_CostOfSales,entity_DilutedEarningsLossPerShare,entity_DilutedEarningsLossPerShareFromContinuingOperations,entity_DilutedEarningsLossPerShareFromDiscontinuedOperations,entity_EarningsPerShareAbstract,entity_FinanceCosts,entity_FinanceIncome,entity_GrossProfit,entity_IncomeStatementAbstract,entity_OperatingExpenses,entity_OperatingIncomeLoss,entity_OtherGains,entity_OtherLosses,entity_ProfitLoss,entity_ProfitLossAttributableToAbstract,entity_ProfitLossAttributableToNoncontrollingInterests,entity_ProfitLossAttributableToOwnersOfParent,entity_ProfitLossFromContinuingOperations,entity_ProfitLossFromDiscontinuedOperations,entity_Revenue,entity_TotalSellingGeneralAdministrativeExpenses,ifrs-full_BasicEarningsLossPerShare,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs-full_CostOfSales,ifrs-full_DifferenceBetweenCarryingAmountOfNoncashAssetsDistributedAndCarryingAmountOfDividendsPayable,ifrs-full_DilutedEarningsLossPerShare,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs-full_EarningsPerShareAbstract,ifrs-full_EmployeeBenefitsExpense,ifrs-full_FinanceCosts,ifrs-full_FinanceIncome,ifrs-full_GainsArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs-full_GainsLossesArisingFromDifferenceBetweenPreviousCarryingAmountAndFairValueOfFinancialAssetsReclassifiedAsMeasuredAtFairValue,ifrs-full_GainsLossesOnNetMonetaryPosition,ifrs-full_GrossProfit,ifrs-full_IncomeTaxExpenseContinuingOperations,ifrs-full_OtherRevenue,ifrs-full_ProfitLoss,ifrs-full_ProfitLossAttributableToAbstract,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,ifrs-full_ProfitLossAttributableToOwnersOfParent,ifrs-full_ProfitLossBeforeTax,ifrs-full_ProfitLossFromContinuingOperations,ifrs-full_ProfitLossFromDiscontinuedOperations,ifrs-full_Revenue,ifrs-full_RevenueFromConstructionContracts,ifrs-full_RevenueFromRenderingOfServices,ifrs-full_RevenueFromSaleOfGoods
[082740],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-13,828,585,292",,,,,"50,391,739","38,704,747",,,,,,,,,,,,,,,,,,,,,"7,289,062,985",,,,,,,,,,,,,,,,,,"-21,413,544",,,,,,,,,,,,,-385,,,"108,181,827,085",,-385,,,,,"17,611,174,975","14,881,768,879",,,,"-6,539,522,307","-3,900,108,026",,"-12,667,609,914",,,"-12,667,609,914","-16,567,717,940","-12,667,609,914",,"101,642,304,778",,,
[024120],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,933,940,082",,,,,"79,429,292","26,925,495",,,,,,,,,,,,,,,,,,,,,"1,819,336,532",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,,,"29,109,549,438",,,,,,,"281,033,147","1,662,198,246",,,,"4,753,276,614","815,035,549",,"3,552,573,429",,,"3,552,573,429","4,367,608,978",,,"33,862,826,052",,,
[003550],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"463,239,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"72,210,000,000",,,,,,,,,,,,,,"2,433",,,,,,"8,659,000,000",,,,,,,,,"376,815,000,000",,,,,"1,091,816,000,000",,,,,,,,,,,,"535,449,000,000","38,705,000,000","108,733,000,000","452,527,000,000",,"2,941,000,000","449,586,000,000","460,573,000,000","421,868,000,000","30,659,000,000","1,627,265,000,000","580,334,000,000","451,411,000,000","109,972,000,000"
[001120],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53,334,407,254",,,,,,,,,,,,,,,,,,,,,,,,,,,"135,482,501,705",,,,,,,,,,,,,,,,,,"775,268,597",,,,,,,,,,,,,"2,136",,,"2,353,846,769,113",,"2,136",,,,,,,,,,"188,816,908,959","-39,986,468,371",,"89,249,154,530",,"6,689,280,439","82,559,874,091","49,262,686,159",,,"2,542,663,678,072",,,
[051900],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"322,095,588,947",,,,,"6,199,236,236","22,882,275,118",,,,,,,,,,,,,,,,,,,,,"839,110,192,986",,,,,,,,,,,,,,,,,,"1,707,102,626",,,,,,,,,,,,,"13,337",,,"713,568,080,184",,"13,349",,,,,"4,524,082,478","3,931,463,405",,,,"1,161,205,781,933","80,774,149,213",,"225,752,884,405",,"2,252,018,077","223,500,866,328","306,527,033,618",,,"1,874,773,862,117",,,
[032640],,,,,"1,262,688,000,000",,,,,,,,,,,,,,,"492,855,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"197,112,000,000",,,,,"10,953,000,000",,,,,,,,,,,,,,,,,,"251,466,000,000",,,,"2,007,009,000,000",,,,,,,,,,,,,,,,,,"2,483,000,000",,,,,,,,,,,,,,309,304,"733,340,000,000","8,455,000,000",,,,,,"30,816,000,000","8,939,000,000","355,000,000",,,"2,204,121,000,000","43,034,000,000",,"132,571,000,000",,"-10,000,000","132,581,000,000","178,088,000,000","135,054,000,000",,"2,937,461,000,000",,,
[011070],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-11,412,579,576",,,,,"14,340,729,958","34,059,248,687",,,,,,,,,,,,,,,,,,,,,"120,707,789,224",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75,000,231,753","-1,394",,,"1,259,334,361,609",,"-1,394",,,,,"21,594,185,564","5,164,895,689",,,,"109,295,209,648","-14,565,062,630",,"-32,995,325,550",,,"-32,995,325,550","-47,560,388,180",,,"1,368,629,571,257",,,
[066570],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"900,639,000,000",,,,,"320,132,000,000","365,033,000,000",,,,,,,,,,,,,,,,,,,,,"2,844,378,000,000",,,,,,,"3,182",,,,,,,,,,,"-23,223,000,000",,,,,,,,,,,,"293,654,000,000",,,,"11,170,047,000,000",,,,,,,"218,755,000,000","140,619,000,000",,,,"3,745,017,000,000","176,414,000,000",,"577,965,000,000",,"7,091,000,000","570,874,000,000","754,379,000,000",,,"14,915,064,000,000",,,
[108670],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,963,000,000",,,,,"2,719,000,000","3,394,000,000",,,,,,,,,,,,,,,,,,,,,"165,394,000,000",,,,,,,,,,,,,,,,,,"-1,248,000,000",,,,,,,0,"-617,000,000",,,,,,-27,-62,"580,781,000,000",,,-14,-62,,,"10,257,000,000","3,700,000,000",,,,"176,357,000,000","2,736,000,000",,"-870,000,000",,0,"-870,000,000","2,483,000,000","-253,000,000","-617,000,000","757,138,000,000",,,
[051910],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"281,036,000,000",,,,,"86,419,000,000","84,728,000,000",,,,,,,,,,,,,,,,,,,,,"893,151,000,000",,,,,,,,,,,,,,-66,,,,"-5,148,000,000",,,,,,,,"-5,148,000,000",,,,,,,,"5,447,475,000,000",,,,,,,"74,240,000,000","71,221,000,000",,,,"1,174,187,000,000","69,182,000,000",,"211,938,000,000",,"17,451,000,000","194,487,000,000","286,268,000,000",,,"6,621,662,000,000",,,
[104200],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,082,328,260",,,,,"48,198,446","12,217,839",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,846,812",,,,,,,,,,,,,164,,,,,164,,,,,"16,839,780","341,586,090",,,,,"302,846,572",,"2,148,055,417",,"-20,720,717","2,168,776,134","2,450,901,989",,,"26,850,576,665",,,
[010060],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-40,143,802,000",,,,,"1,077,538,000","3,704,941,000",,,,,,,,,,,,,,,,,,,,,"52,526,478,000",,,,,,,,,,,,,,,,,,"2,607,013,000",,,,,,,,,,,,,"-1,655",,,"629,460,822,000",,"-1,654",,,,,"27,919,022,000","20,607,973,000",,,,"12,382,676,000","-6,733,296,000",,"-40,770,770,000",,"-1,310,021,000","-39,460,749,000","-47,475,241,000","-40,741,945,000","-28,825,000","641,843,498,000",,,
[017670],"85,810,000,000",,,,"1,273,726,000,000",,,,,,,,,,,,,,,"891,150,000,000",,,,,,,"70,798,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"189,367,000,000","4,012,334,000,000","322,572,000,000",,,,,,,,,,,"58,417,000,000",,,,,,,,,,"4,334,906,000,000",,,,,,,,,,,,,,,,,,,,,,,,"18,105,000,000","374,869,000,000",,,,,,,,,,,,"5,225",,,,,"5,225",,,,"690,957,000,000","105,716,000,000","37,777,000,000",,,,,"94,177,000,000",,"373,631,000,000",,"-5,558,000,000","379,189,000,000","467,808,000,000",,,"4,334,906,000,000",,,
[063440],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-81,176,918",,,,,"236,115","590,500",,,,,,,,,,,,,,,,,,,,,"1,228,366,932",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,"9,389,749,976",,0,,,,,"2,930,970","118,833,932",,,,"1,147,190,014",0,,"34,371,659",,"-18,975,344","53,347,003","34,371,659","34,371,659",0,"10,536,939,990",,,
[005610],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,578,737,254",,,,,"1,394,087,354","1,835,905,954",,,,,,,,,,,,,,,,,,,,,"54,861,406,307",,,,,,,,,,,,,,,,,,"-615,709,517",,,,,,,,,,,,,714,,,"501,628,998,467",,714,,,,,"1,525,119,030","559,681,555",,,,"81,522,331,198","1,765,782,620",,"5,789,989,042",,"6,405,894","5,783,583,148","7,555,771,662","5,789,989,042",0,"583,151,329,665",,,
[009450],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,858,590,130",,,,,"6,823,463,767","1,463,873,559",,,,,,,,,,,,,,,,,,,,,"49,025,697,944",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,,,"108,081,540,101",,239,,,,,"1,025,605,461","146,714,537",,,,"56,884,288,074","9,322,880,217",,"3,016,409,197",,"826,931","3,015,582,266","12,339,289,414",,,"164,965,828,175",,,
[000050],"-21,947,688",,"11,661,546","28,065,607","12,718,252,001","15,550,929","6,655,000",,,,,,,,,,,,,"1,107,270,947","24,445,690",,,"97,905,807",,"50,130,484",,,,"341,184,749","244,692,497",,"62,853,950",,,"8,576,206",,,,,"1,380,232,600",,,,"524,020,000",,,,,,,"12,429,625","2,306,580,982","1,114,325",,,"730,674,124",,"54,406,685",,,,,"42,803,549","166,333,334",,,,,,,,,"17,708,131","85,486,788","57,468,173",,,"8,937,752,032","7,152,436",,"2,550,770,690","938,811,054","1,773,265,835","1,008,882,316",,,"39,998,136",,"7,940,985","85,310,046",,,,,,,,,,,"674,884,402",,"33,312,811","434,470,501","16,321,297,794","7,487,755","97,428,635","539,709,880","8,735,069",,,,,,,,,,,,,,"-421,352,350",,,,,,,,,,,,,132,,,"64,794,890,962",,132,,,,,"4,900,155,221","1,496,967,275",,,,"25,259,049,826","2,413,176,471",,"3,560,838,544",,"-215,621","3,561,054,165","5,974,015,015",,,"90,053,940,788",,,
[013580],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,980,110,728",,,,,,,,,,,,,,,,,,,,,,,,,,,"24,162,204,766",,,,,,,,,,,,,,,,,,"814,427,631",,,,,,,,,,,,,"1,738",,,"491,663,128,019",,,,,,,"4,742,757,303","3,253,044,751",,,,"48,142,315,494","6,659,224,497",,"15,458,181,998",,"586,723,541","14,871,458,457","22,117,406,495",,,"539,805,443,513",,,
[011780],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"143,531,539,347",,,,,"10,222,550,577","6,528,299,989",,,,,,,,,,,,,,,,,,,,,"41,707,308,118",,,,,,,,,,,,,,,,,,"10,243,076,588",,,,,,,,,,,,,"4,082","4,064",18,"1,085,475,843,847",,,,,,,"19,976,038,129","5,321,665,527",,,,"185,238,847,465","29,367,029,543",,"113,959,549,351",,"26,777,101","113,932,772,250","142,814,493,921","113,447,464,378","512,084,973","1,270,714,691,312",,,
[000270],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"761,672,000,000",,,,,,,,,,,,,,,,,,,"865,859,000,000",,,,,"594,079,000,000",,,,"57,778,000,000","160,004,000,000",,,,,,,,,,,,,,,,,,,,,,"1,627,531,000,000",,,,,,,,,,,,,,,,"78,803,000,000",,"82,548,000,000",,,,,,,,,,,,,"1,619",,,"10,222,740,000,000",,,,,,,,"-21,025,000,000",,,,"2,221,610,000,000","295,556,000,000",,"649,104,000,000",,,"649,104,000,000","944,660,000,000",,,"12,444,350,000,000",,,
[089600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,123,174,300","8,037,547,138",,,,,"18,276,763","169,288",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,628,125",,,,,,,,,,,,,639,,,,,,,,,,"242,047,882","359,598,677",,,,,"1,898,416,726",,"6,298,416,807",,"701,751,492","5,596,665,315","8,196,833,533",,,"28,160,721,438",,,
[004270],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,143,527,954",,,,,"69,893,179","1,926,889",,,,,,,,,,,,,,,,,,,,,"4,679,824,114",,,,,,,,,,,,,,,,,,"3,340,376",,,,,,,,,,,,,,34,,"14,005,567,159",,,,,,,"1,571,024,275","1,621,501,467",,,,"5,823,352,068","331,704,288",,"933,607,524",,"-3,006,725","936,614,249","1,265,311,812",,,"19,828,919,227",,,
[000320],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"649,738,411",,,,,"1,089,498,271","816,310,544",,,,,,,,,,,,,,,,,,,,,"43,921,318,981",,,,,,,,,,,,,,-153,,,,"113,019,542",,,,,,,,,,,,,-154,,,"148,786,314,104",,,,,,,"2,457,504,287","2,078,286,644",,,,"44,571,057,392","3,375,832,108",,"811,354,806",,"2,419,899,906","-1,608,545,100","4,187,186,914",,,"193,357,371,496",,,
[004370],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,609,039,881",,,,,"3,849,978,886","630,027,244",,,,,,,,,,,,,,,,,,,,,"149,956,898,960",,,,,,,,,,,,,,,,,,"-64,339,873",,,,,,,,,,,,,"5,022",,,"407,006,485,199",,"5,022",,,,,"2,364,376,410","5,878,745,154",,,,"181,565,938,841","9,142,839,849",,"29,136,180,545",,"95,896,692","29,040,283,853","38,279,020,394",,,"588,572,424,040",,,
[054050],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,462,339,200",,,,,"896,702,459","472,960,838",,,,,,,,,,,,,,,,,,,,,"12,373,202,299",,,,,,,,,,,,,,,,,,,,,,,"-21,780,466",,,,,,,,219,,,"13,445,013,161",,219,,,,,"387,145,436","595,282,059",,,,"15,835,541,499","600,715,869",,"3,493,501,575",,,,"4,094,217,444",,,"29,280,554,660",,,
[064260],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,625,295,043",,,,,"4,180,190,445","627,384,273",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,"1,665,179,256","353,197,007",,,,,"1,834,846,837",,"16,845,281,923",,"-579,372,098","17,424,654,021","14,546,861,071","12,712,014,234","4,133,267,689","43,390,276,693",,,
[019680],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,435,990,371",,,,,"9,464,697,270","2,466,413,665",,,,,,,,,,,,,,,,,,,,,"28,624,306,950",,,,,,,129,,,,128,,,,,,,"698,590,286",,,,,,,,,,,,,,,,"158,417,145,658",,,,,,,"979,753,468","66,084,342",,"1,024,264,794",,"36,793,401,677","3,688,253,361",,"11,552,423,790",,"279,824,496","11,272,599,294","15,240,677,151",,,"195,210,547,335",,,
[006370],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,439,024,128",,,,,"63,005,285","80,747,633",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-526,,,,,-526,,,,,"1,745,320,255","937,133,696",,,,,"484,477,058",,"-3,749,430,093",,"269,155,333","-4,018,585,426","-3,264,953,035",,,"29,348,208,899",,,
[000210],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240,888,039,914",,,,,"24,687,045,011","17,015,172,592",,,,,,,,,,,,,,,,,,,,,"157,213,187,136",,,,,,,,,,,,,,,,,,"66,078,354,662",,,,,,,,,,,,,"5,725",,,"1,923,968,165,786",,"5,738",,,,,"28,866,711,203","28,371,887,291",,,,"398,101,227,050","77,761,921,080",,"236,381,522,003",,"15,336,185,404","221,045,336,599","314,143,443,083",,,"2,322,069,392,836",,,
[045390],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,212,102,988",,,,,"510,650,514","-1,217,237",,,,,,,,,,,,,,,,,,,,,"3,852,573,080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,"16,193,237,105",,,,,,,"30,821,987","134,684,838",,,,"5,064,676,068","220,875,538",,"1,606,958,052",,"-41,434,873","1,648,392,925","1,827,833,590",,,"21,257,913,173",,,
[047040],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98,535,609,648",,,,,"58,223,053,031","63,402,585,588",,,,,,,,,,,,,,,,,,,,,"114,667,287,962",,,,,,,,,,,,,,,,,,"1,911,178,179",,,,,,,,,,,,,137,,,"1,817,671,172,946",,137,,,,,"31,378,592,732","13,235,847,339",,,,"213,202,897,610","27,697,906,851",,"49,426,603,026",,"-7,007,897,477","56,434,500,503","77,124,509,877",,,"2,030,874,070,556",,,
[042660],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"199,622,057,001",,,,,"94,301,733,956","10,695,867,031",,,,,,,,,,,,,,,,,,,,,"62,327,715,214",,,,,,,,,,,,,,,,,,"432,407,165",,,,,,,,,,,,,"1,766",,,"1,810,175,669,720",,"1,183",,,,,"191,841,433,795","104,661,907,775",,,,"261,949,772,215","1,305,576,976",,"195,175,228,095",,,"195,175,228,095","196,480,805,071",,,"2,072,125,441,935",,,
[000430],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,737,879,992",,,,,"5,996,885,607","1,668,421,502",,,,,,,,,,,,,,,,,,,,,"16,738,865,093",,,,,,,,,,,,,,,,,,"305,642,904",,,,,,,,,,,,,44,,,"224,558,367,166",,,,,,,"2,329,462,145","845,935,708",,,,"19,484,529,189","1,834,582,494",,"4,053,878,070",,"1,335,125,189","2,718,752,881","5,888,460,564",,,"244,042,896,355",,,
[005710],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,229,451,479",,,,,"5,690,209,120","1,210,824,751",,,,,,,,,,,,,,,,,,,,,"5,233,969,819",,,,,,,,,,,,,,,,,,"-27,419,770",,,,,,,,,,,,,390,,,"155,857,191,059",,390,,,,,"231,023,074","1,296,864,250",,,,"9,463,421,298","1,927,349,993",,"7,819,907,261",,"2,810,410","7,817,096,851","9,747,257,254",,,"165,320,612,357",,,
[100130],,,,,,,,"6,239,520,207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-744,008,055",,,,,,,,,,,,,"6,644,844,430",,,"100,587,000",,,,,,,,,,,"7,098,352,273",,,,,,,,,,"59,513,851,975",,,,,,,,"622,623,128",,,,,,,,,,,"65,362,284,970",,8,,,"65,753,372,182",,8,,,,,"850,620,102","979,252,081",,,,"6,354,344,218","189,730,092",,"-344,505,063",,"-786,602,242","442,097,179","-154,774,971","-344,505,063",,"72,107,716,400",,,
