,dart_AdvertisingExpenses,dart_AllowanceForOtherDoubtfulAccounts,dart_AmortisationExpense,dart_BadDebtExpenses,dart_Commissions,dart_CommunicationExpenses,dart_ConferenceExpenses,dart_CostOfSalesFromConstruction,dart_CostOfSalesFromConstructionContracts,dart_CostOfSalesFromRenderingOfServices,dart_CostOfSalesFromRenderingOfServicesCommission,dart_CostOfSalesFromRenderingOfServicesProcession,dart_CostOfSalesFromRenderingOfServicesRental,dart_CostOfSalesFromRenderingOfServicesTransportation,dart_CostOfSalesFromSaleOfGoods,dart_CostOfSalesFromSaleOfGoodsMerchandises,dart_CostOfSalesFromSaleOfGoodsProduct,dart_CostOfSalesFromSaleOfGoodsRealEstate,dart_CostOfSalesFromServices,dart_DepreciationExpense,dart_DividendIncome,dart_DividendIncomeNonOperating,dart_Donations,dart_EmployeeBenefits,dart_EngagementExpenses,dart_EntertainmentExpenses,dart_ExclusiveLineUseExpense,dart_ExpensesOfProvisionsForRestoration,dart_ExportOverallExpense,dart_FreightExpenses,dart_GainOnForeignExchangeTranslations,dart_GainsForeignCurrencyTransactions,dart_GainsFromCommission,dart_GainsFromFinancialGuaranteeFinancialIncome,dart_GainsFromGovernmentGrants,dart_GainsFromRedemptionOfBondsFinancialIncome,dart_GainsOnDisposalsOfAvailableForSaleFinancialAssets,dart_GainsOnDisposalsOfFairValueFinancialAsset,dart_GainsOnDisposalsOfFairValueFinancialAssetFinancialIncome,dart_GainsOnDisposalsOfHeldForTradingFinancialAssets,dart_GainsOnDisposalsOfIntangibleAssets,dart_GainsOnDisposalsOfInventory,dart_GainsOnDisposalsOfInvestmentProperty,dart_GainsOnDisposalsOfPropertyPlantAndEquipment,dart_GainsOnForeignCurrencyTransactionsFiancialIncome,dart_GainsOnForeignExchangeTranslationsFinancialIncome,dart_GainsOnTransactionOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnTransactionOfForeignExchangeForwardFinancialIncome,dart_GainsOnValuationOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnValuationOfFairValueFinancialAsset,dart_GainsOnValuationOfFairValueFinancialAssetFinancialIncome,dart_GainsOnValuationOfForeignExchangeForwardFinancialIncome,dart_GainsOnValuationOfHeldForTradingFinancialAssets,dart_GainsOnValuationOfLongTermFinancialInstruments,dart_GainsOnValuationOfShortTermInvestmentAssetsFinancialIncome,dart_ImpairmentLossRecoveryOfAccountsReceivables,dart_ImpairmentLossesOnAvailableForSaleFinancialAssetsFinancialExpense,dart_ImpairmentLossesOnIntangibleAssets,dart_InsurancePremiums,dart_InterestExpenseFinanceExpense,dart_InterestIncomeFinanceIncome,dart_LeaseholdAdministrationExpense,dart_LentIncome,dart_LossOnForeignExchangeTranslations,dart_LossesForeignCurrencyTransactions,dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,dart_LossesOnDisposalOfFairValueFinancialLiabilities,dart_LossesOnDisposalOfHeldForTradingFinancialAssets,dart_LossesOnDisposalOfIntangibleAssets,dart_LossesOnDisposalsOfFairValueFinancialAssetFinancialExpense,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,dart_LossesOnDispositionOfReceivablesFinancialExpense,dart_LossesOnForeignCurrencyTransactionsFiancialExpense,dart_LossesOnForeignExchangeTranslationsFinancialExpense,dart_LossesOnTransactionOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnTransactionOfForeignExchangeForwardFinancialExpense,dart_LossesOnValuationOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnValuationOfFairValueFinancialAsset,dart_LossesOnValuationOfFairValueFinancialAssetFinancialExpense,dart_LossesOnValuationOfFairValueFinancialLiabilities,dart_LossesOnValuationOfForeignExchangeForwardFiancialExpense,dart_LossesOnValuationOfHeldForTradingFinancialAssets,dart_MembershipExpenses,dart_MiscellaneousExpenses,dart_MiscellaneousIncome,dart_MiscellaneousLosses,dart_NetworkContactSettleExpense,dart_OperatingExpenses,dart_OperatingIncomeLoss,dart_OrdinaryDevelopmentExpense,dart_OtherCostOfSales,dart_OtherFinancialExpenses,dart_OtherFinancialIncome,dart_OtherGains,dart_OtherLosses,dart_PackingExpenses,dart_ProductWarrantyExpensesRecovery,dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,dart_ProvisionForSeveranceIndemnities,dart_PublicationExpenses,dart_RentalExpenses,dart_RepairExpenses,dart_RevenueFromConstruction,dart_RevenueFromRenderingOfServicesCommission,dart_RevenueFromRenderingOfServicesProcession,dart_RevenueFromRenderingOfServicesRental,dart_RevenueFromRenderingOfServicesTransportation,dart_RevenueFromSaleOfGoodsMerchandise,dart_RevenueFromSaleOfGoodsProduct,dart_RevenueFromSaleOfGoodsRealEstate,dart_RevenueFromServices,dart_ReversalsOfAllowanceForOtherDoubtfulAccounts,dart_ReversalsOfInventories,dart_SalariesWages,dart_SalesPromotionExpenses,dart_SamplesExpenses,dart_SupplyExpenses,dart_TaxesDues,dart_TotalSellingGeneralAdministrativeExpenses,dart_TrainingExpenses,dart_TravelExpenses,dart_UtilityExpenses,dart_VehicleMaintenanceExpenses,dart_WarrantyExpenses,dart_WritedownsOfPropertyPlantAndEquipment,entity_BasicEarningsLossPerShare,entity_BasicEarningsLossPerShareFromContinuingOperations,entity_BasicEarningsLossPerShareFromDiscontinuedOperations,entity_CostOfSales,entity_DilutedEarningsLossPerShare,entity_DilutedEarningsLossPerShareFromContinuingOperations,entity_DilutedEarningsLossPerShareFromDiscontinuedOperations,entity_EarningsPerShareAbstract,entity_FinanceCosts,entity_FinanceIncome,entity_GrossProfit,entity_IncomeStatementAbstract,entity_OperatingExpenses,entity_OperatingIncomeLoss,entity_OtherGains,entity_OtherLosses,entity_ProfitLoss,entity_ProfitLossAttributableToAbstract,entity_ProfitLossAttributableToNoncontrollingInterests,entity_ProfitLossAttributableToOwnersOfParent,entity_Revenue,entity_TotalSellingGeneralAdministrativeExpenses,ifrs-full_BasicEarningsLossPerShare,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs-full_CostOfSales,ifrs-full_DilutedEarningsLossPerShare,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs-full_EarningsPerShareAbstract,ifrs-full_FinanceCosts,ifrs-full_FinanceIncome,ifrs-full_GrossProfit,ifrs-full_IncomeTaxExpenseContinuingOperations,ifrs-full_ProfitLoss,ifrs-full_ProfitLossAttributableToAbstract,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,ifrs-full_ProfitLossAttributableToOwnersOfParent,ifrs-full_ProfitLossBeforeTax,ifrs-full_ProfitLossFromContinuingOperations,ifrs-full_ProfitLossFromDiscontinuedOperations,ifrs-full_Revenue,ifrs_BasicEarningsLossPerShare,ifrs_BasicEarningsLossPerShareFromContinuingOperations,ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs_CostOfSales,ifrs_DifferenceBetweenCarryingAmountOfNoncashAssetsDistributedAndCarryingAmountOfDividendsPayable,ifrs_DilutedEarningsLossPerShare,ifrs_DilutedEarningsLossPerShareFromContinuingOperations,ifrs_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs_EarningsPerShareAbstract,ifrs_EmployeeBenefitsExpense,ifrs_FinanceCosts,ifrs_FinanceIncome,ifrs_GainsArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs_GainsLossesArisingFromDifferenceBetweenPreviousCarryingAmountAndFairValueOfFinancialAssetsReclassifiedAsMeasuredAtFairValue,ifrs_GainsLossesOnNetMonetaryPosition,ifrs_GrossProfit,ifrs_IncomeTaxExpenseContinuingOperations,ifrs_OtherRevenue,ifrs_ProfitLoss,ifrs_ProfitLossAttributableToAbstract,ifrs_ProfitLossAttributableToNoncontrollingInterests,ifrs_ProfitLossAttributableToOwnersOfParent,ifrs_ProfitLossBeforeTax,ifrs_ProfitLossFromContinuingOperations,ifrs_ProfitLossFromDiscontinuedOperations,ifrs_Revenue,ifrs_RevenueFromConstructionContracts,ifrs_RevenueFromRenderingOfServices,ifrs_RevenueFromSaleOfGoods
[024120],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,504,523,246",,,,,"160,010,965","4,926,073",,,,,,,,,,,,,,,,,,,,,,,,"1,615,604,079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,,,"32,858,803,432",,,,,,,"914,829,385","852,057,154",,,,"4,120,127,325","386,545,420",,"2,210,290,487",,,"2,210,290,487","2,596,835,907",,,"36,978,930,757",,,
[083470],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"479,842,047","2,306,602,092",,,,,,,,,,,,,,"580,959,870","516,698,134",,,,,,,,,,,,"917,608,988","1,594,184,456",,,,,,,,,,,,,,,"-3,581,792,124",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,510,206,302",,,,,,,,,,,,,,,,,,"1,712,673,942",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-152,,,"23,382,825,593",,-152,,,,,"3,092,753,314","3,303,142,273",,,,"4,757,347,075","-142,875,054",,"-4,817,803,089",,"-1,547,257,995","-3,270,545,094","-4,960,678,143",,,"28,140,172,668",,,
[003550],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"486,864,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61,969,000,000",,,,,,,,,,,,,,"2,395",,,,,,"10,777,000,000",,,,,,,"366,860,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"1,362,213,000,000",,,,,,,,,,,,"548,833,000,000","35,734,000,000","120,712,000,000","474,763,000,000",,"5,846,000,000","468,917,000,000","481,521,000,000","445,787,000,000","28,976,000,000","1,911,046,000,000","838,079,000,000","458,254,000,000","127,141,000,000"
[001120],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54,430,890,539",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"138,036,869,474",,,,,,,,,,,,,,,,,,"-2,421,748,665",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476,,,"2,157,362,355,105",,476,,,,,,,,,,"192,467,760,013","21,539,243,881",,"27,692,591,065",,"9,301,823,158","18,390,767,907","49,231,834,946",,,"2,349,830,115,118",,,
[051900],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"267,252,525,508",,,,,"12,108,807,825","19,279,168,939",,,,,,,,,,,,,,,,,,,,,,,,"722,550,175,826",,,,,,,,,,,,,,,,,,"-3,663,463,205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,019",,,"662,781,782,158",,"11,031",,,,,"3,290,196,777","1,365,518,249",,,,"989,802,701,334","67,072,183,484",,"187,421,839,177",,"2,764,281,147","184,657,558,030","254,494,022,661",,,"1,652,584,483,492",,,
[032640],,,,,"1,431,491,000,000",,,,,,,,,,,,,,,"415,202,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"211,071,000,000",,,,,"14,787,000,000",,,,,,,,,,,,,,,,,,,,"211,275,000,000",,,,,"2,057,968,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,,,"711,699,000,000","14,786,000,000",,,,,,"30,647,000,000","8,746,000,000","-134,000,000",,,"2,269,039,000,000","51,960,000,000",,"137,077,000,000",,"-10,000,000","137,087,000,000","189,037,000,000",,,"2,980,738,000,000",,,
[011070],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,396,025,493",,,,,"61,991,670,986","43,434,828,292",,,,,,,,,,,,,,,,,,,,,,,,"138,418,944,774",,,,,,,,,,,,,,,,,,,,,,,,,,,,"76,898,286,344",,,,,,,,,,,,,,,,,,,,,671,,,"1,366,068,608,535",,671,,,,,"19,118,531,310","7,168,209,561",,,,"151,814,970,267","4,126,962,096",,"15,875,584,342",,,"15,875,584,342","20,002,546,438",,,"1,517,883,578,802",,,
[066570],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"770,969,000,000",,,,,"488,132,000,000","541,519,000,000",,,,,,,,,,,,,,,,,,,,,,,,"3,146,890,000,000",,,,,,,"1,585",,,,,,,,,,,"-105,696,000,000",,,,,,,,,,"301,016,000,000",,,,,,,,,,,,,,,,,,,,,,,,"11,101,452,000,000",,,,,,,"186,036,000,000","122,615,000,000",,,,"3,917,859,000,000","221,979,000,000",,"326,486,000,000",,"43,186,000,000","283,300,000,000","548,465,000,000",,,"15,019,311,000,000",,,
[108670],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,861,000,000",,,,,"4,459,000,000","4,658,000,000",,,,,,,,,,,,,,,,,,,,,,,,"175,956,000,000",,,,,,,,,,,,,,,,,,"-1,297,000,000",,,,,,,0,"-3,786,000,000",,,,,,,,,,,,,,,,,,,,,,,,686,-381,"651,251,000,000",,,697,-381,,,"10,541,000,000","103,000,000",,,,"197,817,000,000","3,087,000,000",,"3,054,000,000",,,,"9,927,000,000","6,840,000,000","-3,786,000,000","849,068,000,000",,,
[051910],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"703,291,000,000",,,,,"179,852,000,000","161,410,000,000",,,,,,,,,,,,,,,,,,,,,,,,"768,289,000,000",,,,,,,,,,,,,,"6,190",,,,"-1,200,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,580,273,000,000",,,,,,,"146,313,000,000","70,032,000,000",,,,"1,471,580,000,000","150,857,000,000",,"493,395,000,000",,"15,671,000,000","477,724,000,000","644,252,000,000",,,"7,051,853,000,000",,,
[104200],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,818,893,839",,,,,"48,730,070","4,884,574",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-221,438,227",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,,,,,127,,,,,"-17,773,472","342,969,009",,,,,"298,578,341",,"1,703,465,248",,"30,525,759","1,672,939,489","2,002,043,589",,,"22,870,761,095",,,
[010060],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"79,940,372,000",,,,,"38,869,253,000","1,145,167,000",,,,,,,,,,,,,,,,,,,,,,,,"48,844,512,000",,,,,,,,,,,,,,,,,,"916,692,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,245",,,"656,363,423,000",,"3,285",,,,,"41,201,321,000","22,316,988,000",,,,"128,784,884,000","20,952,677,000",,"77,500,544,000",,"118,652,000","77,381,892,000","99,696,817,000","78,744,140,000","-1,243,596,000","785,148,307,000",,,
[017670],"110,475,000,000",,,,"1,216,856,000,000",,,,,,,,,,,,,,,"767,722,000,000",,,,,,,"76,484,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"218,829,000,000","3,807,430,000,000","346,894,000,000",,,,,,,,,,,,"131,144,000,000",,,,,,,,,,"4,154,324,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,"46,265,000,000","351,403,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,863",,,,,"12,863",,,,"535,556,000,000","93,172,000,000","34,563,000,000",,,,,"248,741,000,000",,"914,301,000,000",,"-2,351,000,000","916,652,000,000","1,163,042,000,000",,,"4,154,324,000,000",,,
[063440],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"113,291,498",,,,,"23,740,418","46,230,008",,,,,,,,,,,,,,,,,,,,,,,,"1,151,457,841",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,3,"2,007,784,904",,,,,,,0,"49,923,337",,,,"1,264,749,339",0,,"220,381,078",,"-21,962,789","242,343,867","140,725,245","140,725,245","79,655,833","3,272,534,243",,,
[005610],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,728,024,215",,,,,"906,015,584","903,521,904",,,,,,,,,,,,,,,,,,,,,,,,"58,523,695,394",,,,,,,,,,,,,,,,,,"-630,262,566",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,462",,,"452,878,534,327",,,,,,,"1,219,168,388","321,256,277",,,,"88,734,402,005","3,348,108,240",,"11,854,234,978",,"5,512,518","11,848,722,460","15,202,343,218","11,854,234,978",0,"541,612,936,332",,,
[009450],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,141,896,799",,,,,"3,732,048,604","2,153,878,921",,,,,,,,,,,,,,,,,,,,,,,,"44,736,324,991",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414,,,"101,034,889,735",,414,,,,,"768,845,348","157,557,006",,,,"50,878,221,790","1,885,946,197",,"5,222,831,943",,,"5,222,831,943","7,108,778,140",,,"151,913,111,525",,,
[000050],"53,630,726",,"11,684,107","-4,642,286","12,335,653,950","13,705,999","10,069,545",,,,,,,,,,,,,"1,114,101,693","212,700",,,"100,192,333",,"58,998,999",,,,"344,322,570","824,778,125","113,797,138",,,,,,,,,,,,"936,453,675",,,,,,,,,,,,,,,"13,714,177","1,946,604,405","6,749,406",,,"709,462,161","628,058,193",,,,,,"31,492,675",,,,,,,,,,,,,"29,325,929","191,342,072","223,895,824",,,"11,126,956,160","6,291,833",,"1,268,988,109","108,456,509","2,066,371,010","1,592,908,853",,,,"60,101,794",,"7,681,548","113,593,673",,,,,,,,,,,,"772,633,202",,,"22,217,142","374,349,978","15,958,209,538","5,216,228","93,056,302","404,018,945","18,291,151",,,,,,,,,,,,,,"29,560,142",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,,,"64,980,634,128",,230,,,,,"3,215,592,514","115,418,615",,,,"27,085,165,698","2,321,163,264",,"6,311,540,252",,"-379,792","6,311,920,044","8,632,703,516",,,"92,065,799,826",,,
[013580],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,132,131,609",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,698,288,030",,,,,,,,,,,,,,,,,,"3,761,171,855",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,174",,,"541,630,165,737",,,,,,,"5,615,915,625","1,692,803,406",,,,"74,830,419,639","8,990,220,765",,"29,209,472,908",,"2,049,712,438","27,159,760,470","38,199,693,673",,,"616,460,585,376",,,
[011780],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"153,501,502,711",,,,,"25,563,136,610","15,338,845,410",,,,,,,,,,,,,,,,,,,,,,,,"44,734,332,837",,,,,,,,,,,,,,,,,,"41,174,629,815",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,284",,,"1,243,566,049,797",,,,,,,"33,678,214,024","9,930,208,251",,,,"198,235,835,548","5,708,695,444",,"175,443,722,509",,"94,960,465","175,348,762,044","181,152,417,953",,,"1,441,801,885,345",,,
[000270],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"729,348,000,000",,,,,,,,,,,,,,,,,,,,,,"1,030,509,000,000",,,,,"352,546,000,000",,,,"55,137,000,000","236,447,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"1,759,857,000,000",,,,,,,,,,,,,,,,"127,207,000,000",,"170,023,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828,,,"11,947,724,000,000",,,,,,,,"-72,070,000,000",,,,"2,112,403,000,000","112,506,000,000",,"331,897,000,000",,,"331,897,000,000","444,403,000,000",,,"14,060,127,000,000",,,
[089600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,304,639,464",,,,,"78,519,081","20,828,945",,,,,,,,,,,,,,,,,,,,,,,,"20,352,244,223",,,,,,,,,,,,,,,,,,"487,817,878",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555,,,,,,,,,,"110,214,048","390,872,612",,,,"26,656,883,687","1,335,773,580",,"5,345,023,284",,,,"6,680,796,864",,,,,,
[004270],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,490,189,820",,,,,"187,023,212","289,506,253",,,,,,,,,,,,,,,,,,,,,,,,"4,648,508,610",,,,,,,,,,,,,,,,,,"120,017,622",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,39,,"14,153,834,516",,,,,,,"3,523,057,902","3,308,201,933",,,,"6,138,698,430","235,539,113",,"1,057,329,319",,"-2,846,219","1,060,175,538","1,292,868,432",,,"20,292,532,946",,,
[095660],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,612,652,996",,,,,"1,227,574,121","111,098,432",,,,,,,,,,,,,,,,,,,,,,,,"25,566,259,444",,,,,,,,,,,,,,,,,,"-812,616,040",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388,,,"24,190,680,860",,,,,,,"501,730,488","2,671,053,015",,,,"35,178,912,440","3,454,075,666",,"8,853,126,672",,"609,679,656","8,243,447,016","12,307,202,338",,,"59,369,593,300",,,
[042420],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,529,150,840",,,,,"1,408,855,861","1,498,752,404",,,,,,,,,,,,,,,,,,,,,,,,"26,994,928,913",,,,,,,,,,,,,,,,,,"433,847,607",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,,,"26,024,166,581",,,,,,,"5,192,828,615","6,239,310,704",,,,"36,524,079,753","3,118,983,659",,"8,509,292,348",,"6,466,866,336","2,042,426,012","11,628,276,007",,,"62,548,246,334",,,
[000320],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,141,717,366",,,,,"675,448,085","553,671,866",,,,,,,,,,,,,,,,,,,,,,,,"46,114,076,204",,,,,,,,,,,,,,97,,,,"-267,066,145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,"176,191,521,187",,,,,,,"2,855,567,571","2,226,747,527",,,,"54,255,793,570","4,961,212,147",,"6,346,263,142",,"5,350,153,790","996,109,352","11,307,475,289",,,"230,447,314,757",,,
[004370],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,462,689,608",,,,,"4,709,044,303","518,627,738",,,,,,,,,,,,,,,,,,,,,,,,"146,436,830,937",,,,,,,,,,,,,,,,,,"-17,045,371",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,327",,,"379,869,622,419",,"1,327",,,,,"2,791,992,413","3,914,774,031",,,,"152,899,520,545","4,156,370,440",,"7,602,471,980",,"-72,966,873","7,675,438,853","11,758,842,420",,,"532,769,142,964",,,
[054050],"287,941,273",,"48,354,566","-83,692,157","1,174,763,664","34,272,214",,,,,,,,,,,,,,"520,467,131",0,,"29,413,340","957,621,934",,"134,623,177",,,,"383,102,082",,,,,,,,,,,,,,"541,582,660","289,693,945","884,234,371",,"5,013,050",,,,"17,336,126",,,,,0,,"164,633,486","141,205,002","46,294,512",,"768,970,614",,,,,,,,"575,337",,"487,592,270","261,689,003",,0,,,,,"63,354,333",,,,"211,530,777","29,656,539",,,"432,249,666","3,047,601,370",,,,"1,522,084,051","414,146,179","7,072,138",,,"233,546,015","10,582,732","66,591,424","88,281,338",,,,,,,,,,,,"3,836,608,984","93,144,353",,"20,385,267","179,396,056","12,019,454,211","10,216,286","313,934,739","154,194,624","223,101,569",,,,,,"5,880,458,391",,,,,,0,,,,,,"62,591,000","51,817,322",,,,"8,598,409,922","22,225,351",,,,,,,,,,,,,,,,,,,,,133,,,"17,078,784,763",,133,,,,,"953,840,608","1,242,572,004",,,,"12,451,703,877","-292,167,268",,"2,121,086,202",,,,"1,828,918,934",,,"29,530,488,640",,,
[064260],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,899,225,095",,,,,"2,902,612,422","2,578,491,798",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,036,032,469","342,900,382",,,,,"1,665,597,044",,"613,896,608",,"-1,443,309,903","2,057,206,511","1,705,056,797","39,459,753","574,436,855","43,990,094,976",,,
[019680],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,712,581,603",,,,,"4,483,571,270","4,765,340,348",,,,,,,,,,,,,,,,,,,,,,,,"26,718,193,930",,,,,,,108,,,,108,,,,,,,"907,503,771",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"155,549,259,039",,,,,,,"167,201,595","307,068,530",,"1,759,461,512",,"37,676,981,746","3,435,428,217",,"9,802,596,027",,"379,930,655","9,422,665,372","13,238,024,244",,,"193,226,240,785",,,
