,dart_AdvertisingExpenses,dart_AllowanceForOtherDoubtfulAccounts,dart_AmortisationExpense,dart_AmortizationOnNegativeGoodwill,dart_BadDebtExpenses,dart_Commissions,dart_CommunicationExpenses,dart_ConferenceExpenses,dart_CostOfSalesFromConstruction,dart_CostOfSalesFromConstructionContracts,dart_CostOfSalesFromRenderingOfServices,dart_CostOfSalesFromRenderingOfServicesCommission,dart_CostOfSalesFromRenderingOfServicesProcession,dart_CostOfSalesFromRenderingOfServicesRental,dart_CostOfSalesFromRenderingOfServicesTransportation,dart_CostOfSalesFromSaleOfGoods,dart_CostOfSalesFromSaleOfGoodsMerchandises,dart_CostOfSalesFromSaleOfGoodsProduct,dart_CostOfSalesFromSaleOfGoodsRealEstate,dart_CostOfSalesFromServices,dart_DepreciationExpense,dart_DividendIncome,dart_DividendIncomeNonOperating,dart_Donations,dart_EmployeeBenefits,dart_EngagementExpenses,dart_EntertainmentExpenses,dart_ExclusiveLineUseExpense,dart_ExpenseForManagementOfAffairs,dart_ExpensesOfProvisionsForRestoration,dart_ExportOverallExpense,dart_FreightExpenses,dart_GainOnForeignExchangeTranslations,dart_GainsForeignCurrencyTransactions,dart_GainsFromCommission,dart_GainsFromFinancialGuaranteeFinancialIncome,dart_GainsOnDisposalsOfAvailableForSaleFinancialAssets,dart_GainsOnDisposalsOfAvailableForSaleFinancialAssetsFinancialIncome,dart_GainsOnDisposalsOfFairValueFinancialAsset,dart_GainsOnDisposalsOfFairValueFinancialAssetFinancialIncome,dart_GainsOnDisposalsOfHeldForTradingFinancialAssets,dart_GainsOnDisposalsOfIntangibleAssets,dart_GainsOnDisposalsOfInventory,dart_GainsOnDisposalsOfInvestmentProperty,dart_GainsOnDisposalsOfOtherNonCurrentAssets,dart_GainsOnDisposalsOfPropertyPlantAndEquipment,dart_GainsOnForeignCurrencyTransactionsFiancialIncome,dart_GainsOnForeignExchangeTranslationsFinancialIncome,dart_GainsOnSaleOfInvestmentsInAssociates,dart_GainsOnTransactionOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnTransactionOfForeignExchangeForwardFinancialIncome,dart_GainsOnValuationOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnValuationOfDerivativeLiabilitiesFinancialIncome,dart_GainsOnValuationOfFairValueFinancialAsset,dart_GainsOnValuationOfFairValueFinancialAssetFinancialIncome,dart_GainsOnValuationOfForeignExchangeForwardFinancialIncome,dart_GainsOnValuationOfHeldForTradingFinancialAssets,dart_GainsOnValuationOfInvestmentAssets,dart_GainsOnValuationOfLongTermFinancialInstruments,dart_GainsOnValuationOfShortTermInvestmentAssetsFinancialIncome,dart_ImpairmentLossesOnAssociates,dart_ImpairmentLossesOnAvailableForSaleFinancialAssets,dart_ImpairmentLossesOnAvailableForSaleFinancialAssetsFinancialExpense,dart_ImpairmentLossesOnIntangibleAssets,dart_InsurancePremiums,dart_InterestExpenseFinanceExpense,dart_InterestIncomeFinanceIncome,dart_LeaseholdAdministrationExpense,dart_LentIncome,dart_LossOnForeignExchangeTranslations,dart_LossesForeignCurrencyTransactions,dart_LossesFromRedemptionOfBonds,dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,dart_LossesOnDisposalOfAvailableForSaleFinancialAssets,dart_LossesOnDisposalOfFairValueFinancialLiabilities,dart_LossesOnDisposalOfHeldForTradingFinancialAssets,dart_LossesOnDisposalOfIntangibleAssets,dart_LossesOnDisposalOfInvestmentProperty,dart_LossesOnDisposalsOfAvailableForSaleFinancialAssetsFinancialExpense,dart_LossesOnDisposalsOfFairValueFinancialAssetFinancialExpense,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,dart_LossesOnDispositionOfReceivablesFinancialExpense,dart_LossesOnForeignCurrencyTransactionsFiancialExpense,dart_LossesOnForeignExchangeTranslationsFinancialExpense,dart_LossesOnLitigationSettlements,dart_LossesOnTransactionOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnTransactionOfForeignExchangeForwardFinancialExpense,dart_LossesOnValuationOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnValuationOfFairValueFinancialAsset,dart_LossesOnValuationOfFairValueFinancialAssetFinancialExpense,dart_LossesOnValuationOfFairValueFinancialLiabilities,dart_LossesOnValuationOfForeignExchangeForwardFiancialExpense,dart_LossesOnValuationOfHeldForTradingFinancialAssets,dart_MembershipExpenses,dart_MiscellaneousExpenses,dart_MiscellaneousIncome,dart_MiscellaneousLosses,dart_NetworkContactSettleExpense,dart_OperatingExpenses,dart_OperatingIncomeLoss,dart_OrdinaryDevelopmentExpense,dart_OtherCostOfSales,dart_OtherFinancialExpenses,dart_OtherFinancialIncome,dart_OtherGains,dart_OtherLosses,dart_PackingExpenses,dart_ProductWarrantyExpensesRecovery,dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,dart_ProvisionForSeveranceIndemnities,dart_PublicationExpenses,dart_RentalExpenses,dart_RepairExpenses,dart_RevenueFromConstruction,dart_RevenueFromRenderingOfServicesCommission,dart_RevenueFromRenderingOfServicesProcession,dart_RevenueFromRenderingOfServicesRental,dart_RevenueFromRenderingOfServicesTransportation,dart_RevenueFromSaleOfGoodsMerchandise,dart_RevenueFromSaleOfGoodsProduct,dart_RevenueFromSaleOfGoodsRealEstate,dart_RevenueFromServices,dart_ReversalOfImpairmentLossesOnIntangibleAssets,dart_ReversalsOfAllowanceForOtherDoubtfulAccounts,dart_ReversalsOfInventories,dart_SalariesWages,dart_SalesPromotionExpenses,dart_SamplesExpenses,dart_SupplyExpenses,dart_TaxesDues,dart_TotalSellingGeneralAdministrativeExpenses,dart_TrainingExpenses,dart_TravelExpenses,dart_UtilityExpenses,dart_VehicleMaintenanceExpenses,dart_WarrantyExpenses,entity_BasicEarningsLossPerShare,entity_BasicEarningsLossPerShareFromContinuingOperations,entity_BasicEarningsLossPerShareFromDiscontinuedOperations,entity_CostOfSales,entity_DilutedEarningsLossPerShare,entity_DilutedEarningsLossPerShareFromContinuingOperations,entity_DilutedEarningsLossPerShareFromDiscontinuedOperations,entity_EarningsPerShareAbstract,entity_FinanceCosts,entity_FinanceIncome,entity_GrossProfit,entity_IncomeStatementAbstract,entity_OperatingExpenses,entity_OperatingIncomeLoss,entity_OtherGains,entity_OtherLosses,entity_ProfitLoss,entity_ProfitLossAttributableToAbstract,entity_ProfitLossAttributableToNoncontrollingInterests,entity_ProfitLossAttributableToOwnersOfParent,entity_ProfitLossFromContinuingOperations,entity_ProfitLossFromDiscontinuedOperations,entity_Revenue,entity_TotalSellingGeneralAdministrativeExpenses,ifrs_BasicEarningsLossPerShare,ifrs_BasicEarningsLossPerShareFromContinuingOperations,ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs_CostOfSales,ifrs_DilutedEarningsLossPerShare,ifrs_DilutedEarningsLossPerShareFromContinuingOperations,ifrs_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs_EarningsPerShareAbstract,ifrs_EmployeeBenefitsExpense,ifrs_FinanceCosts,ifrs_FinanceIncome,ifrs_GainsArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs_GainsLossesArisingFromDifferenceBetweenPreviousCarryingAmountAndFairValueOfFinancialAssetsReclassifiedAsMeasuredAtFairValue,ifrs_GainsLossesOnNetMonetaryPosition,ifrs_GrossProfit,ifrs_IncomeTaxExpenseContinuingOperations,ifrs_OtherRevenue,ifrs_ProfitLoss,ifrs_ProfitLossAttributableToAbstract,ifrs_ProfitLossAttributableToNoncontrollingInterests,ifrs_ProfitLossAttributableToOwnersOfParent,ifrs_ProfitLossBeforeTax,ifrs_ProfitLossFromContinuingOperations,ifrs_ProfitLossFromDiscontinuedOperations,ifrs_Revenue,ifrs_RevenueFromConstructionContracts,ifrs_RevenueFromRenderingOfServices,ifrs_RevenueFromSaleOfGoods,ifrs_SharebasedPaymentTransactions
[024120],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,969,432,329",,,,,"-8,886,375","11,544,248",,,,,,,,,,,,,,,,,,,,,,,,,"2,788,057,651",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343,,,"34,925,047,196",,,,,,"706,783,076","1,344,813,663",,,,"6,757,489,980","639,676,798",,"3,947,355,495",,,"3,947,355,495","4,587,032,293",,,"41,682,537,176",,,,
[083470],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,992,386,084","628,656,828",,,,,,,,,,,,,,,,,,"412,578,173","220,765,216",,,,,,,,,,,,,,,,"1,932,585,236","144,970,599",,,,,,,,,,,,,,,,"-619,321,547",,,,,,"140,348,352",,,,,,,,,,,,,,,,,,,,,,,,,"2,661,473,528",,,,,,,,,,,,,,,,,"174,844,089",,,,,,,,,,,,,-106,,,"21,806,052,380",-106,,,,,"2,490,134,008","2,841,808,128",,,,"2,656,006,652","1,969,954,761",,"-2,262,703,064",,,"-2,262,703,064","-292,748,303",,,"24,462,059,032",,,,
[003550],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"574,188,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94,785,000,000",,,,,,,,,,,,,"4,635",,,,,,"14,490,000,000",,,,,,,,,"385,026,000,000",,,,,"2,301,238,000,000",,,,,,,,,,,"668,973,000,000","162,895,000,000","120,523,000,000","834,971,000,000",,"13,169,000,000","821,802,000,000","981,005,000,000","818,110,000,000","16,861,000,000","2,970,211,000,000","828,380,000,000","450,979,000,000","1,185,303,000,000",
[001120],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64,991,686,464",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"133,526,033,559",,,,,,,,,,,,,,,,,"-938,309,090",,,,,,,,,,,,,568,,,"3,113,309,794,138",568,,,,,,,,,,"198,517,720,023","24,424,824,776",,"30,764,174,113",,"8,816,740,962","21,947,433,151","55,188,998,889",,,"3,311,827,514,161",,,,
[051900],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"252,811,112,078",,,,,"4,754,362,014","10,236,921,098",,,,,,,,,,,,,,,,,,,,,,,,,"622,795,789,676",,,,,,,,,,,,,,,,,"1,230,999,320",,,,,,,,,,,,,"11,005",,,"695,148,667,471","11,018",,,,,"3,273,900,887","790,840,262",,,,"875,606,901,754","58,458,700,010",,"187,617,791,679",,"3,174,789,436","184,443,002,243","246,076,491,689",,,"1,570,755,569,225",,,,
[032640],,,,,,"1,531,203,000,000",,,,,,,,,,,,,,,"420,638,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"214,134,000,000",,,,,"19,772,000,000","22,573,000,000",,,,,,,,,,,,,,,,,,,,"210,302,000,000",,,,,"2,162,143,000,000",,,,,,,,,,,,,,,,,"-9,000,000",,,,,,,,,,,,,327,,,"683,313,000,000",,,,,,"33,144,000,000","5,982,000,000",,,,"2,376,277,000,000","41,361,000,000",,"142,801,000,000",,"-31,000,000","142,832,000,000","184,162,000,000",,,"3,059,590,000,000",,,,
[011070],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55,928,066,037",,,,,"20,928,957,828","26,394,152,999",,,,,,,,,,,,,,,,,,,,,,,,,"139,409,450,156",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74,991,547,072","1,471",,,"1,591,906,684,402","1,471",,,,,"10,956,967,391","2,839,683,917",,,,"195,337,516,193","7,538,048,861",,"34,807,538,531",,,"34,807,538,531","42,345,587,392",,,"1,787,244,200,595",,,,
[066570],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"516,093,000,000",,,,,"250,854,000,000","354,735,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"3,088,069,000,000",,,,,,"1,778",,,,,,,,,,,"165,609,000,000",,,,,,,,,,,,"342,927,000,000",,,,"11,619,978,000,000",,,,,,"193,826,000,000","131,700,000,000",,,,"3,604,162,000,000","179,556,000,000",,"336,139,000,000",,"18,028,000,000","318,111,000,000","515,695,000,000",,,"15,224,140,000,000",,,,
[108670],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,917,000,000",,,,,"4,174,000,000","6,031,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"174,638,000,000",,,,,,,,,,,,,,,,,"-497,000,000",,,,,,,0,"-233,000,000",,,,,,"2,127",-24,"641,335,000,000",,"2,139",-24,,,"7,978,000,000","2,827,000,000",,,,"213,555,000,000","10,177,000,000",,"21,002,000,000",,,"21,002,000,000","31,412,000,000","21,235,000,000","-233,000,000","854,890,000,000",,,,
[051910],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"789,698,000,000",,,,,"114,325,000,000","209,050,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"667,256,000,000",,,,,,,,,,,,,"6,811",,,,"662,000,000",,,,,,,,,,,,,,,,"4,940,129,000,000",,,,,,"62,850,000,000","69,595,000,000",,,,"1,456,954,000,000","156,928,000,000",,"545,452,000,000",,"24,500,000,000","520,952,000,000","702,380,000,000",,,"6,397,083,000,000",,,,
[104200],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,880,396,426",,,,,"49,821,871","10,136,740",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-556,532,583",,,,,,,,,,,,,-227,,,,-227,,,,,"-2,509,614","170,655,092",,,,,"-29,486,552",,"-3,194,592,620",,"-78,769,723","-3,115,822,897","-3,224,079,172",,,"23,248,956,917",,,,
[010060],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"79,448,005,000",,,,,"4,849,849,000","7,234,513,000",,,,,,,,,,,,,,,,,,,,,,,,,"45,989,308,000",,,,,,,,,,,,,,,,,"-678,852,000",,,,,,,,,,,,,"1,774",,,"816,470,796,000","1,780",,,,,"33,575,767,000","17,525,971,000",,,,"125,437,313,000","18,213,447,000",,"41,922,211,000",,"-385,143,000","42,307,354,000","60,334,693,000","42,121,246,000","-199,035,000","941,908,109,000",,,,
[017670],"128,356,000,000",,,,,"1,372,781,000,000",,,,,,,,,,,,,,,"777,663,000,000",,,,,,,"86,636,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"224,143,000,000","4,050,329,000,000","392,410,000,000",,,,,,,,,,,,"129,367,000,000",,,,,,,,,,"4,442,739,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,"38,041,000,000","343,944,000,000",,,,,,,,,,,,"11,271",,,,"11,271",,,,"509,511,000,000","80,444,000,000","31,153,000,000",,,,,"211,084,000,000",,"792,967,000,000",,"-2,859,000,000","795,826,000,000","1,004,051,000,000",,,"4,442,739,000,000",,,,
[063440],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"668,715,097",,,,,"36,281,602","786,904",,,,,,,,,,,,,,,,,,,,,,,,,"1,174,541,236",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,19,-10,"10,597,287,476",,,,,,0,"57,918,626",,,,"1,843,256,333",0,,"341,937,954",,"-16,874,168","358,812,122","762,128,421","762,128,421","-420,190,467","12,440,543,809",,,,
[005610],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,536,897,701",,,,,"1,261,418,895","380,145,296",,,,,,,,,,,,,,,,,,,,,,,,,"65,140,139,498",,,,,,,,,,,,,,,,,"-64,504,310",,,,,,,,,,,,,667,,,"434,544,430,404",,,,,,"1,245,756,022","95,186,606",,,,"88,377,256,902","1,743,151,287",,"5,459,946,287",,"12,710,924","5,447,235,363","7,203,097,574","5,459,946,287",0,"522,921,687,306",,,,
[048770],"106,378,191",,"31,540,258",,,"209,578,010","70,230,551",,,,,,,,,,"8,150,498,693","12,933,844,329",,,"116,198,737",,,"3,350,800","200,934,905",,"49,637,152",,"9,590,564",,,"64,178,613","5,298,716","3,654,001",,,,,,,,,,,,,,,,,,,,"46,327,900",,,,,,,,,,,"4,024,981","300,881,081","18,723,903",,"52,739,384","-8,547,711","2,958,858",,,,,,,,,,,,,,,,,,,,,,,"12,448,355","33,467,287","148,790,802","89,031,344",,,"1,950,093,068","257,403,172",,,,"256,810,803","86,793,291",,,,"173,116,186","26,816,535","35,462,012","115,418",,,,,,"10,165,659,247","16,913,941,151",,,,,,"2,059,978,802",,"3,274,184","20,236,325","102,147,451","4,058,653,388","4,712,559","145,282,671","35,905,557","285,994,912",,,,,,,,,,,,,"56,601,016",,,,,,,,,,,,,125,,,"21,084,343,022",,,,,,"300,881,081","18,723,903",,,,"6,008,746,456","260,301,338","13,489,080","1,634,253,080",,"16,586,552","1,617,666,528","1,894,554,418",,,"27,093,089,478",,,,
[009450],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,194,630,372",,,,,"2,694,630,301","2,290,816,167",,,,,,,,,,,,,,,,,,,,,,,,,"42,916,437,447",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836,,,"108,322,765,120",836,,,,,"471,519,500","44,791,406",,,,"56,111,067,819","2,473,874,961",,"10,697,841,451",,"144,002,566","10,553,838,885","13,171,716,412",,,"164,433,832,939",,,,
[000050],"-52,323,655",,"12,401,665",,,"10,708,918,207","15,466,184","10,517,682",,,,,,"14,767,414,698",,"47,958,879,105",,,,,"1,098,490,016",,,,"94,393,496",,"57,215,831",,,,,"468,407,260","307,253,859","153,754,657",,,,"4,060,887,674",,,,,,,,"2,949,712,124",,,,,,,,,,,,,,,,,,,"15,349,325","1,612,520,196","26,447,928",,,"-291,096,538","553,229,049",,,,,,,,,,"1,094,021,620",,,,,,,"1,167,605,165",,,,,,,"33,942,532","358,766,662","115,403,509",,,"8,701,657,637","8,680,915",,,,"3,769,487,302","1,471,557,640",,,,"77,178,760",,"7,937,200","19,856,562",,,,"29,937,941,475",,,,,,,,,"837,927,346",,,"35,468,941","382,903,156","14,645,369,991","8,637,788","102,921,812","682,991,168","18,087,800",,,,,,,,,,,,,"-142,903,321",,,,,,,,,,,,,292,,,"62,726,293,803",292,,,,,"2,780,125,361","4,087,335,602",,,,"23,347,027,628","4,400,704,122","356,992,732","7,976,791,218",,"422,309","7,976,368,909","12,377,495,340",,,"86,073,321,431",,,"55,778,387,224",
[013580],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,412,633,703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,986,808,577",,,,,,,,,,,,,,,,,"1,973,809,173",,,,,,,,,,,,,"1,814",,,"513,772,294,027",,,,,,"5,249,509,418","1,431,800,780",,,,"53,399,442,280","4,308,874,641",,"16,653,701,789",,"1,129,088,713","15,524,613,077","20,962,576,431",,,"567,171,736,307",,,,
[011780],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57,750,478,121",,,,,"9,788,155,246","11,169,196,817",,,,,,,,,,,,,,,,,,,,,,,,,"40,995,928,648",,,,,,,,,,,,,,,,,"37,689,930,801",,,,,,,,,,,,,"2,024",,,"1,106,409,668,104",,,,,,"22,201,338,170","6,241,700,730",,,,"98,746,406,769","21,429,856,444",,"56,669,873,467",,"169,974,537","56,499,898,930","78,099,729,911",,,"1,205,156,074,873",,,,
[000270],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"775,550,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,442,530,000,000",,,,,"-427,023,000,000",,,,"46,189,000,000","101,663,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,"2,218,080,000,000",,,,,,,,,,,,,,,"85,451,000,000",,"216,720,000,000",,,,,,,,,,,,,-728,,,"12,316,635,000,000",,,,,,,"-39,262,000,000",,,,"1,791,057,000,000","156,262,000,000",,"-291,767,000,000",,,"-291,767,000,000","-448,029,000,000",,,"14,107,692,000,000",,,,
[089600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,728,258,355",,,,,"85,196,121","70,000,148",,,,,,,,,,,,,,,,,,,,,,,,,"21,888,352,660",,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,627,,,,,,,,,"144,079,087","210,174,431",,,,"29,616,611,015","1,749,470,580",,"6,060,079,092",,"567,807,311","5,492,271,781","7,809,549,672",,,,,,,
[004270],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,318,546,809",,,,,"38,704,508","61,231,066",,,,,,,,,,,,,,,,,,,,,,,,,"4,637,718,922",,,,,,,,,,,,,,,,,"26,171,972",,,,,,,,,,,,,,33,,"16,234,869,655",,,,,,"367,239,632","-122,241,614",,,,"5,956,265,731","-54,633,291",,"887,344,268",,"695,012","886,649,256","832,710,977",,,"22,191,135,386",,,,
[095660],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,016,481,722",,,,,"779,341,587","32,792,612",,,,,,,,,,,,,,,,,,,,,,,,,"20,367,651,942",,,,,,,,,,,,,,,,,"-2,457,084,953",,,,,,,,,,,,,-50,,,"20,795,669,076",,,,,,"203,437,025","417,019,556",,,"155,443,273","23,384,993,398","2,225,420,975",,"-1,068,026,293",,"-128,380,589","-939,645,704","1,157,394,682",,,"44,180,662,474",,,,
[042420],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,994,820,808",,,,,"741,549,123","63,724,634",,,,,,,,,,,,,,,,,,,,,,,,,"19,475,036,974",,,,,,,,,,,,,,,,,"-798,442,912",,,,,,,,,,,,,207,,,"24,535,281,868",,,,,,"420,016,821","2,948,892,574",,,,"22,438,998,048","2,780,078,383",,"1,033,782,049",,"224,143,389","811,747,948","3,813,860,432",,,"46,974,279,916",,,,
[090350],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,889,481,293",,,,,"501,716,771","155,095,628",,,,,,,,,,,,,,,,,,,,,,,,,"26,893,839,393",,,,,,,,,,,,,,,,,"15,783,091",,,,,,,,,,,,,326,,,"109,062,662,100",326,,,,,"1,841,875,344","861,271,937",,,,"35,783,320,686","2,169,342,838",,"6,661,885,605",,0,"6,661,885,605","8,831,228,443",,,"144,845,982,786",,,,
[000320],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,382,208,687",,,,,"396,302,169","260,753,470",,,,,,,,,,,,,,,,,,,,,,,,,"44,899,560,431",,,,,,,,,,,,,738,,,,"-191,504,901",,,,,,,,,,,,,737,,,"148,717,623,206",,,,,,"3,084,433,864","4,997,711,959",,,,"52,281,769,118","20,090,030",,"12,506,167,746",,"4,875,276,727","7,630,891,019","12,526,257,776",,,"200,999,392,324",,,,
[004370],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,331,219,085",,,,,"4,648,545,315","1,059,679,180",,,,,,,,,,,,,,,,,,,,,,,,,"164,175,953,049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,014",,,"376,172,487,979","5,014",,,,,"2,465,181,940","5,106,114,456",,,,"195,507,172,134","8,517,305,925",,"29,043,711,811",,"51,416,781","28,992,295,030","37,561,017,736",,,"571,679,660,113",,,,
[054050],"396,077,694",,"18,310,399",,"-9,801,620","595,539,068","41,484,303",,,,,,,,,,,,,,"546,791,929","959,642",,"21,644,610","797,572,757",,"250,716,668",,,,,"318,298,268",,,,,,,,,,,,,,"13,250,840","172,957,684","31,832,252",,,0,,,,,0,,,,,,,0,,"182,794,577","291,234,426","29,244,952",,"603,574,994",,,,,,,,0,,,,"27,504,313",,"411,523,103","-440,678,614",,,0,,,,,0,,,,"86,363,250","7,165,126",,,"-143,417,389","2,322,133,781",,,,"703,189,084","575,423,376","4,154,558",,,"243,493,746","9,082,043","65,672,451","49,832,092",,,,,,,,,,,,,"3,647,504,195","116,071,161",,"18,164,227","60,147,432","10,727,695,094","40,276,839","306,751,654","284,855,457","228,545,501",,,,,"2,117,971,216",,,,,,,,,,,,"53,828,000","27,450,845",,,,,,"2,699,855,235","-45,578,358",40,,,"12,560,639,778",40,,,,,"262,078,915","234,994,530",,,,"10,584,277,705","645,328,093",,"602,592,027",,,,"-42,736,066",,,"23,144,917,483",,,,
[064260],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,446,436,307",,,,,"2,400,854,020","1,749,565,049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,20,,,,,"769,235,483","477,629,376",,,,,"2,655,006,421",,"386,074,717",,"-657,627,822","1,043,702,539","3,041,081,138",,,"41,172,722,261",,,,
