,dart_AdvertisingExpenses,dart_AllowanceForOtherDoubtfulAccounts,dart_AmortisationExpense,dart_AmortizationOnNegativeGoodwill,dart_BadDebtExpenses,dart_Commissions,dart_CommunicationExpenses,dart_ConferenceExpenses,dart_CostOfSalesFromConstruction,dart_CostOfSalesFromConstructionContracts,dart_CostOfSalesFromRenderingOfServices,dart_CostOfSalesFromRenderingOfServicesCommission,dart_CostOfSalesFromRenderingOfServicesProcession,dart_CostOfSalesFromRenderingOfServicesRental,dart_CostOfSalesFromRenderingOfServicesTransportation,dart_CostOfSalesFromSaleOfGoods,dart_CostOfSalesFromSaleOfGoodsMerchandises,dart_CostOfSalesFromSaleOfGoodsProduct,dart_CostOfSalesFromSaleOfGoodsRealEstate,dart_CostOfSalesFromServices,dart_DepreciationExpense,dart_DividendIncome,dart_DividendIncomeNonOperating,dart_Donations,dart_EmployeeBenefits,dart_EngagementExpenses,dart_EntertainmentExpenses,dart_ExclusiveLineUseExpense,dart_ExpenseOfLegalProceedingsProvision,dart_ExpensesOfProvisionsForRestoration,dart_ExportOverallExpense,dart_FreightExpenses,dart_GainOnExemptionOfDebts,dart_GainOnForeignExchangeTranslations,dart_GainsForeignCurrencyTransactions,dart_GainsFromCommission,dart_GainsFromFinancialGuaranteeFinancialIncome,dart_GainsFromGovernmentGrants,dart_GainsFromRedemptionOfBonds,dart_GainsOnDisposalsOfAvailableForSaleFinancialAssets,dart_GainsOnDisposalsOfAvailableForSaleFinancialAssetsFinancialIncome,dart_GainsOnDisposalsOfFairValueFinancialAsset,dart_GainsOnDisposalsOfFairValueFinancialAssetFinancialIncome,dart_GainsOnDisposalsOfHeldForTradingFinancialAssets,dart_GainsOnDisposalsOfHeldForTradingFinancialAssetsFinancialIncome,dart_GainsOnDisposalsOfIntangibleAssets,dart_GainsOnDisposalsOfInventory,dart_GainsOnDisposalsOfInvestmentProperty,dart_GainsOnDisposalsOfPropertyPlantAndEquipment,dart_GainsOnExemptionOfDebtsFinancialIncome,dart_GainsOnForeignCurrencyTransactionsFiancialIncome,dart_GainsOnForeignExchangeTranslationsFinancialIncome,dart_GainsOnSaleOfInvestmentsInAssociates,dart_GainsOnTransactionOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnTransactionOfForeignExchangeForwardFinancialIncome,dart_GainsOnValuationOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnValuationOfFairValueFinancialAsset,dart_GainsOnValuationOfFairValueFinancialAssetFinancialIncome,dart_GainsOnValuationOfForeignExchangeForwardFinancialIncome,dart_GainsOnValuationOfHeldForTradingFinancialAssets,dart_GainsOnValuationOfHeldForTradingFinancialAssetsFinancialIncome,dart_GainsOnValuationOfLongTermFinancialInstruments,dart_GainsOnValuationOfShortTermFinancialInstrumentsFinancialIncome,dart_ImpairmentLossRecoveryOfAccountsReceivables,dart_ImpairmentLossesOnAssociates,dart_ImpairmentLossesOnAvailableForSaleFinancialAssets,dart_ImpairmentLossesOnAvailableForSaleFinancialAssetsFinancialExpense,dart_ImpairmentLossesOnIntangibleAssets,dart_InsurancePremiums,dart_InterestExpenseFinanceExpense,dart_InterestIncomeFinanceIncome,dart_LeaseholdAdministrationExpense,dart_LentIncome,dart_LossOnForeignExchangeTranslations,dart_LossesForeignCurrencyTransactions,dart_LossesFromAdjustmentOfBondsFinancialExpense,dart_LossesFromFinancialGuaranteeFinanceExpense,dart_LossesFromRedemptionOfBonds,dart_LossesFromRedemptionOfBondsFinancialExpense,dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,dart_LossesOnDisposalOfAvailableForSaleFinancialAssets,dart_LossesOnDisposalOfHeldForTradingFinancialAssets,dart_LossesOnDisposalOfIntangibleAssets,dart_LossesOnDisposalOfInvestmentProperty,dart_LossesOnDisposalsOfAvailableForSaleFinancialAssetsFinancialExpense,dart_LossesOnDisposalsOfInvestments,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,dart_LossesOnDispositionOfReceivables,dart_LossesOnDispositionOfReceivablesFinancialExpense,dart_LossesOnForeignCurrencyTransactionsFiancialExpense,dart_LossesOnForeignExchangeTranslationsFinancialExpense,dart_LossesOnLitigationSettlements,dart_LossesOnSaleOfInvestmentAccountedForUsingEquityMethod,dart_LossesOnTransactionOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnValuationOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnValuationOfFairValueFinancialAsset,dart_LossesOnValuationOfFairValueFinancialAssetFinancialExpense,dart_LossesOnValuationOfForeignExchangeForwardFiancialExpense,dart_LossesOnValuationOfHeldForTradingFinancialAssets,dart_LossesOnValuationOfShortTermInvestmentAssetsFinancialExpense,dart_MembershipExpenses,dart_MiscellaneousExpenses,dart_MiscellaneousIncome,dart_MiscellaneousLosses,dart_NetworkContactSettleExpense,dart_OperatingExpenses,dart_OperatingIncomeLoss,dart_OrdinaryDevelopmentExpense,dart_OtherCostOfSales,dart_OtherExpenseOfProvisions,dart_OtherFinancialExpenses,dart_OtherFinancialIncome,dart_OtherGains,dart_OtherLosses,dart_PackingExpenses,dart_PersonalExpense,dart_ProductWarrantyExpensesRecovery,dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,dart_ProvisionForSeveranceIndemnities,dart_PublicationExpenses,dart_RentalExpenses,dart_RepairExpenses,dart_RevenueFromConstruction,dart_RevenueFromRenderingOfServicesCommission,dart_RevenueFromRenderingOfServicesProcession,dart_RevenueFromRenderingOfServicesRental,dart_RevenueFromRenderingOfServicesTransportation,dart_RevenueFromSaleOfGoodsMerchandise,dart_RevenueFromSaleOfGoodsProduct,dart_RevenueFromSaleOfGoodsRealEstate,dart_RevenueFromServices,dart_ReversalOfImpairmentLossesOnIntangibleAssets,dart_ReversalsOfAllowanceForOtherDoubtfulAccounts,dart_SalariesWages,dart_SalesPromotionExpenses,dart_SamplesExpenses,dart_SupplyExpenses,dart_TaxesDues,dart_TotalSellingGeneralAdministrativeExpenses,dart_TrainingExpenses,dart_TravelExpenses,dart_UtilityExpenses,dart_VehicleMaintenanceExpenses,dart_WarrantyExpenses,dart_WritedownsOfInventories,dart_WritedownsOfPropertyPlantAndEquipment,entity_BasicEarningsLossPerShare,entity_BasicEarningsLossPerShareFromContinuingOperations,entity_BasicEarningsLossPerShareFromDiscontinuedOperations,entity_CostOfSales,entity_DilutedEarningsLossPerShare,entity_DilutedEarningsLossPerShareFromContinuingOperations,entity_DilutedEarningsLossPerShareFromDiscontinuedOperations,entity_EarningsPerShareAbstract,entity_FinanceCosts,entity_FinanceIncome,entity_GrossProfit,entity_IncomeStatementAbstract,entity_OperatingExpenses,entity_OperatingIncomeLoss,entity_OtherGains,entity_OtherLosses,entity_ProfitLoss,entity_ProfitLossAttributableToNoncontrollingInterests,entity_ProfitLossAttributableToOwnersOfParent,entity_ProfitLossFromContinuingOperations,entity_ProfitLossFromDiscontinuedOperations,entity_Revenue,entity_RevenueFromRenderingOfServices,entity_TotalSellingGeneralAdministrativeExpenses,ifrs_BasicEarningsLossPerShare,ifrs_BasicEarningsLossPerShareFromContinuingOperations,ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs_CostOfSales,ifrs_DilutedEarningsLossPerShare,ifrs_DilutedEarningsLossPerShareFromContinuingOperations,ifrs_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs_EarningsPerShareAbstract,ifrs_EmployeeBenefitsExpense,ifrs_FinanceCosts,ifrs_FinanceIncome,ifrs_GainsArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs_GainsLossesArisingFromDifferenceBetweenPreviousCarryingAmountAndFairValueOfFinancialAssetsReclassifiedAsMeasuredAtFairValue,ifrs_GainsLossesOnNetMonetaryPosition,ifrs_GrossProfit,ifrs_IncomeTaxExpenseContinuingOperations,ifrs_OtherRevenue,ifrs_OtherReversalsOfProvisions,ifrs_ProfitLoss,ifrs_ProfitLossAttributableToAbstract,ifrs_ProfitLossAttributableToNoncontrollingInterests,ifrs_ProfitLossAttributableToOwnersOfParent,ifrs_ProfitLossBeforeTax,ifrs_ProfitLossFromContinuingOperations,ifrs_ProfitLossFromDiscontinuedOperations,ifrs_Revenue,ifrs_RevenueFromConstructionContracts,ifrs_RevenueFromRenderingOfServices,ifrs_RevenueFromSaleOfGoods,ifrs_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,ifrs_SharebasedPaymentTransactions
[032640],,,,,,"1,422,769,000,000",,,,,,,,,,,,,,,"404,504,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"211,354,000,000",,,,,,"20,520,000,000","25,361,000,000",,,,,,,,,,,,,,,,,,,,"196,440,000,000",,,,,"2,023,713,000,000",,,,,,,,,,,,,,,,,,,"159,000,000",,,,,,,,,,,,,307,,,"501,947,000,000",,,,,,"39,685,000,000","7,767,000,000",,,,"2,235,067,000,000","40,805,000,000",,,"133,949,000,000",,"100,000,000","133,849,000,000","174,754,000,000",,,"2,737,014,000,000",,,,,
[011070],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,567,927,381",,,,,,"31,453,374,288","89,661,051,865",,,,,,,,,,,,,,,,,,,,,,,,,"112,919,235,997",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61,300,797,523","-1,604",,,"1,250,974,302,190","-1,604",,,,,"11,417,282,320","4,665,930,738",,,,"133,487,163,378","-6,432,208,965",,,"-37,958,892,813",,,"-37,958,892,813","-44,391,101,778",,,"1,384,461,465,568",,,,,
[066570],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"283,232,000,000",,,,,,"353,321,000,000","501,734,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"3,025,761,000,000",,,,,,,,-333,,,,,,,,,,,"20,002,000,000",,,,,,,,,,,,"502,997,000,000",,,,"9,915,237,000,000",,,,,,"189,413,000,000","82,536,000,000",,,,"3,308,993,000,000","129,466,000,000",,,"-81,522,000,000",,"-19,509,000,000","-62,013,000,000","47,944,000,000",,,"13,224,230,000,000",,,,,
[108670],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36,166,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"161,000,000,000",,,,,,,,,,,,,,,,,,,"91,000,000",,,,,,0,"2,125,000,000",,,,,,,698,213,"522,636,000,000",,711,213,,,,,,,,"197,166,000,000","5,957,000,000",,,"9,075,000,000",,"-31,000,000","9,106,000,000","12,907,000,000","6,950,000,000","2,125,000,000","719,802,000,000",,,,,
[051910],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"459,997,000,000",,,,,,"143,027,000,000","191,486,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"502,840,000,000",,,,,,,,,,,,,,,"4,031,000,000",,,,"-1,489,000,000",,,,,,,,,,,,,,,,"4,091,441,000,000",,,,,,"81,363,000,000","49,896,000,000",,,,"962,837,000,000","81,154,000,000",,,"297,428,000,000",,"1,828,000,000","295,600,000,000","378,582,000,000",,,"5,054,278,000,000",,,,,
[104200],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,086,710,396",,,,,,"11,130,081","7,087,204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-10,169,089",,,,,,,,,,,,,-197,,,,-197,,,,,"43,684,097","183,449,968",,,,,"-86,309,576",,,"-2,866,761,161",,"-130,650,212","-2,736,110,949","-2,953,070,737",,,"18,597,922,895",,,,,
[010060],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,264,600,000",,,,,,"1,984,071,000","125,036,288,000",,,,,,,,,,,,,,,,,,,,,,,,,"56,711,056,000",,,,,,,,,,,,,,,,,,,"12,608,000",,,,,,,,,,,,,"-4,051",,,"476,495,159,000","-4,051",,,,,"52,985,253,000","23,287,000,000",,,,"58,975,656,000","-51,139,338,000",,,"-99,333,924,000",,"-2,716,443,000","-96,617,481,000","-150,473,262,000","-99,333,924,000",,"535,470,815,000",,,,,
[017670],"103,897,000,000",,,,,"1,314,583,000,000",,,,,,,,,,,,,,,"733,040,000,000",,,,,,,"91,472,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"264,460,000,000","3,819,506,000,000","424,298,000,000",,,,,,,,,,,,,,"130,104,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62,679,000,000","315,757,000,000",,,,,,,,,"4,243,804,000,000",,,"4,604",,,,"4,604",,,,"448,799,000,000","89,509,000,000","34,933,000,000",,,,,"109,060,000,000",,,"322,113,000,000",,"-2,989,000,000","325,102,000,000","431,173,000,000",,,"4,243,804,000,000",,,,,
[005610],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,976,240,017",,,,,,"747,450,989","370,210,274",,,,,,,,,,,,,,,,,,,,,,,,,"56,973,368,062",,,,,,,,,,,,,,,,,,,"-413,927,561",,,,,,,,,,,,,"1,103",,,"396,916,911,530",,,,,,"1,126,060,368","39,824,301",,,,"85,034,932,466","2,607,710,059",,,"9,245,607,045",,"14,646,464","9,230,960,581","11,853,317,104","9,245,607,045",0,"481,951,843,996",,,,,
[009450],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,231,330,377",,,,,,"1,229,847,904","4,223,475,126",,,,,,,,,,,,,,,,,,,,,,,,,"36,639,096,915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,,,"88,267,535,738",300,,,,,"506,917,818","137,722,162",,,,"43,870,427,292","-47,190,958",,,"3,915,698,457",,"134,590,770","3,781,107,687","3,868,507,499",,,"132,137,963,030",,,,,
[000050],"110,223,170",,"8,106,771",,,"11,165,709,696","19,258,815","7,356,010",,,,,,"14,341,926,799",,,,,,,"1,037,349,301",,,,"90,702,859",,"39,877,258",,,,,"304,014,279",,"-296,629,701","1,154,143,791",,,,,,,,,,,,,,"91,102,872",,,,,,,,,,,,,,,,,,,,"13,243,427","1,930,076,559","58,204,349",,,"123,993,911","770,483,186",,,,,,,,,,,,,,,,,,,,,,,,,,,"58,492,867","25,081,339","-122,462,567",,,"10,546,938,903","2,344,850",,,"961,327,995",,"973,698,301","772,014,530",,,,,"51,556,401",,"8,489,260","6,709,726",,,,"28,672,092,953",,,,,,,,"803,536,279",,,"22,104,108","343,180,638","14,894,067,960","3,854,471","72,376,020","709,917,569","15,664,185",,,,,,,"52,647,461,425",,,,,,,,"-83,911,894",,,,,,,,,,"63,559,798,444",,,224,,,"66,989,388,224",224,,,,,"2,891,404,554","58,204,349",,,,"25,441,006,863","-1,686,790,540","198,503,690",,"6,144,720,035",,"-353,695","6,145,073,730","7,831,510,575",,,"92,430,395,087",,,,,
[013580],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,393,045,963",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,085,035,457",,,,,,,,,,,,,,,,,,,"3,893,468,708",,,,,,,,,,,,,664,,,"452,700,887,736",,,,,,"4,211,072,110","1,294,494,093",,,,"33,478,081,420","1,930,844,738",,,"6,263,023,047",,"584,390,423","5,678,632,624","8,193,867,785",,,"486,178,969,156",,,,,
[011780],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,463,445,556",,,,,,"28,527,195,285","18,956,793,558",,,,,,,,,,,,,,,,,,,,,,,,,"40,590,162,561",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637,,,"930,334,543,594",,,,,,"33,837,749,358","23,710,712,510",,,,"64,053,608,117","4,459,679,927",,,"18,447,130,508",,"624,413,505","17,822,717,003","22,906,810,435",,,"994,388,151,711",,,,,
[000270],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"750,336,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,100,042,000,000",,,,,"524,748,000,000",,,,,"164,474,000,000","254,383,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,"1,850,378,000,000",,,,,,,,,,,,,,,,,"62,329,000,000",,"191,892,000,000",,,,,,,,,,,,,"1,657",,,"10,323,729,000,000",,,,,,,"102,145,000,000",,,,"2,375,126,000,000","214,893,000,000",,,"664,368,000,000",,,"664,368,000,000","879,261,000,000",,,"12,698,855,000,000",,,,,
[089600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,411,088,433",,,,,,"615,265","200,127",,,,,,,,,,,,,,,,,,,,,,,,,"11,908,629,293",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,,,,332,,,,,"38,818,845","159,538,855",,,,"15,319,717,726","793,901,432",,,"2,738,322,149",,0,"2,738,322,149","3,532,223,581",,,,,,,,
[004270],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,605,259,827",,,,,,"61,869,441","27,301,400",,,,,,,,,,,,,,,,,,,,,,,,,"4,622,232,477",,,,,,,,,,,,,,,,,,,"65,753,925",,,,,,,,,,,,,,21,,"14,701,830,288",,,,,,"4,703,279,253","3,497,721,941",,,,"6,227,492,304","48,451,706",,,"451,572,775",,"1,258,653","450,314,122","500,024,481",,,"20,929,322,592",,,,,
[095660],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,553,370,904",,,,,,"888,294,051","35,272,758",,,,,,,,,,,,,,,,,,,,,,,,,"18,070,612,605",,,,,,,,,,,,,,,,,,,"-2,254,936,026",,,,,,,,,,,,,,-58,,"21,813,906,783",,,,,,"961,747,647","101,924,374",,,,"20,623,983,509","1,655,762,986",,,"-1,364,130,088",,"-124,109,560","-1,240,020,528","291,632,898","-1,364,130,088",,"42,437,890,292",,,,,
[042420],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,425,031,940",,,,,,"865,399,310","75,091,324",,,,,,,,,,,,,,,,,,,,,,,,,"19,436,990,139",,,,,,,,,,,,,,,,,,,"2,745,918,747",,,,,,,,,,,,,-15,-15,,"23,425,820,882",,,,,,"832,164,647","889,348,507",,,,"21,862,022,079","1,735,106,960",,,"-1,208,501,921",,"-1,074,840,295","-133,661,626","526,605,039","-1,208,501,921",,"45,287,842,961",,,,,
[090350],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,755,320,462",,,,,,"387,238,410","601,133,540",,,,,,,,,,,,,,,,,,,,,,,,,"23,094,538,520",,,,,,,,,,,,,,,,,,,"294,995,244",,,,,,,,,,,,,181,,,"88,705,745,423",182,,,,,"4,249,691,858","791,789,416",,,,"32,849,858,982","2,084,758,648",,,"3,703,851,053",,0,"3,703,851,053","5,788,609,701",,,"121,555,604,405",,,,,
[000320],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,634,559,696",,,,,,"1,389,729,130","1,179,247,192",,,,,,,,,,,,,,,,,,,,,,,,,"40,202,805,560",,,,,,,,,,,,,,,84,,,,0,,,,,,,,,,,,,,,,"121,426,670,041",,,,,,"7,649,590,889","1,053,421,520",,,,"47,837,365,256","5,162,962,190",,,"4,180,093,038",,"3,313,774,477","866,318,561","9,343,055,228",,,"169,264,035,297",,,,,
[004370],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,760,489,483",,,,,,"5,827,038,980","1,240,783,588",,,,,,,,,,,,,,,,,,,,,,,,,"156,355,992,279",,,,,,,,,,,,,,,,,,,"-46,790,891,654",,,,,,,,,,,,,"3,989",,,"368,607,856,693","3,989",,,,,"2,570,390,249","6,315,144,506",,,,"179,116,481,762","7,990,522,002",,,"23,100,977,130",,"31,880,281","23,069,096,849","31,091,499,132",,,"547,724,338,455",,,,,
[054050],"211,049,909",,"11,022,287",,"94,830,067","343,742,872","36,642,544",,,,,,,,,,,,,,"442,580,241","949,858",,"20,635,311","458,871,452",,"231,533,929",,0,,,"265,327,113",,,,,,,,,,,,,,,,,0,,,"34,883,474",,,,,,,,,,,,,,,0,,"170,815,881","65,128,549","31,510,520",,,,,,,,,,,,0,,,,"12,414,813",,,"508,560,018","342,622,263",,,,,,,,,,0,,"18,787,082","2,918,527",,,"3,977,200,360","2,145,051,349",,,,,"336,952,797","417,375,217","385,596",,,,"174,117,726","5,040,886","36,536,927","2,887,707",,,,,,,,,,,,"3,198,817,369","84,843,377",,"23,532,045","-59,182,361","8,733,194,831","78,251,260","240,591,446","191,697,720","169,950,298",,,,,,,"1,184,866,532",,,,,,"148,448,720",,,,,"318,165,715","49,383,500","-7,837,714",,,,,"1,413,804,144",,"10,741,481",186,,,"11,697,909,437",186,,,,,"916,310,830","215,792,572",,,,"12,710,395,191","-542,058,515",,,"2,654,201,167",,,,"3,196,259,682",,,"24,408,304,628",,,,,
[064260],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"481,873,856",,,,,,"508,028,690","636,563,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,30,,,,,"814,005,686","380,565,696",,,,,"323,143,431",,,"-605,553,827",,"-1,961,212,214","1,355,658,387","-282,410,396",,,"36,282,450,606",,,,,
[019680],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,373,165,559",,,,,,"3,765,922,982","4,202,877,103",,,,,,,,,,,,,,,,,,,,,,,,,"31,165,933,697",,,,,,,,95,,,,94,,,,,,,,,,,,,,,,,,,,,,,"161,158,584,182",,,,,,"342,045,682","523,446,961",,"-13,112,748",,"42,539,099,256","2,778,724,640",,,"8,325,775,329",,"-197,556,673","8,523,332,002","11,104,499,969",,,"203,697,683,438",,,,,
[000210],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"130,654,397,870",,,,,,"60,287,046,120","60,359,706,611",,,,,,,,,,,,,,,,,,,,,,,,,"144,454,371,566",,,,,,,,,,,,,,,"2,672",,,,"53,736,999,568",,,,,,,,,,,,,"2,659",,,"2,182,254,973,193","2,659",,,,,"56,470,567,061","11,417,858,768",,,,"275,108,769,436","30,178,490,183",,,"109,087,538,471",,"6,384,834,223","102,702,704,248","139,266,028,654",,,"2,457,363,742,629",,,,,
[045390],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,347,500,289",,,,,,"55,516,190","279,024,687",,,,,,,,,,,,,,,,,,,,,,,,,"3,399,284,864",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,"18,117,884,611",38,,,,,"16,447","141,597,433",,,,"6,746,785,153","438,001,740",,,"2,827,571,038",,"65,895,536","2,761,675,502","3,265,572,778",,,"24,864,669,764",,,,,
[047040],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106,269,210,718",,,,,,"124,897,882,386","135,574,643,213",,,,,,,,,,,,,,,,,,,,,,,,,"148,317,025,368",,,,,,,,,,,,,,,,,,,"-1,894,296,108",,,,,,,,,,,,,166,,,"2,551,484,390,905",166,,,,,"22,840,847,834","7,946,620,627",,,,"254,586,236,086","10,843,799,062",,,"67,960,127,514",,"-197,816,030","68,157,943,544","78,803,926,576",,,"2,806,070,626,991",,,,,
[042660],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-186,905,130,394",,,,,,"366,675,269,177","353,032,093,028",,,,,,,,,,,,,,,,,,,,,,,,,"27,822,690,736",,,,,,,,,,,,,,,,,,,"259,936,088,726",,,,,,,,,,,,,"-12,825",,,"2,912,728,181,602","-12,825",,,,,"45,203,561,295","5,180,654,331",,,,"106,878,069,375","68,367,933,159",,,"-283,765,975,020",,"-10,335,851,067","-273,430,123,953","-215,398,041,861",,,"3,019,606,250,977",,,,,
[000430],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,368,779,268",,,,,,"4,135,232,782","7,120,473,141",,,,,,,,,,,,,,,,,,,,,,,,,"17,009,153,533",,,,,,,,,,,,,,,,,,,"660,058,485",,,,,,,,,,,,,140,,,"210,315,767,792",,,,,,"3,180,498,705","108,596,737",,,,"35,377,932,801","2,944,783,331",,,"10,026,912,095",,"1,330,035,427","8,696,876,668","12,971,695,426",,,"245,693,700,593",,,,,
